"ELN_ID","PLATENUMBER","Coordinate","AREA_TOTAL_REDUCED","Base","Catalyst","Solvent","Ligand","Additive","Coupling Reagent","Secondary Solvent","Tertiary Solvent","Reaction Type","FG A","FG B","FG_sorted","z-Score","output_column"
"ELN032036-334",6,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",7,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",8,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",9,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",10,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",11,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",12,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",13,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",14,"G11",0,"KOtBu","SPhos Pd(crotyl)Cl","tAmOH","SPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",15,"G11",0,"TMSOK","tBuBrettPhos Pd(allyl)OTf","PhMe","tBuBrettPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",16,"G11",0,"TMSOK","AdBrettPhosPd G6 Br","PhMe","Ad-BrettPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",17,"G11",30.97,"TMSOK","QPhos Pd(crotyl)Cl","PhMe","QPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",0.77,"2 h at 60 °C, then 3 h at 80 °C"
"ELN032036-334",18,"G11",0,"TMSOK",,"PhMe","No Ligand",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",19,"G11",0,"TMSOK",,"PhMe","No Ligand",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",20,"G11",0,"TMSOK","RockPhos Pd G6 Br","PhMe","RockPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",21,"G11",0,,,"BuOH","No Ligand",,,"iPrOAc",,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.75,
"ELN032036-334",26,"G11",10.43,"NaOtBu","Pd-PEPPSI-IPent Cl 3-chloropyridine, XantPhos Pd(allyl)Cl","CPME","IPENT Cl, XantPhos",,,,,"Buchwald-Hartwig","R2NH a-branch","ArBr","ArBr, R2NH a-branch",-0.23,"2 h at 60 °C, then 21 h at 80 °C"
"ELN032036-335",2,"G11",0.75,"pyridine",,"DMAc","No Ligand",,,,,"CN-Coupling","ArCl","RNH2 a-branch","ArCl, RNH2 a-branch",-0.36,"68 h at 80 °C"
"ELN032036-337",1,"G11",0,"KOtBu","AlphosPd)2cod","tAmOH","AlPhos",,"PyBrOP",,,"Buchwald-Hartwig","ArOH","RNH2 a-branch","ArOH, RNH2 a-branch",-0.46,
"ELN032036-337",3,"G11",6.49,"DBU",,"tAmOH","No Ligand","TBAB","PyBrOP",,,"Buchwald-Hartwig","ArOH","RNH2 a-branch","ArOH, RNH2 a-branch",0.28,"2 h at 60 °C, then 21 h at 80 °C"
"ELN032036-338",1,"G11",0,"LiHMDS","AmPhos Pd(crotyl)Cl","PhMe","AmPhos",,,,,"Buchwald-Hartwig","ArBr","ArNH2","ArBr, ArNH2",-0.81,
"ELN032036-338",2,"G11",11.45,"Cs2CO3","CuI","DMF","trans-1,2-Diaminocyclohexane",,,,,"Buchwald-Hartwig","ArBr","ArNH2","ArBr, ArNH2",-0.02,"6 h at 100 °C"
"ELN032036-340",2,"G11",5.51,,"VPhos Pd G4","THF","VPhos","Brij 35, Sodium octanoate",,,,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",-0.51,"6 h at 45 °C, then 38 h at 60 °C"
"ELN032036-340",3,"G11",0,,"triisobutylphosphatrane Pd G6","Brij 35","triisobutylphosphatrane","KOPiv",,"THF",,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",-0.8,
"ELN032036-340",4,"G11",22.35,,"P(tBu)3 Pd G2","acetone","P(tBu)3","Brij 35, Octanoic acid",,,,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",0.35,"23 h at 45 °C"
"ELN032036-340",5,"G11",18.53,,"P(tBu)3 Pd(crotyl)Cl","THF","P(tBu)3","Brij 35, LiCl",,"water",,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",0.16,"5 h at 20 °C"
"ELN032036-340",6,"G11",17.25,,"P(tBu)3 Pd(crotyl)Cl","THF","P(tBu)3","Brij 35, water",,,,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",0.09,"4.5 h at 10 °C"
"ELN032036-340",8,"G11",0.15,,"dtbpfPdCl2","iPrOAc","dtbpf","Brij 35, Octanoic acid",,,,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",-0.79,"23 h at 45 °C"
"ELN032036-340",10,"G11",58.76,"NaHCO3",,"THF","No Ligand","Octanoic acid, water",,,,"Suzuki-Miyaura, in situ","ArBr","ArCl","ArBr, ArCl",2.23,"21 h at 45 °C"
"ELN032036-343",1,"G11",91.27,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","R2NH","ArCl","ArCl, R2NH",1.03,"20 h at 80 °C"
"ELN032036-344",1,"G11",3.16,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","ArI","R2NH","ArI, R2NH",0.75,"20 h at 80 °C"
"ELN032036-348",3,"G11",0.53,"LiHMDS","TrixiePhos Pd G3","tAmOH","TrixiePhos",,,,,"Buchwald-Hartwig","ArBr","arom. NH","ArBr, arom. NH",-0.26,"5 h at 100 °C"
"ELN032036-354",1,"G11",0.43,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","RNH2","ArBr","ArBr, RNH2",-0.69,"3 h at 80 °C"
"ELN032036-356",1,"G11",70.54,"K3PO4","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,"water",,"CN-Coupling","ArCl","R2NH","ArCl, R2NH",1.76,"4 h at 80 °C"
"ELN032036-360",1,"G11",46.21,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","ArCl","arom. NH","ArCl, arom. NH",3.23,"8 h at 80 °C"
"ELN032036-361",1,"G11",0,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","ArNH2","ArI","ArI, ArNH2",-0.81,
"ELN032036-365",1,"G11",0,"NMI",,"DMF","No Ligand",,"CDI",,,"Cyclization","RCO2H or M","RCO2H or M","RCO2H or M, RCO2H or M",-0.49,
"ELN032036-366",1,"G11",0,"Cs2CO3","triisobutylphosphatrane Pd G6","MeCN","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","ArNH2","ArCl","ArCl, ArNH2",-0.47,
"ELN032036-366",2,"G11",0.38,"NaOtBu","XantPhos Pd(allyl)Cl","PhMe","XantPhos",,,,,"Buchwald-Hartwig","ArNH2","ArCl","ArCl, ArNH2",-0.44,"3 h at 80 °C"
"ELN032036-369",1,"G11",0,"TMG",,,"No Ligand",,"DIC",,,"Amide coupling","RNH2 a-branch","RCO2H or M","RCO2H or M, RNH2 a-branch",-1.41,
"ELN032036-369",2,"G11",16.63,"K3PO4",,"water","No Ligand",,"DIC",,,"Amide coupling","RNH2 a-branch","RCO2H or M","RCO2H or M, RNH2 a-branch",-0.58,"21.5 h at 45 °C"
"ELN032036-369",3,"G11",21.94,"K2CO3",,"water","No Ligand","Brij 35, HONB","DIC",,,"Amide coupling","RNH2 a-branch","RCO2H or M","RCO2H or M, RNH2 a-branch",-0.32,"8.5 h at 25 °C"
"ELN032036-371",1,"G11",0,"DBU","triisobutylphosphatrane Pd G6","PhMe","triisobutylphosphatrane","Sodium trifluoroacetate",,,,"Buchwald-Hartwig","RNH2","ArBr","ArBr, RNH2",-0.65,
"ELN032036-375",1,"G11",2.78,"Cs2CO3","XantPhos Pd(allyl)Cl","MeCN","XantPhos","water",,,,"Buchwald-Hartwig","ArCl","RNH2 a-branch","ArCl, RNH2 a-branch",-0.36,"2.5 h at 60 °C"
"ELN032036-375",2,"G11",0,"KHMDS","(DiMeIHept Cl) Pd(cinnamyl)Cl","anisole","DiMeIHept Cl","water",,,,"Buchwald-Hartwig","ArCl","RNH2 a-branch","ArCl, RNH2 a-branch",-0.59,
"ELN032036-376",1,"G11",0.27,"KOH","MorDalphos Pd G3","THF","MorDalphos",,,"water",,"Buchwald-Hartwig","ArCl","ArNH2","ArCl, ArNH2",-0.88,"4 h at 40 °C"
"ELN032036-376",2,"G11",16.7,"Na2CO3","AdBrettPhosPd G6 Br","THF","Ad-BrettPhos",,,"water",,"Buchwald-Hartwig","ArCl","ArNH2","ArCl, ArNH2",-0.22,"5 h at 40 °C, then 15 h at 80 °C"
"ELN032036-377",1,"G11",0.11,"Na2CO3","Pd-PEPPSI-IPent Cl 3-chloropyridine","tAmOH","IPENT Cl",,,,,"Buchwald-Hartwig","ArNHR","ArCl","ArCl, ArNHR",-1.01,"3 h at 60 °C"
"ELN032036-378",1,"G11",46.36,"NaOtBu","BrettPhos Pd(crotyl)OTf","PhMe","BrettPhos",,,,,"Buchwald-Hartwig","ArCl","ArNHR","ArCl, ArNHR",-0.17,"3 h at 60 °C, then 17 h at 80 °C"
"ELN032036-379",1,"G11",0,"KOH","AmPhos Pd(crotyl)Cl","tAmOH","AmPhos",,,"water",,"Buchwald-Hartwig","ArCl","R2NH a-branch","ArCl, R2NH a-branch",-0.69,
"ELN032036-380",1,"G11",32.04,"KOH","N-XantPhos Pd G3","tAmOH","N-XantPhos",,,"water",,"Buchwald-Hartwig","ArCl","ArNH2","ArCl, ArNH2",2.1,"3.5 h at 60 °C, then 17.5 h at 80 °C"
"ELN032036-380",2,"G11",0.51,"K3PO4","RuPhos Pd(crotyl)Cl","anisole","RuPhos",,,,,"Buchwald-Hartwig","ArCl","ArNH2","ArCl, ArNH2",-0.72,"2.5 h at 80 °C, then 17.5 h at 100 °C"
"ELN032036-382",1,"G11",9.95,"Cs2CO3","Pd-PEPPSI-IPent Cl o-picoline","MeCN","IPENT Cl",,,,,"Buchwald-Hartwig","RNH2 a-branch","ArCl","ArCl, RNH2 a-branch",-0.6,"3 h at 60 °C, then 6 h at 80 °C"
"ELN032036-384",1,"G11",0,,,"MeCN","No Ligand","NaI",,"water",,"Oxidation","Alkyl-H acidic","Alkyl-H acidic","Alkyl-H acidic, Alkyl-H acidic",-1.13,
"ELN032036-384",2,"G11",18.27,,,"THF","No Ligand","Sodium octanoate",,,,"Oxidation","Alkyl-H acidic","Alkyl-H acidic","Alkyl-H acidic, Alkyl-H acidic",-0.54,"6.5 h at 45 °C"
"ELN032036-387",2,"G11",0,"Cs2CO3","dpppPdCl2","o-Xylene","dppp","LiCl",,,,"CH-Activation","Alkyl-H","Alkyl-H","Alkyl-H, Alkyl-H",-0.51,
"ELN032036-388",1,"G11",0.34,"KOH",,"NMP","No Ligand","HFIP",,"water",,"Cyclization","R2NH","R2NH","R2NH, R2NH",-1.05,"19 h at 70 °C"
"ELN032036-388",2,"G11",1.13,"NEt3",,"TFE","No Ligand","ZnBr2","DIC",,,"Cyclization","R2NH","R2NH","R2NH, R2NH",-1.02,"21 h at 70 °C"
"ELN032036-390",2,"G11",10.82,"Cs2CO3","CuI","DMF","trans-1,2-Diaminocyclohexane",,,,,"CN-Coupling","ArI","R2NH","ArI, R2NH",0.37,"15 h at 105 °C"
"ELN032036-392",1,"G11",56.85,"K2CO3","BippyPhos Pd(allyl)OTf","tAmOH","BippyPhos",,,,,"Buchwald-Hartwig","ArNH2","ArCl","ArCl, ArNH2",1.09,"4 h at 45 °C, then 18 h at 80 °C"
"ELN032036-392",2,"G11",1.14,"K2CO3","AmPhos Pd(crotyl)Cl","iPrOAc","AmPhos","water",,,,"Buchwald-Hartwig","ArNH2","ArCl","ArCl, ArNH2",-0.63,"21.5 h at 80 °C"
"ELN032036-393",1,"G11",86.94,"Na2CO3","AmPhos2PdCl2","tAmOH","AmPhos",,,"water",,"Suzuki-Miyaura","ArB(OR)2","ArBr","ArB(OR)2, ArBr",1.66,"3 h at 60 °C"
"ELN032036-394",1,"G11",0,"K2CO3","PPh3)2PdCl2","EtOH","PPh3",,,"water",,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",-0.42,
"ELN032036-394",2,"G11",0,"Na2CO3","BippyPhos Pd(allyl)OTf","PrOH","BippyPhos",,,"water",,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",-0.42,
"ELN032036-396",1,"G11",27.36,"K3PO4","Cu2O","DMSO","8-Quinolol",,,"water",,"Buchwald-Hartwig","ArBr","RNH2 a-branch","ArBr, RNH2 a-branch",-0.74,"3 h at 105 °C"
"ELN032036-398",1,"G11",0,"DIPEA","GPhos Pd G6 Br","TBME","GPhos",,,,,"Borylation, Miyaura","ArBr","ArBr","ArBr, ArBr",-0.58,
"ELN032036-399",1,"G11",24.1,"DIPEA","P(tBu)3 Pd(crotyl)Cl","PhMe","P(tBu)3","TBAB",,"water",,"Suzuki-Miyaura","ArBr","ArB(OH)2","ArB(OH)2, ArBr",0.27,"3 h at 80 °C"
"ELN032036-400",1,"G11",0,"NaOtBu","(DiMeIHept Cl) Pd(cinnamyl)Cl","MeCN","DiMeIHept Cl",,,,,"CN-Coupling","ArBr","R2NH","ArBr, R2NH",-0.49,
"ELN032036-402",1,"G11",0,"KHMDS",,"PhMe","No Ligand",,,,,"Alkylation","RCONHR","Alkyl-Br","Alkyl-Br, RCONHR",-0.98,
"ELN032036-405",1,"G11",0,"DBU","CuI","MeCN","2,2,6,6-Tetramethyl-3,5-heptanedione",,,,,"CN-Coupling","RSO2NHR","ArBr","ArBr, RSO2NHR",-1.23,
"ELN032036-406",1,"G11",0,"NaOtBu","triisobutylphosphatrane Pd G6","MeTHF","triisobutylphosphatrane",,,,,"Buchwald-Hartwig","ArCl","ArNH2","ArCl, ArNH2",-0.51,
"ELN032036-407",1,"G11",1.44,"DIPEA","(DiMeIHept Cl) Pd(cinnamyl)Cl","tAmOH","DiMeIHept Cl",,,,,"Suzuki-Miyaura","ArCl","ArB(OH)2","ArB(OH)2, ArCl",-0.28,"21 h at 80 °C"
"ELN032036-409",1,"G11",25.44,"K3PO4","CuI","Propionitrile","MNBO",,,"water",,"CN-Coupling","ArBr","RNH2","ArBr, RNH2",2.67,"24 h at 60 °C"
"ELN032036-410",1,"G11",10.17,,"AmPhos2PdCl2","water","AmPhos","Potassium 2-ethylhexanoate",,,,"Negishi, in-situ","ArBr","ArBr","ArBr, ArBr",-0.93,"8 h at 45 °C"
"ELN032036-417",1,"G11",0,,"Cu2O","tAmOH","No Ligand","amyl nitrite",,,,"Sandmeyer","ArNH2","ArNH2","ArNH2, ArNH2",-0.19,
"ELN032036-418",1,"G11",18.78,"K3PO4","PPh3)2PdCl2","tAmOH","PPh3",,,,,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",-0.84,"3 h at 60 °C, then 2 h at 80 °C"
"ELN032036-418",2,"G11",24.18,"K2CO3","P(tBu)3 Pd G6","iPrOH","P(tBu)3",,,,,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",-0.64,"4 h at 60 °C, then 12 h at 80 °C"
"ELN032036-418",3,"G11",41.08,"KOH","(DiMeIHept Cl) Pd(cinnamyl)Cl","THF","DiMeIHept Cl",,,"water",,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",-0.01,"4 h at 60 °C, then 41 h at 80 °C"
"ELN032036-418",5,"G11",52.6,"K3PO4","dtbpfPdCl2","TBME","dtbpf",,,"water",,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",0.41,"47 h at 80 °C"
"ELN032036-418",6,"G11",65.16,"Li2CO3","dtbpfPdCl2","anisole","dtbpf",,,"water",,"Suzuki-Miyaura","ArCl","ArB(OR)2","ArB(OR)2, ArCl",0.88,"21.5 h at 100 °C"
"ELN032036-419",1,"G11",14.6,"NMI",,"MeCN","No Ligand",,"EDC",,,"Amide coupling","ArNH2","RCO2H or M","ArNH2, RCO2H or M",-0.49,"17.5 h at 40 °C"
"ELN032036-420",1,"G11",51.97,"LiHMDS",,"iPrOAc","No Ligand",,,,,"SNAr","RNH2","ArF","ArF, RNH2",0.56,"5.5 h at 0 °C, then 12.5 h at 40 °C"
"ELN032036-424",1,"G11",1.29,"Cs2CO3","Pd-PEPPSI-IPent Cl o-picoline","Brij 35","IPENT Cl",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.84,"3 h at 60 °C, then 18 h at 80 °C"
"ELN032036-424",2,"G11",96.82,"TMG","AdBrettPhosPd G6 Br","anisole","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",1.69,"3 h at 60 °C, then 3.5 h at 80 °C"
"ELN032036-424",3,"G11",2.09,"NEt3","(DiMeIHept Cl) Pd(cinnamyl)Cl","CPME","DiMeIHept Cl",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.82,"3 h at 60 °C"
"ELN032036-424",4,"G11",2.19,"Cs2CO3","tBuBrettPhos Pd(allyl)OTf","DMI","tBuBrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.82,"3 h at 60 °C, then 3 h at 80 °C"
"ELN032036-424",5,"G11",65.09,"Cs2CO3","tBuBrettPhos Pd(allyl)OTf","DMI","tBuBrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.85,"3 h at 60 °C, then 19 h at 80 °C"
"ELN032036-424",6,"G11",51.48,"Cs2CO3","tBuBrettPhos Pd(allyl)OTf","DMI","tBuBrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.49,"3 h at 60 °C, then 16.5 h at 80 °C"
"ELN032036-424",8,"G11",70.55,"DBU","RockPhos Pd G3","DMSO","RockPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.99,"3 h at 60 °C, then 18 h at 80 °C"
"ELN032036-424",9,"G11",40.85,"Cs2CO3","tBuBrettPhos Pd(allyl)OTf","DMI","tBuBrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.21,"3 h at 60 °C, then 19 h at 80 °C"
"ELN032036-424",10,"G11",8.74,"KOH","P(tBu)3 Pd G6","THF","P(tBu)3",,,"water",,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.64,"3 h at 60 °C, then 3 h at 80 °C"
"ELN032036-424",11,"G11",46.62,"Cs2CO3","tBuBrettPhos Pd(allyl)OTf","DMI","tBuBrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.36,"3.5 h at 60 °C, then 19.5 h at 80 °C"
"ELN032036-424",16,"G11",18.4,"K2CO3","cPhos Pd G3","MeTHF","cPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.39,"3 h at 60 °C, then 16 h at 80 °C"
"ELN032036-425",1,"G11",0,"Cs2CO3","Pd-PEPPSI-IPent Cl o-picoline","Brij 35","IPENT Cl",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.95,
"ELN032036-425",2,"G11",94.35,"TMP","AlphosPd)2cod","DMSO","AlPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",1.48,"3 h at 60 °C, then 3 h at 80 °C"
"ELN032036-425",4,"G11",23.45,"NEt3","AdBrettPhosPd G6 Br","DMSO","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.35,"23 h at 80 °C"
"ELN032036-425",5,"G11",97.15,"NEt3","AdBrettPhosPd G6 Br","DMSO","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",1.55,"3 h at 60 °C, then 2 h at 80 °C"
"ELN032036-425",6,"G11",96.3,"NEt3","AdBrettPhosPd G6 Br","DMSO","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",1.53,"3 h at 60 °C, then 16.5 h at 80 °C"
"ELN032036-425",8,"G11",96.77,"NEt3","AdBrettPhosPd G6 Br","DMSO","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",1.54,"3 h at 60 °C, then 19 h at 80 °C"
"ELN032036-425",9,"G11",72.95,,"AdBrettPhosPd G6 Br","DMSO","Ad-BrettPhos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",0.93,"3.5 h at 60 °C, then 2.5 h at 80 °C"
"ELN032036-425",11,"G11",24.64,"NMM",,"EtOH","No Ligand",,,"TFE",,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.32,"21 h at 60 °C"
"ELN032036-425",13,"G11",0,"DBU","MorDalphos Pd G3","EtOH","MorDalphos",,,,,"Arylation, acidic C-H","Alkyl-H acidic","ArBr","Alkyl-H acidic, ArBr",-0.95,
"ELN032036-428",1,"G11",25.05,,,"AcOH","No Ligand",,,,,"Deprotection","Protecting Group","Protecting Group","Protecting Group, Protecting Group",-1.03,"1 h at 35 °C"
"ELN032036-428",2,"G11",91.81,,,"anisole","No Ligand",,,,,"Deprotection","Protecting Group","Protecting Group","Protecting Group, Protecting Group",1.05,"1 h at 45 °C"
"ELN032036-428",4,"G11",87.63,,,"anisole","No Ligand",,,,,"Deprotection","Protecting Group","Protecting Group","Protecting Group, Protecting Group",0.92,"22 h at 45 °C"
