canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1.FC(F)(F)c1ccc(I)cc1>>COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,(Ar1–I + Ar2–H) OR (intramolecular Ar–I / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
Ic1ccccc1.CC1=NC([CH2-][B+3]([C-]2=C(F)C(F)=C(F)C(F)=C2F)([C-]2=C(F)C(F)=C(F)C(F)=C2F)[C-]2=C(F)C(F)=C(F)C(F)=C2F)=CC=C1.[H+]>>Cc1cccc(Cc2ccccc2)n1,,Suzuki_Miyaura,,unavailable
CC1(C)OB(c2ccnc(NC(=O)C3CC3)c2)OC1(C)C.CCOC(=O)c1nc(Br)c(-c2ccc(F)c(C)c2)[nH]1>>CCOC(=O)c1nc(-c2ccc(F)c(C)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,(Ar–F + HeteroAr–BPin) OR (Ar–F + HeteroAr–H) OR (Ar–F + R–C(O)–NHR) OR (Ar–F + activated C–H) OR (HeteroAr1–BPin + AromN–H) OR (HeteroAr1–Br + HeteroAr2–BPin) OR (HeteroAr1–Br + HeteroAr2–H) OR (HeteroAr1–Br + R–C(O)–NHR) OR (HeteroAr–Br + activated C–H) OR (intramolecular Ar–F / AromN–H) OR (intramolecular Ar–F / Ar–H) OR (intramolecular HeteroAr–BPin / R–C(O)–NHR) OR (intramolecular HeteroAr–Br / AromN–H) OR (intramolecular HeteroAr–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
COc1ccc(B(O)O)cc1.Nc1c(Br)cc(Br)cc1C(F)(F)F>>COc1ccc(-c2cc(-c3ccc(OC)cc3)c(N)c(C(F)(F)F)c2)cc1,(Ar1–B(OH)2 + Ar2–NH2) OR (Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–NH2) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)[Si](C(C)C)(C(C)C)n1ccc(B2OC(C)(C)C(C)(C)O2)c1.Nc1c(Cl)cccc1I>>CC(C)[Si](C(C)C)(C(C)C)n1ccc(-c2cccc(Cl)c2N)c1,Ar–I + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=[N+]([O-])c1cccc(B(O)O)c1.OC[C@@H](Nc1ncnc2sc(-c3ccccc3)c(Br)c12)c1ccccc1>>O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc2c(B(O)O)c(OC)ccc2c1.COc1ccc2c(Br)c(OC)ccc2c1>>COc1ccc2c(-c3c(OC)ccc4cc(OC)ccc34)c(OC)ccc2c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccccc2)OC1(C)C.Cc1ccc(S(=O)(=O)Oc2ncc(Br)cc2C=O)cc1>>Cc1ccc(S(=O)(=O)Oc2ncc(-c3ccccc3)cc2C=O)cc1,HeteroAr–Br + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cc(-c2nnc3ccc(Br)cn23)cc(OC)c1OC.COc1cc(F)ccc1B(O)O>>COc1cc(F)ccc1-c1ccc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2c1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1cc(B(O)O)cc(OC)c1OC.Cc1ccc(-c2nnc3ccc(Br)cn23)cc1>>COc1cc(-c2ccc3nnc(-c4ccc(C)cc4)n3c2)cc(OC)c1OC,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1nccc2c(B3OC(C)(C)C(C)(C)O3)cn(C)c12.CS(=O)(=O)Nc1cc(Br)cc2c1ccn2CC1CC(F)(F)C1>>COc1nccc2c(-c3cc(NS(C)(=O)=O)c4ccn(CC5CC(F)(F)C5)c4c3)cn(C)c12,Ar–Br + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1nccc2c(B3OC(C)(C)C(C)(C)O3)cn(C)c12.Cc1cc(F)cc(C)c1Cn1ccc2cc(NS(C)(=O)=O)cc(Br)c21>>COc1nccc2c(-c3cc(NS(C)(=O)=O)cc4ccn(Cc5c(C)cc(F)cc5C)c34)cn(C)c12,Ar–Br + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccc3cnn(CC4CC4)c3c2)OC1(C)C.CNc1cc(Br)cn(C)c1=O>>CNc1cc(-c2ccc3cnn(CC4CC4)c3c2)cn(C)c1=O,HeteroAr–Br + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(C)c1cc(C(C)C)c(B(O)O)c(C(C)C)c1.CCCCCCCCOC(=O)c1cc2csc(I)c2s1>>CCCCCCCCOC(=O)c1cc2csc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)c2s1,HeteroAr–I + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COC(=O)c1ccc(B(O)O)c([N+](=O)[O-])c1.Nc1c(Br)cc(Cl)cc1Br>>COC(=O)c1ccc(-c2cc(Cl)cc(-c3ccc(C(=O)OC)cc3[N+](=O)[O-])c2N)c([N+](=O)[O-])c1,(Ar1–B(OH)2 + Ar2–NH2) OR (Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–NH2) OR (intramolecular Ar–Cl / Ar–H) OR (intramolecular Ar–Cl / Ar–NH2) →,Suzuki_Miyaura,,ambiguous_reactants
Cc1ccc(Nc2nc(Cl)nc3ccccc23)cc1.OB(O)c1ccccc1>>Cc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1c(C#Cc2ccsc2)cncc1C#Cc1ccsc1.OB(O)c1ccccc1>>C(#Cc1cncc(C#Cc2ccsc2)c1-c1ccccc1)c1ccsc1,HeteroAr–Cl + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Cc1ccc(B(O)O)c(F)c1.Cc1cccc(N(c2ccccc2)c2ccccc2Br)c1>>Cc1cccc(N(c2ccccc2)c2ccccc2-c2ccc(C)cc2F)c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1cnc(NCc2ccco2)n2cncc12.OB(O)c1ccccc1>>c1ccc(-c2cnc(NCc3ccco3)n3cncc23)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1cn2c3nccnc3[n-][n+]2c1.COc1ccc(B(O)O)cc1>>COc1ccc(-c2cn3c4nccnc4[n-][n+]3c2)cc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=[N+]([O-])c1c(Br)cccc1-n1ccnc1.OB(O)c1ccccc1Br>>O=[N+]([O-])c1c(-c2ccccc2Br)cccc1-n1ccnc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)Oc1ccc(-c2cnc3cnc(Cl)cn23)cc1.CN1CCN(C(=O)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1>>CN1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(O)cc5)cnc4cn3)cc2)CC1,(HeteroAr–Cl + Ar–BPin) OR (HeteroAr–Cl + Ar–H) OR (intramolecular HeteroAr1–Cl / HeteroAr2–H) OR (intramolecular HeteroAr–Cl / Ar–H) OR (intramolecular HeteroAr–Cl / HeteroAr–H) OR (intramolecular HeteroAr–Cl / activated C–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)(C)c1ccc(N)c(Br)c1.OB(O)c1ccc(-c2ccccc2)cc1>>CC(C)(C)c1ccc(N)c(-c2ccc(-c3ccccc3)cc2)c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CCN1C(=O)CCc2cc(Br)ccc21.COc1ccc(B(O)O)cc1>>CCN1C(=O)CCc2cc(-c3ccc(OC)cc3)ccc21,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1ccc(I)cc1.Cn1ncc2cc(B(O)O)ccc21>>Cn1ncc2cc(-c3ccc(Cl)cc3)ccc21,Ar1–I + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=Cc1cc(F)ccc1Br.OB(O)c1ccco1>>O=Cc1cc(F)ccc1-c1ccco1,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=C1NCCC12CCN(c1c(Cl)cncc1Br)CC2.OB(O)c1csc2ccccc12>>O=C1NCCC12CCN(c1c(Cl)cncc1-c1csc3ccccc13)CC2,HeteroAr1–Br + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CCOC(=O)C(Cc1ccc(C)cc1)=C(F)F.Cc1ccccc1B(O)O>>CCOC(=O)/C(Cc1ccc(C)cc1)=C(/F)c1ccccc1C,,Suzuki_Miyaura,,unavailable
Brc1ccc2c(c1)CCO2.OB(O)c1cccc2c1oc1ccccc12>>c1ccc2c(c1)oc1c(-c3ccc4c(c3)CCO4)cccc12,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccccn1.OB(O)c1cccc2c1OCO2>>c1ccc(-c2cccc3c2OCO3)nc1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COC(=O)c1sc(Br)cc1N.OB(O)c1ccc(Cl)cc1>>COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccncc2)OC1(C)C.Ic1c(-c2ccccc2)nc2ccccn12>>c1ccc(-c2nc3ccccn3c2-c2ccncc2)cc1,HeteroAr1–I + HeteroAr2–BPin → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccccc2N)OC1(C)C.Clc1cnccn1>>Nc1ccccc1-c1cnccn1,HeteroAr–Cl + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COC(=O)c1ccc(-c2cc(Br)cc(C(=O)OC)c2)cc1.COC(=O)c1ccc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cc1>>O=C(O)c1ccc(-c2ccc(-c3cc(C(=O)O)cc(-c4ccc(C(=O)O)cc4)c3)cc2)cc1,(Ar1–Br + Ar2–BPin) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)(C)OC(=O)N1[C@H]2CC[C@@H]1[C@@H](c1cnc(N)c(Br)c1)C2.COc1ccc(B(O)O)cn1>>COc1ccc(-c2cc([C@H]3C[C@@H]4CC[C@H]3N4C(=O)OC(C)(C)C)cnc2N)cn1,HeteroAr1–Br + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(C)OP(=O)(OC(C)C)C(F)(Cc1cncc(Br)c1)P(=O)(OC(C)C)OC(C)C.OB(O)c1ccc2[nH]ncc2c1>>CC(C)OP(=O)(OC(C)C)C(F)(Cc1cncc(-c2ccc3[nH]ncc3c2)c1)P(=O)(OC(C)C)OC(C)C,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1nc(Cl)c(Cl)nc1Cl.OB(O)c1ccc(F)cc1>>Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc2-c2ccc(F)cc2)cc1,(HeteroAr–Cl + Ar–B(OH)2) OR (HeteroAr–Cl + Ar–H) OR (intramolecular Ar–F / Ar–B(OH)2) OR (intramolecular Ar–F / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
C/C(=C\I)CCO.COc1ccc(Nc2ccc(C(F)(F)F)cc2B2OC(C)(C)C(C)(C)O2)cc1>>COc1ccc(Nc2ccc(C(F)(F)F)cc2/C=C(\C)CCO)cc1,(Alkenyl–I + Ar1Ar2–NH) OR (Alkenyl–I + Ar–BPin) OR (Ar–BPin + R–OH) OR (intramolecular Alkenyl–I / R–OH) OR (intramolecular Ar1–BPin / Ar2Ar1–NH) →,Suzuki_Miyaura,,ambiguous_reactants
COc1ccc(-c2sc(N3C(=O)c4ccccc4C3=O)c(C(=O)c3ccc(Cl)cc3)c2CBr)cc1.COc1ccc(B(O)O)cc1>>COc1ccc(Cc2c(-c3ccc(OC)cc3)sc(N3C(=O)c4ccccc4C3=O)c2C(=O)c2ccc(Cl)cc2)cc1,(Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (intramolecular Ar1–Cl / Ar2–H) OR (intramolecular Ar–Cl / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC(C)(C)c1ccc(B(O)O)cc1.Clc1cc(Cl)c(Cl)c(Cl)c1Cl>>CC(C)(C)c1ccc(-c2cc(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(C)(C)C)cc2)cc1,(Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (intramolecular Ar–Cl / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
Fc1c(F)c(F)c(-c2ccccc2Br)c(F)c1F.OB(O)c1ccc(OC(F)(F)F)cc1>>Fc1c(F)c(F)c(-c2ccccc2-c2ccc(OC(F)(F)F)cc2)c(F)c1F,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CNc1ncc2c(Br)nn(CC3CCC(NC(=O)OC(C)(C)C)CC3)c2n1.OB(O)c1cccnc1>>CNc1ncc2c(-c3cccnc3)nn(C[C@H]3CC[C@@H](N)CC3)c2n1,(HeteroAr1–B(OH)2 + HeteroAr2–R–NH) OR (HeteroAr1–Br + HeteroAr2–B(OH)2) OR (HeteroAr1–Br + HeteroAr2–H) OR (HeteroAr–B(OH)2 + RO–C(O)–NHR) OR (intramolecular HeteroAr1–Br / HeteroAr2–H) OR (intramolecular HeteroAr1–Br / HeteroAr2–R–NH) OR (intramolecular HeteroAr–Br / RO–C(O)–NHR) →,Suzuki_Miyaura,,ambiguous_reactants
CCCCCCc1nc(-c2nc(CCCCCC)c(-c3cccs3)s2)sc1Br.O=Cc1ccc(B(O)O)o1>>CCCCCCc1nc(-c2nc(CCCCCC)c(-c3cccs3)s2)sc1-c1ccc(C=O)o1,HeteroAr1–Br + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc2cn[nH]c2c1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1>>Cn1cc(-c2ccc3cn[nH]c3c2)cn1,Ar–Br + HeteroAr–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(c2ccc3c(c2)OC[C@H]2[C@H](CO)OC(=O)N32)OC1(C)C.CCN1CCN(c2ccc(Br)cn2)CC1>>CCN1CCN(c2ccc(-c3ccc4c(c3)OC[C@H]3[C@H](CO)OC(=O)N43)cn2)CC1,HeteroAr–Br + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Nc1cccc(B(O)O)c1.Nc1nccn2c(Br)cnc12>>Nc1cccc(-c2cnc3c(N)nccn23)c1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CCn1c(=O)n([C@H]2CCCN(c3cc(Cl)ncn3)C2)c2ncccc21.OB(O)c1cc2ccccc2o1>>CCn1c(=O)n([C@H]2CCCN(c3cc(-c4cc5ccccc5o4)ncn3)C2)c2ncccc21,HeteroAr1–Cl + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
COc1ccc(B(O)O)cc1.O=S(=O)(c1ccccc1)C(F)I>>COc1ccc(C(F)S(=O)(=O)c2ccccc2)cc1,,Suzuki_Miyaura,,unavailable
Cc1cc(C)c2c(c1)[I+]c1ccccc1-2.O=S(=O)([O-])C(F)(F)F.OB(O)c1ccccc1>>Cc1cc(C)c(-c2ccccc2-c2ccccc2)c(-c2ccccc2)c1,,Suzuki_Miyaura,,unavailable
Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.OB(O)c1cccs1.[Na]>>Nc1ncnc2c1c(-c1cccs1)cn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.[Na],HeteroAr1–I + HeteroAr2–B(OH)2 → HeteroAr1–HeteroAr2; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
O=C1CCC=C1I.OB(O)c1ccccc1>>O=C1CCC=C1c1ccccc1,Alkenyl–I + Ar–B(OH)2 → Ar–Alkenyl; edits: C–B bond cleavage; C–I bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccnc2sccc12.CC1(C)OB(c2ccc(C#N)cc2)OC1(C)C>>N#Cc1ccc(-c2ccnc3sccc23)cc1,HeteroAr–Br + Ar–BPin → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Cc1ccc(B(O)O)cc1.N#Cc1cc(F)ccc1Br>>Cc1ccc(-c2ccc(F)cc2C#N)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Clc1ccc2c(c1)Cc1ccccc1S2.OB(O)c1ccccc1>>c1ccc(-c2ccc3c(c2)Cc2ccccc2S3)cc1,Ar1–Cl + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Cl bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CCN1CCN(Cc2ccc(NC(=O)CN(C(=O)OC(C)(C)C)c3ccc(Br)cc3)cc2C(F)(F)F)CC1.OB(O)c1cccnc1>>CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4cccnc4)cc3)cc2C(F)(F)F)CC1,(Ar–Br + HeteroAr–B(OH)2) OR (Ar–Br + HeteroAr–H) OR (HeteroAr–B(OH)2 + R–C(O)–NHR) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar1–Br / R–C(O)–NHR) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / activated C–H) →,Suzuki_Miyaura,,ambiguous_reactants
CCC(CC)NC(=O)c1nc(Br)cnc1N.OB(O)c1ccc(F)cc1>>CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2)cnc1N,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1nccn1CCc1ccc(Br)cc1.OB(O)c1ccccc1>>CC(=O)c1nccn1CCc1ccc(-c2ccccc2)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)CCc1ccccc1Br.COc1ccc(B(O)O)cc1>>COc1ccc(-c2ccccc2CCC(C)=O)cc1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CCOC(=O)c1cc2c(Br)cn(C)c(=O)c2n1S(=O)(=O)c1ccc(C)cc1>>CCOC(=O)c1cc2c(B3OC(C)(C)C(C)(C)O3)cn(C)c(=O)c2[nH]1,(intramolecular HeteroAr1–Br / HeteroAr2–H) OR (intramolecular HeteroAr–Br / Ar–H) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,Suzuki_Miyaura,,ambiguous_reactants
N#Cc1ccc(Br)cc1Sc1ccccc1.OB(O)c1cc2ccccc2s1>>N#Cc1ccc(-c2cc3ccccc3s2)cc1Sc1ccccc1,Ar–Br + HeteroAr–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1ccc(Br)cc1.CCOc1cccc(B(O)O)c1>>CCOc1cccc(-c2ccc(C(C)=O)cc2)c1,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC(=O)c1cccn1-c1ccc(Br)cn1.OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1>>CC(=O)c1cccn1-c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,HeteroAr–Br + Ar–B(OH)2 → HeteroAr–Ar; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.Nc1nc2cc(Br)ccc2o1>>CC1(C)OB(c2ccc3oc(N)nc3c2)OC1(C)C,(intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / HeteroAr–NH2) →,Suzuki_Miyaura,,ambiguous_reactants
C=Cc1ccccc1Br.COc1ccc(NC(=O)OC(C)(C)C)c(B(O)O)c1>>C=Cc1ccccc1-c1cc(OC)ccc1N,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (Ar1–Br + RO–C(O)–NHR) OR (intramolecular Ar–B(OH)2 / RO–C(O)–NHR) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / H2C=CHR1) →,Suzuki_Miyaura,,ambiguous_reactants
CN1C[C@H]2CN(C(=O)OC(C)(C)C)CCN2c2c1cnc1cc(Br)c(Cl)cc21.COc1cccc(F)c1B(O)O>>COc1cccc(F)c1-c1cc2ncc3c(c2cc1Cl)N1CCN(C(=O)OC(C)(C)C)C[C@@H]1CN3C,Ar1–Br + Ar2–B(OH)2 → Ar1–Ar2; edits: C–B bond cleavage; C–Br bond cleavage; C–C bond formation,Suzuki_Miyaura,suzuki_miyaura,family_overlay
Brc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1.OB(O)c1ccccc1>>c1ccc(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,(Ar1–Br + Ar2–B(OH)2) OR (Ar1–Br + Ar2–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) →,Suzuki_Miyaura,,ambiguous_reactants
CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.Nc1cc(Br)cnc1Cl>>CC1(C)OB(c2cnc(Cl)c(N)c2)OC1(C)C,(intramolecular HeteroAr–Br / HeteroAr–H) OR (intramolecular HeteroAr–Br / HeteroAr–NH2) OR (intramolecular HeteroAr–Cl / HeteroAr–H) OR (intramolecular HeteroAr–Cl / HeteroAr–NH2) →,Suzuki_Miyaura,,ambiguous_reactants
Brc1ccc2c(c1)OCO2.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>CC1(C)OB(c2ccc3c(c2)OCO3)OC1(C)C,intramolecular Ar–Br / Ar–H →,Suzuki_Miyaura,,reactant_only
CC1(C)COB(B2OCC(C)(C)CO2)OC1.CCC(=O)c1ccc(Br)s1>>CCC(=O)c1ccc(B2OCC(C)(C)CO2)s1,(intramolecular HeteroAr–Br / HeteroAr–H) OR (intramolecular HeteroAr–Br / activated C–H) →,Suzuki_Miyaura,,ambiguous_reactants
