material_id,condition_core_id,condition_group_id,centroid_similarity,assignment_margin,assignment_status,observation_count,exact_recipe_id_count,core_display,solvent_cross_reference,additive_cross_reference,other_context_cross_reference,complete_condition_display,assignment_reason,parse_warnings
CMAT1:0d3dd67d01c72609f77a5de08c5ca81d4380679a2ad56b2afeaa3e19cbdc9ed0,CCOREPOC1:057691b805e0b7f4460f2f210cb895fc436a8406acd2e71d6a9bdfabeb0bdd0a,CGPOC2:fe024636dd0fe0ebea1da3ace8395c770820f8a764189d164b846b2b9441f738,0.998936,0.208766,supported,2,2,K3PO4 [base]; Cu(MeCN)4BF4 [catalyst]; Salicylaldoxime [ligand],tamoh,,,K3PO4 [base]; Cu(MeCN)4BF4 [catalyst]; Salicylaldoxime [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d426eca6ba9aee66540345979096d088ef7f1a13d651cc564dce70b9ee53ddf,CCOREPOC1:77968edd3fa8f6693a85a91da55ecc90b83049bdea0647d80b5634e64823e7ed,CGPOC2:1ec74c098ac713d9287824e3c9e2e5e86a58a7ff5805076ad2803199d9f377a4,0.997913,0.062052,supported,1,1,TMPMgCl.LiCl [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand],thf,libr,,LiBr [additive]; TMPMgCl.LiCl [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; THF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d4365f3d6f8a26bf45eb279fb751ddc367c1e67f55fa8bbadf7633739bef3ac,CCOREPOC1:ea925cfd5d3bb95472fbfbb6c952094ede55177b54c5306c7edeb3b5c45e6e43,CGPOC2:102757131aed151f671fb6ecfa54c986f156e194a3752db2a2a70d4bd50067d3,0.955247,0.205665,supported,1,1,TMSOK [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand],tamoh,,,TMSOK [base]; JackiePhos Pd G3 [catalyst]; JackiePhos [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d43edf0f6a6d3d7d642e2efeec4a7753580b739543540a9f3518b3d3c0df8b2,CCOREPOC1:69b2e0957fb85a52a55ab1138733211b012afa6485103ad2c50c6f028cba079e,CGPOC2:dd2f2c47a2c147037c58182641f074b4d74939467d433314eb4f34d4a7cbee48,0.994784,0.071704,supported,1,1,K3PO4 [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand],dioxane,meoh,,MeOH [additive]; K3PO4 [base]; XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d451b7614ce6e6b9cf25637c554ba4b944c28cf330d30430be40c8389874f04,CCOREPOC1:81f6752c2cb0dc7648d34c45db87f0e1b591cafab65eb675445602f195dbf6d9,CGPOC2:57e4f1a6a070cbc6b18ccc8691ce89267133db21781ff802ad9db531677a5476,1.0,0.144749,supported,8,8,DBU [base],tamoh,,,DBU [base]; tAmOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d4cf67fd4ad60653ce0f203b5600c03ccb4945043fc24986152d0cfd1bbc5b0,CCOREPOC1:d49dc665cc4dd01d308e3fb41a268070c3e928ae1cda383128188fb2f9d529c1,CGPOC2:a055495df2bc6449ab288cfd1597e765727922724ff49dad604d1dbfa3da6dc2,0.981277,0.222816,supported,3,2,Cs2CO3 [base]; CuI [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand],tamoh,water,,water [additive]; Cs2CO3 [base]; CuI [catalyst]; trans-NN-Dimethylcyclohexane-12-diamine [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d4d656ca30ca0330b47c2cc01397e4d5bd55f44223bba5602513dd935efe455,CCOREPOC1:4a55293fc7ae50a05557651b411aa6ee100a4adcfe3fe79618eac46c5a1364e6,CGPOC2:a055495df2bc6449ab288cfd1597e765727922724ff49dad604d1dbfa3da6dc2,0.998435,0.187511,supported,5,5,Cs2CO3 [base]; CuI [catalyst]; NN-Dimethyloxamide [ligand],dioxane,,,Cs2CO3 [base]; CuI [catalyst]; NN-Dimethyloxamide [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d50a8f725ac9f966a003d50044288b4671f9ad3dd00373bfb42c9017c60dc3e,CCOREPOC1:e48c7174956b4df59477c06c2c1993faf55fc7b335b53fbc38b5b4157485dbd6,CGPOC2:27ea4b8429ad884266e0459aba216e20f03be0d57c7ab340af30c02a793d23a4,0.997223,0.181652,supported,1,1,DBU [base]; CuI [catalyst]; BPMPO [ligand],dmf,,,DBU [base]; CuI [catalyst]; BPMPO [ligand]; DMF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d5480e6701de9e79c110a88da5f52fbf08288a56e7659b9f2243c7b3c009524,CCOREPOC1:61b2c3143ffd12c11b4ef92fe64f731d1472f7f2b5fc3a9a3058fbc8e509e4a6,CGPOC2:1567dc0d585f16bd31823a7ee0a065cbc5012675300c8f1302f7fd02fb4dbe96,0.999225,0.13452,supported,1,1,K3PO4 [base]; Cu2O [catalyst]; DL-Proline [ligand],buoh + dmi,,,K3PO4 [base]; Cu2O [catalyst]; DL-Proline [ligand]; BuOH [solvent]; DMI [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d57e1924f79bed6c4e120a0801326da05b4a86d906bebda79d9a7b2becda8fe,CCOREPOC1:4cd8bb98ac40571145112de708003cece2d9c3dfdc192a20699ce19023481487,CGPOC2:287f72869cc46970c7befa42f7a9cae345f1d307715f95d3b2aca3e8a00dc228,0.990705,0.030391,provisional,1,1,K3PO4 [base]; CuO [catalyst]; L-Proline [ligand],propionitrile + water,,,K3PO4 [base]; CuO [catalyst]; L-Proline [ligand]; Propionitrile [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d5d115ff5bd9a71e716834c9bc7462429fd2c2de19cbe27349e6e0cb4786abf,CCOREPOC1:850c00bf02a431b9b5be31f50fe8c1dc19491899f9176823a647354aec742850,CGPOC2:e89b287e59da554802a5bdc4cd08d284d373d960fed05ebc464f66dca1281e01,0.998902,0.117284,supported,1,1,DBU [base]; Cu2O [catalyst]; BPMPO [ligand],buoh + dmso,,,DBU [base]; Cu2O [catalyst]; BPMPO [ligand]; BuOH [solvent]; DMSO [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d60651c0f0564547aeac8ba2a98df9bfe75850ce39d298081b069e40a128878,CCOREPOC1:a1e916836619b50311966c9f9895b39f448b5907f0e23d1229aa0207d17c82c7,CGPOC2:226f6e74475358007902ddaa37cd6f05b233d9ee81cd8801e6948f0889f6128f,0.876443,0.104767,provisional,1,1,DIPEA [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand],anisole,,,DIPEA [base]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; anisole [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d671431697071cc25a47bd53e0eaf9fb7fedf32488f9fef0db3834a59bd032c,CCOREPOC1:e4aaa1ef5e20de1ac53c69284efe8e646d44c9caedbea63e5a49016bf7832973,CGPOC2:bf914a5022d53b58905323554be7b21238b0a442b46fb70a1be41887d75d92e9,0.99628,0.108824,supported,1,1,CuBr2 [catalyst]; No ligand,dcm,,,CuBr2 [catalyst]; DCM [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6903c68ed4ecc94440d5d6f3633786d6715060c3bf3d2d623974d13b82b0cf,CCOREPOC1:bcfe847c700b607ef5ea1d869b3101d9de0735900355300a482a5b4dd65afbf8,CGPOC2:f8eaa3867ad073d9f2b1e7e9767343e6d8a52a6367822bfe9785c00927981066,0.947276,0.062783,supported,6,6,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand],methf + water,,,K2CO3 [base]; dtbpfPdCl2 [catalyst]; dtbpf [ligand]; MeTHF [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6aeac476a6d86690016311d8b6ab738e3be22cf4a92d34800a58886c45b470,CCOREPOC1:3f0ac30b53d304b464fbbc1695bd3e38efa5b19a19105227f7e16fbcc8eabad6,CGPOC2:04c858ed0e12dafc25ce9f74b60c8afc9124ed2ef16c812ee09ed28a29adaa2d,0.953982,0.070638,supported,8,6,K2CO3 [base]; JosiphosSL-J009-1 Pd G3 [catalyst]; JosiphosSL-J009-1 [ligand],tamoh,,,K2CO3 [base]; JosiphosSL-J009-1 Pd G3 [catalyst]; JosiphosSL-J009-1 [ligand]; tAmOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6c2c1ff8715767ff8ef5f0bce01a706984c61bfe5cf56c935ff16f2df75f4f,CCOREPOC1:4edebadb604736ed98126eb98f4b39703246c4c88ab10ce700edd4f50c52b788,CGPOC2:4ea50f1b543ea90dde88dbf95a611c444af745c73341ab2bc60fad223b2f8d96,0.996951,0.057786,supported,2,1,Li2CO3 [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand],iproh,,,Li2CO3 [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand]; iPrOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6d876119ad0efe6f5b90a2889818748fb806d814a53e22a440e6940d470b79,CCOREPOC1:6717968314927c45d8d9395a00a3cee9c2cda11a1c61cb858670614dacdc49ac,CGPOC2:898a4befdf5f042829b4e3c507b904933357d5730c4e7b3eb53e41ef6990283c,0.986334,0.063997,supported,2,2,Na2CO3 [base]; MorDalPhos Pd G6 Br [catalyst]; MorDalphos [ligand],dmac,,,Na2CO3 [base]; MorDalPhos Pd G6 Br [catalyst]; MorDalphos [ligand]; DMAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6d8bd32257f7ef5ed8e71939e72caf8a574b6f5c2b367aaaf6184a65c37151,CCOREPOC1:cb5612f35cd4738f33f92435091ab930ccafb143c8e3cf829859cc94a8eaab48,CGPOC2:69cea467ecdb9246df238251963d1f83af364223a09a1032c5440d48ac47aa25,0.997949,0.050379,supported,1,1,K3PO4 [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand],propionitrile,,,K3PO4 [base]; QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; Propionitrile [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d6fed3330ce889f6207c5eeaf1bdf7a456221a26d22799992b6f7063ece8702,CCOREPOC1:405ccb94fc2bcbdded96baadf58ba0d3534fe9353302757f386a41edd9738046,CGPOC2:84d94085b40f177c6a4e85485f2fa48e85acdaf9902763e603f976d8c73dac52,0.993889,0.028167,provisional,4,3,NaHCO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand],thf + water,,,NaHCO3 [base]; P(tBu)3 Pd(crotyl)Cl [catalyst]; P(tBu)3 [ligand]; THF [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d72df335caa75b7c54e1697da0e548e2feff3860d66268f62971c556d520daa,CCOREPOC1:f2d7d629eda295a9c193df2d8cec6e11de07ab175ff08af50065ebac4d3331cc,CGPOC2:8246b1f2de5d1a8fa561bb0c59f5b27c9119e5e86980f24229ad3bac6d685e17,0.937462,0.053705,supported,11,10,LiHMDS [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand],dioxane,,,LiHMDS [base]; tBuBrettPhos Pd(allyl)OTf [catalyst]; tBuBrettPhos [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d7405baa115538db24db186e011733be10393264f17f343af6c668132300b63,CCOREPOC1:d583b3e2a0ecd3ce4416d83d7432965365e4f5295f10074669fbd962b67f6011,CGPOC2:f231c003bc32194650d7a21f13466dd0f0b05a64b1f920a8198ccdc7b0b0b9ea,0.979504,0.034324,provisional,2,2,NaHCO3 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand],phme + water,,,NaHCO3 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d76f14c2c46f2f22acb739b6d8b5c009382bd26dbc226896cb3fd5a818db3d7,CCOREPOC1:8d8710588e3f4e5c992709c23f58b43e7d68fc80e976adae707d0df003ffa277,CGPOC2:4ea50f1b543ea90dde88dbf95a611c444af745c73341ab2bc60fad223b2f8d96,0.986032,0.056585,supported,1,1,NaHCO3 [base]; Potassium 2-ethylhexanoate [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand],dmac + water,tbac,,TBAC [additive]; NaHCO3 [base]; Potassium 2-ethylhexanoate [base]; AdBrettPhosPd G6 Br [catalyst]; Ad-BrettPhos [ligand]; DMAc [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d789dd0d0b2e14e10221129173a4bd1a238c8d28011f1adf403a140b182b855,CCOREPOC1:549989c3340c3fcfce267c584c00041094949ddfcada236efd7ef11cbd96d7b9,CGPOC2:bf363f08d15bc93285438b9017604905a208d9be95a31517d541cbf58276743c,0.992832,0.049941,provisional,1,1,Na2CO3 [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand],tamoh + water,water,,water [additive]; Na2CO3 [base]; AlphosPd)2cod [catalyst]; AlPhos [ligand]; tAmOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d7e096e2945a0412d0f25893b5590d2acddd5e7d6a0e06ae6ccbe662c651cc5,CCOREPOC1:cfb1a041ccc2cbb5fac2c42cf83b1130b1b7c597f2317a2b0caac2f608a359d2,CGPOC2:7446c3f7dee6acc844a52e513353a3b30437a00c33027ec9f452d51dfdc48f32,0.962557,0.129393,supported,3,3,Na2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand],phme,,,Na2CO3 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d837beec0720fafcb2b3729084c5af8393f9acb5c35fea83685782e62ed6288,CCOREPOC1:588b091d7668022dc9d23066511caa0041cbb6daf2f2ad678c8b08e92cbc17da,CGPOC2:61a55f84804f58156dc08c7fb578f4bfba4b55e2d67810a387ae021f50c554da,0.992668,0.090073,supported,1,1,K3PO4 [base]; (R)-BINAP Pd(allyl)Cl [catalyst]; BINAP [ligand],tpgs-750m + water,,,K3PO4 [base]; (R)-BINAP Pd(allyl)Cl [catalyst]; BINAP [ligand]; TPGS-750M [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d8d101d2f743dfc684a6abe5908741b4378e38c362143d3f78f52833d3149e8,CCOREPOC1:7bd84fad550e30c7a73cdf50e88ee9af3a81e98f44bd2647c27041b5b5b19572,CGPOC2:8daf3fb24fcc46571866771a266db65f897017fc5cccad1097843c1f4f98729f,0.988299,0.058412,supported,5,5,Na2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand],etoh + water,,,Na2CO3 [base]; XantPhosPdCl2 [catalyst]; XantPhos [ligand]; EtOH [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d8f2d9c10b448d8a625883e2745242953a3ace1de13077b9b851937c4035708,CCOREPOC1:81cc5ee53a87e66f7623b70e0d5650de02a7c7ad25516f8fb8c263711d05b42c,CGPOC2:5dc94f4b782271d1b070fc61bf4f7a960c06de2188a53f7c737f75afbaa1c6f1,0.986198,0.11732,supported,1,1,Cs2CO3 [base]; SPhos Pd(allyl)OTf [catalyst]; SPhos [ligand],nbuoac,water,,water [additive]; Cs2CO3 [base]; SPhos Pd(allyl)OTf [catalyst]; SPhos [ligand]; nBuOAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d92b8be73eaf5e5ba602d7335a5cd22443423782db602e11fb8d0dcc95f2d90,CCOREPOC1:9f61403d4a7504ecc1dad5467afc711243129e70909cc5be0dd3e0a273e293ca,CGPOC2:563eca39e46ae45e3086a81162526acd0a86e5cea049bd01bd34de279818af79,0.990915,0.06148,supported,1,1,K2CO3 [base]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand],brij 35 + dioxane + water,,,K2CO3 [base]; SPhos Pd(crotyl)Cl [catalyst]; SPhos [ligand]; Brij 35 [solvent]; Dioxane [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d92e2b7435ad4493c9357a519cdb3bc681e367828a42053b30eebdbef2df4f4,CCOREPOC1:0748cc488852ba3074548cb1d775f409e3073b6dc80da5ecf67bc16b201aad90,CGPOC2:fd1362433ee5500d857466f0ddc0ecbd7c4dc10db6428d2a88823e10d8e6fc96,0.972538,0.170898,supported,2,1,DBU [base]; Cu2O [catalyst]; No ligand,tamoh,water,,water [additive]; DBU [base]; Cu2O [catalyst]; tAmOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d946da45fd9d62d469fb561c42aea2805a8248a2e17d3b372ccc1e93339137a,CCOREPOC1:11e80cfc207d0398880183f28fcb8132d8f2e9c5ee87c5ecc74523c8e7e8ab29,CGPOC2:0b5d3ca47923dbd6d4b5198aa559b9669be64167f8aa0a9c0b793e62e57c7d58,1.0,0.164511,supported,1,1,DIPEA [base],hfip,boc2o,,Boc2O [additive]; DIPEA [base]; HFIP [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d94ec1aeb5e82dda00fbdae1d1f7a94cecf7c97d4cb16535e8ab6e647c4a146,CCOREPOC1:19bd3f201aede33182f541ed747c25bb560eb60a386441fafb0cd907d48e8792,CGPOC2:9635021a0ac1fb2366d1eb1987b3c6ba1287e66c0c032f457cf8cf1d4f4fcee9,0.992522,0.070994,supported,1,1,KOPiv [base]; dppfPdCl2 [catalyst]; dppf [ligand],iproac,water,,water [additive]; KOPiv [base]; dppfPdCl2 [catalyst]; dppf [ligand]; iPrOAc [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d96d795d523fa05c0162cdb3408f350e6f627203d6beacd04c7d22916249467,CCOREPOC1:fb81eec9b23d63aa7370151c2a58ec5ea86e598d6b03d2165cc5b228bcfe2c6a,CGPOC2:896899974226b9d60c74658f7766721fe56cfc056c552459715f1e26dd8c4e2b,0.959036,0.064422,supported,2,1,K3PO4 [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand],iproac + water,,,K3PO4 [base]; BippyPhos Pd(allyl)OTf [catalyst]; BippyPhos [ligand]; iPrOAc [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d9a4a808bd041e04167b11395e757f393a6b3884649e4163136bfecefd68175,CCOREPOC1:55d5d801a17d5d2a6e559939e91e16f0339ebc9294ba89092bf21f3fa957de97,CGPOC2:986f20cb7efae48872337388fea5567228834a3c860006dd869727f69ccca6bc,0.998584,0.016486,review,1,1,T3P [coupling_reagent],dioxane,,,T3P [coupling_reagent]; Dioxane [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d9c6c8d451d15da1527c11ee04b348edb5ec08f65e91f8c11bc82b6617cde1f,CCOREPOC1:b34fbc641842a33860fb3d6983845f50bec4dd2a494eaa8a2c9d6d01e9e2f2b0,CGPOC2:b4ff2d96f4332486a154de597b674425692a05e435554fa62d16c53f8b7a8ff8,0.94604,0.055751,supported,1,1,K3PO4 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand],brij 35,,,K3PO4 [base]; PPh3)2PdCl2 [catalyst]; PPh3 [ligand]; Brij 35 [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0d9e889300feda916fb4186dc18523cca9cd5ef87cd0ff9a6b1bea088bf45d4d,CCOREPOC1:7386c771306beb716e590dab416f47da518c10cce3834fed227572a7ebd326bc,CGPOC2:0b4a710a1865865329625a2372028bb0c848b9b0eb9a5ac10565239307ddde40,0.995255,0.186199,supported,1,1,NaOtBu [base]; CyanuricChloride [coupling_reagent],methf,,,NaOtBu [base]; CyanuricChloride [coupling_reagent]; MeTHF [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0da18440b3c36586d1391e45730ab8dfba1156adb1be02fdbccf34aa286a529a,CCOREPOC1:fb1fbe318e7fc01ba61ef247b20954af9f6e9aa87de1d749eb3a0a22df235165,CGPOC2:b4ff2d96f4332486a154de597b674425692a05e435554fa62d16c53f8b7a8ff8,0.948165,0.038865,provisional,1,1,K3PO4 [base]; P(oTol)3 Pd(crotyl)Cl [catalyst]; P(oTol)3 [ligand],phme + water,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; P(oTol)3 Pd(crotyl)Cl [catalyst]; P(oTol)3 [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0da5e06fb01e3a50f90025e11f0d3b3c3956e6fc9e2881c70c6a78f5260d606d,CCOREPOC1:4ea7ef46133f612ae92a6929149a42961755ba10476aa8a01c69aa70764ad6f8,CGPOC2:5dc94f4b782271d1b070fc61bf4f7a960c06de2188a53f7c737f75afbaa1c6f1,0.998128,0.175857,supported,1,1,Cs2CO3 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand],etoh,,,Cs2CO3 [base]; SPhos Pd(tBuInd)Cl [catalyst]; SPhos [ligand]; EtOH [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0da98cab67a47c05a50f4ad00ff9347b26d8974e99f45418ad84e080b5cbc95b,CCOREPOC1:6dda691c1845243a0b5f698c52119920251de246cf4b6cc7d464261ad424f926,CGPOC2:46da7957c67de8958a6e51e310e5b61016945d9aa41d29edf52f74889bfbd3ab,0.996782,0.044562,provisional,1,1,K2HPO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand],dioxane,,,K2HPO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; Dioxane [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0da9e898a2db3209f27cdc4d44dd41d1540d133624cfcbe51d4bf246ac5613a6,CCOREPOC1:42cec3e31aa51e7c5e36d03307d4fb150fac14f941eebd3614b6216b243774b4,CGPOC2:29374400ebb5d5764432562618fa3e70e1ab8278bb42786324bb673cd302ffcf,0.998567,0.170525,supported,3,1,NaOtBu [base]; CuI [catalyst]; trans-Hyp [ligand],phme,,,NaOtBu [base]; CuI [catalyst]; trans-Hyp [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dae840e1320327ccb079601a48a56314b4ab1c20a3ad8284c7d1f7b374df070,CCOREPOC1:c7fc8aa0ecfd12189c3d017902048ce083a1345d885aaa49b5ab572ec1d57f02,CGPOC2:c1a2e5f80b74eba44ca895786042a5eebc75b7d6d756d09e26e733bf4de65e42,0.998925,0.243396,supported,2,2,K2CO3 [base]; Cu(MeCN)4BF4 [catalyst]; Schley Ligand [ligand],mecn,,,K2CO3 [base]; Cu(MeCN)4BF4 [catalyst]; Schley Ligand [ligand]; MeCN [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0db21689dfa843e3d455defe2f4c65b93f4eae89ff7264940efcf306f11733f7,CCOREPOC1:3c0703358df0af86b53d090b93b365c0f8425360872a337785d5ab909ce45bc4,CGPOC2:aa9b05679219ed9d9142235c989fd6f3cfaf2cfff11a625d589c180f35a7b89b,0.999968,0.051885,supported,2,2,K3PO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand],phme + water,potassium 2-ethylhexanoate,,Potassium 2-ethylhexanoate [additive]; K3PO4 [base]; meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; PhMe [solvent]; water [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dbaf2f8e74c1520b1d53b23fe36aa70e8ff22dddcd185e48cf1c434ff37e57f,CCOREPOC1:ccbfac6870582b45150c3953c391506ea9c31fd91fa6ebd4eb994c3c15cb4904,CGPOC2:7ce637b341ace66dd3bb2247ea2475df21d6459b0bb7fe83276bdce64058c6b3,0.981708,0.156971,supported,1,1,DBU [base]; [Pd(allyl)(Ad-BippyPhos)]OTf [catalyst]; Ad-BippyPhos [ligand],phme,,,DBU [base]; [Pd(allyl)(Ad-BippyPhos)]OTf [catalyst]; Ad-BippyPhos [ligand]; PhMe [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dbb3a1fc3192101ea506039a84804b645343820e73808d6870662d493e13f55,CCOREPOC1:036fe417052d6a7cdf3d5a17ed11a73b9ebe228c2ecf18562e4cda857aceba20,CGPOC2:558a3288cd6a1a4d855647238ed801e8f966ccb98b412effd2e32e070dc57981,0.927113,0.084807,supported,1,1,cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand],brij 35 + thf,sodium octanoate,,Sodium octanoate [additive]; cBridP Pd(allyl)Cl [catalyst]; cBridP [ligand]; Brij 35 [solvent]; THF [solvent],LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dc09ded9a6c944a37689bd31e9a5b751a31929ae1a9a4b4ee8658162e714725,,,,,review,2,1,,dmi + dmso,kf,,KF [additive]; DMI [solvent]; DMSO [solvent]; No ligand,NO_DECISIVE_CORE_COMPONENT,
CMAT1:0dc98fb98c82d22cdfd7507d08e7974767a2eeb78e963f10c40f71104e929c74,CCOREPOC1:a40fbfbc4887ef88789c1724c8e07418769ae96ac0d80de00279d758754cb10a,CGPOC2:9a79491ddcee3dda1b754f6f038c1d54951adad02b009662b1bfbcdce40a0c8f,0.986018,0.08102,supported,2,1,K3PO4 [base]; Cu2O [catalyst]; No ligand,iproh,water,,water [additive]; K3PO4 [base]; Cu2O [catalyst]; iPrOH [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dcd2f010c88c46928edb5e58cb76bbbb462b1f5c9aca28a73da662a3338524c,CCOREPOC1:d87208265423ae337d33611c15807472b1bf1fb9abea18b836e199ab4159c63b,CGPOC2:e9b33da19c6dd0ae0c06431bd4e3822de51549eee11fdd69b3ca2371d6f44b3d,0.999489,0.144025,supported,1,1,K3PO4 [base]; DIC [coupling_reagent],tamoh + water,"brij 35, hosu",,"Brij 35, HOSu [additive]; K3PO4 [base]; DIC [coupling_reagent]; tAmOH [solvent]; water [solvent]; No ligand",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dd0c73ade0b7e84e2b2caf44e4663596695142b83dec8666138e04a547a458a,CCOREPOC1:38bf2d1f66d78ac8e1571bc8e00da6ed6caab8b57c21916b210144c8d9f7413c,CGPOC2:29374400ebb5d5764432562618fa3e70e1ab8278bb42786324bb673cd302ffcf,0.998047,0.17915,supported,1,1,"NaOtBu [base]; CuI [catalyst]; 1,10-Phenanthroline [ligand]",dmi,,,"NaOtBu [base]; CuI [catalyst]; 1,10-Phenanthroline [ligand]; DMI [solvent]",LEARNED_DECISIVE_CORE_GROUP,
CMAT1:0dd174f12b69e0f90fddf2f53009b79ded301f359692ed4da46b938776afee5d,CCOREPOC1:55d5d801a17d5d2a6e559939e91e16f0339ebc9294ba89092bf21f3fa957de97,CGPOC2:986f20cb7efae48872337388fea5567228834a3c860006dd869727f69ccca6bc,0.998584,0.016486,review,1,1,T3P [coupling_reagent],phme,,,T3P [coupling_reagent]; PhMe [solvent]; No ligand,LEARNED_DECISIVE_CORE_GROUP,
