CC(=O)c1cc(Cl)cnc1N	SLUIDYYMZZPZGV-UHFFFAOYSA-N	X-Chloride_Het6,KetoneMixAcyclic,Heterocycle6_1N,Amine_Primary_Het6	1.0	Amine_Primary_Het6	Amine_Heteroaromatic	Amine
COC(=O)Cc1c(CN)cc(cc1C(C)C)[N+](=O)[O-]	AAJWAJGLTRRHDH-UHFFFAOYSA-N	EsterAcyclic,Nitro_Aromatic,Benzylamine_primary	1.0	Benzylamine_primary	Benzyl_amine_primary	Amine
CCc1cncc(CCCN)c1	XBKHAEFMNDYBLW-UHFFFAOYSA-N	Heterocycle6_1N,Amine_Primary_SaturatedAliphatic	1.0	Amine_Primary_SaturatedAliphatic	Amine_Aliphatic	Amine
Cc1nc(cc(n1)c2ccccc2)N3CCC(N)CC3	HXEJEBVBOIOJBR-UHFFFAOYSA-N	Heterocycle6_polyHet,Heterocycle6_polyHet,Amine_Primary_SaturatedAliphatic,MixTertiaryAmine	1.0	Amine_Primary_SaturatedAliphatic	Amine_Aliphatic	Amine
COc1cc(C)c(CNc2ccc3OCCc3c2)c(C)c1	MLNRDUZDNKXCTA-UHFFFAOYSA-N	EtherMixCyclic,EtherMixAcyclic,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
CC(=O)c1c(N)ccnc1I	WDMPJYRXUIYMFE-UHFFFAOYSA-N	X-Iodide_Het6,KetoneMixAcyclic,Heterocycle6_1N,Amine_Primary_Het6	1.0	Amine_Primary_Het6	Amine_Heteroaromatic	Amine
CCOc1cc(C)c(CN)cc1C	RBJAHYPBHVVLLP-UHFFFAOYSA-N	EtherMixAcyclic,Benzylamine_primary	1.0	Benzylamine_primary	Benzyl_amine_primary	Amine
COC(=O)c1ccnc(c1N)C(F)(F)F	NGIWWNMZYOQEMD-UHFFFAOYSA-N	EsterAcyclic,CF3,Heterocycle6_1N,Amine_Primary_Het6	1.0	Amine_Primary_Het6	Amine_Heteroaromatic	Amine
COc1cnccc1n2nc(C)c(c2N)C3(C)CC3	DERKUCOVACGTQU-UHFFFAOYSA-N	EtherMixAcyclic,Heterocycle5_polyHet,Heterocycle5_polyHet,Heterocycle6_1N,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
COc1ccc(CCCN)c(C)n1	KNQWZERMMRFECS-UHFFFAOYSA-N	EtherMixAcyclic,Heterocycle6_1N,Amine_Primary_SaturatedAliphatic	1.0	Amine_Primary_SaturatedAliphatic	Amine_Aliphatic	Amine
Nc1cn(nc1CC2CCC2)c3cc(O)cc(O)c3	RHDGIEFHNWKCAT-UHFFFAOYSA-N	Phenol,Phenol,Heterocycle5_polyHet,Heterocycle5_polyHet,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
Cc1ccc(CNc2ccccc2O)c(Br)c1	LHLUIOLEXBSNNF-UHFFFAOYSA-N	X-Bromide_Phe,Phenol,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
