reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,87,1.18,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,NO2,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-NO2
suzuki_miyaura_sample500,,OB(O)c1ccccc1.COc1ccc(I)cc1.Cl[13CH](Cl)Cl>>COc1ccc([13C](=O)c2ccccc2)cc1,85,1.18,Ar-B(OH)2,Ar-I,Alkyl-Cl,Ar-COR,FeCl2,,Na2CO3,,,,PivOH/NaI,,21351-79-1,PEG-400,OR,"Green Chemistry (2016), 18(21), 5782-5787",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Ic1ccccc1>>O=C(c1ccccc1)c1ccccc1,75,-0.9,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || None
suzuki_miyaura_sample500,,ClC(Cl)Cl.Ic1ccccc1.CCc1ccc(B(O)O)cc1>>CCc1ccc(C(=O)c2ccccc2)cc1,87,0.38,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.Ic1ccccc1.OB(O)c1ccc(F)cc1>>O=C(c1ccccc1)c1ccc(F)cc1,74,-0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,F,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-F
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,72,0.0,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,CN,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-CN
suzuki_miyaura_sample500,,ClC(Cl)Cl.N#Cc1ccc(I)cc1.OB(O)c1ccc(C(F)(F)F)cc1>>N#Cc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1,79,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,CF3 / CN,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-CF3|Ar-CN
suzuki_miyaura_sample500,,ClC(Cl)Cl.O=[N+]([O-])c1ccc(I)cc1.OB(O)c1ccc2ccccc2c1>>O=C(c1ccc([N+](=O)[O-])cc1)c1ccc2ccccc2c1,83,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,NO2,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1ccc(I)cc1.OB(O)c1ccc2ccccc2c1>>COc1ccc(C(=O)c2ccc3ccccc3c2)cc1,82,0.41,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.O=[N+]([O-])c1cccc(I)c1>>O=C(c1ccccc1)c1cccc([N+](=O)[O-])c1,82,-0.29,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,NO2,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.O=[N+]([O-])c1cccc(I)c1.OB(O)c1ccc2ccccc2c1>>O=C(c1cccc([N+](=O)[O-])c1)c1ccc2ccccc2c1,78,-1.47,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,NO2,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1cccc(I)c1.OB(O)c1ccc2ccccc2c1>>COc1cccc(C(=O)c2ccc3ccccc3c2)c1,82,0.41,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.O=[N+]([O-])c1cccc(I)c1.CCc1ccc(B(O)O)cc1>>CCc1ccc(C(=O)c2cccc([N+](=O)[O-])c2)cc1,76,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,NO2,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1ccc(I)cc1.OB(O)c1cccc(F)c1>>COc1ccc(C(=O)c2cccc(F)c2)cc1,74,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,F / OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-F|Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.COc1cccc(I)c1>>COc1cccc(C(=O)c2ccccc2)c1,79,-0.37,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.Cc1cccc(I)c1>>Cc1cccc(C(=O)c2ccccc2)c1,71,-1.78,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1cccc(I)c1.OB(O)c1ccccc1Br>>Cc1cccc(C(=O)c2ccccc2Br)c1,79,0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Br,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-Br
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.COc1ccccc1I>>COc1ccccc1C(=O)c1ccccc1,76,-1.15,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR
suzuki_miyaura_sample500,,ClC(Cl)Cl.Cc1ccccc1I.OB(O)c1ccccc1Br>>Cc1ccccc1C(=O)c1ccccc1Br,76,-0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Br,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-Br
suzuki_miyaura_sample500,,ClC(Cl)Cl.Ic1ccccc1.OB(O)c1ccsc1>>O=C(c1ccccc1)c1ccsc1,73,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Thiophene,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Thiophene
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1cccc(I)c1.OB(O)c1ccsc1>>COc1cccc(C(=O)c2ccsc2)c1,72,0.0,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Thiophene / OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-OR|Thiophene
suzuki_miyaura_sample500,,ClC(Cl)Cl.Brc1ccccn1.COc1ccc(B(O)O)cc1>>COc1ccc(C(=O)c2ccccn2)cc1,70,0.0,Alkyl-Cl,Ar-Br,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Pyridine / OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-Br -> Ar-COR || Ar-OR|Pyridine
suzuki_miyaura_sample500,,ClC(Cl)Cl.OB(O)c1ccccc1.O=[N+]([O-])c1ccc(I)cc1>>O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,85,0.59,Alkyl-Cl,Ar-B(OH)2,Ar-I,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,NO2,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-NO2
suzuki_miyaura_sample500,,ClC(Cl)Cl.Ic1ccccc1.OB(O)c1ccc(Cl)cc1>>O=C(c1ccccc1)c1ccc(Cl)cc1,75,-0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,Cl,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Cl
suzuki_miyaura_sample500,,ClC(Cl)Cl.COc1ccc(I)cc1.CCc1ccc(B(O)O)cc1>>CCc1ccc(C(=O)c2ccc(OC)cc2)cc1,71,0.71,Alkyl-Cl,Ar-I,Ar-B(OH)2,Ar-COR,Pd(OAc)2,,KOH/DMAP,,,,,,,PhMe,OR,"Journal of Organic Chemistry (2017), 82(2), 1105-1113",Alkyl-Cl|Ar-B(OH)2|Ar-I -> Ar-COR || Ar-Alkyl|Ar-OR
suzuki_miyaura_sample500,buchwald_hartwig_cn,CC(C)(C)OC(=O)N1CCC(I)CC1.BrC1=Cc2ccccc2NB1c1cccc2c1oc1ccccc12>>CC(C)(C)OC(=O)N1CCC(C2=Cc3ccccc3NB2c2cccc3c2oc2ccccc23)CC1,89,0.0,R2CH-I,Alkenyl-Br,,None,NiCl2(dme),"4,4'-Dimethyl-2,2'-bipyridine",,,,Mn,,,536-75-4/Sodium tetrafluoroborate,Cyclohexane/DMAc,Benzofuran / NHR / N(R)CO2R,"Organic Letters (2014), 16(14), 3692-3695",Alkenyl-Br|R2CH-I -> None || Alkyl-N(R)CO2R|Ar-Alkenyl|Ar-NHR|Benzofuran
suzuki_miyaura_sample500,buchwald_hartwig_co,Ic1ccccc1.OCc1ccc(B(O)O)cc1>>Nc1ccc(-c2ccc(CO)cc2)cc1,82,0.0,Ar-I,Ar-B(OH)2,,Ar-Ar|Ar-NH2,Pd(OAc)2,,K2CO3,,,,,,,MeOH/H2O,OH,"Journal of Organic Chemistry (2021), 86(9), 6648-6664",Ar-B(OH)2|Ar-I -> Ar-NH2 || Bn-OH
suzuki_miyaura_sample500,suzuki_miyaura,N#Cc1ccc(B(O)O)cc1.COCCOCn1cnc2cc(Br)cnc21>>COCCOCn1cnc2cc(-c3ccc(C#N)c(F)c3)cnc21,80,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar|Ar-F,dppf-PdCl2,,Cs2CO3,,,,,,,Dioxane/H2O,Pyridine / AromN / CN / OR,"Journal of Organic Chemistry (2016), 81(10), 4122-4133",Ar-B(OH)2|Ar-Br -> Ar-F || Alkyl-AromN|Ar-CN|Pyridine|RCH2-OR
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccc(C(F)(F)F)cc1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3ccc(C(F)(F)F)cc3)cnc21,72,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine / CF3,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Ar-CF3|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccc(F)cc1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3ccc(F)cc3)cnc21,70,-0.71,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine / F,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Ar-F|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cccc(F)c1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3cccc(F)c3)cnc21,73,0.71,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine / F,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Ar-F|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccoc1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3ccoc3)cnc21,64,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Furan / Pyridine,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Furan|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccsc1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3ccsc3)cnc21,59,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine / Thiophene,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Pyridine|Thiophene
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cccnc1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3cccnc3)cnc21,68,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cc2ccccc2s1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3cc4ccccc4s3)cnc21,58,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Benzothiophene / Pyridine,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Benzothiophene|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1cc2ccccc2o1.Brc1cnc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)n1cc(I)c2cc(-c3cc4ccccc4o3)cnc21,60,0.0,Ar-B(OH)2,Ar-Br|Pyrrole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Benzofuran / Pyridine,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Benzofuran|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,Brc1cnc2[nH]ccc2c1.COc1ccc2[nH]c(B(O)O)cc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COc1ccc2c(c1)cc(-c1cnc3c(c1)c(I)cn3C(=O)OC(C)(C)C)n2C(=O)OC(C)(C)C,68,0.0,Ar-Br|Pyrrole,Ar-B(OH)2|Indole,Inorganic,Ar-Ar|Ar-I,dppf-PdCl2,,K2CO3/KOH/NH3/DMAP,,,,,,"Iodine/Sodiummetabisulfite,SO",Dioxane/H2O/DMF/DCM,Pyridine / OR,"Journal of Medicinal Chemistry (2017), 60(23), 9470-9489",Ar-B(OH)2|Ar-Br|Inorganic -> Ar-I || Ar-OR|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,COc1ccc(B(O)O)cc1.COC(=O)c1c(F)ccc(F)c1F>>COC(=O)c1c(F)cc(F)c(F)c1-c1ccc(OC)cc1,88,0.0,Ar-B(OH)2,Ar-F,,Ar-Ar,Pd(OAc)2,BrettPhos,Cs2CO3,,,,,,,PhMe,CO2R / F / OR,"Organic Letters (2018), 20(9), 2543-2546",Ar-B(OH)2 -> Ar-Ar || Ar-CO2R|Ar-F|Ar-OR
suzuki_miyaura_sample500,suzuki_miyaura,Cc1ncc(B(O)O)cn1.Brc1ccn2nccc2n1>>Cc1ncc(-c2ccn3ncc(Br)c3n2)cn1,58,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,dppf-PdCl2,,K2CO3,,,,,,128-08-5,H2O/DCM,Pyrimidine / Br,"Bioorganic & Medicinal Chemistry Letters (2019), 29(18), 2575-2580",Ar-B(OH)2 -> Ar-Ar || Ar-Alkyl|Ar-Br|Pyrimidine
suzuki_miyaura_sample500,buchwald_hartwig_co,OB(O)c1cccs1.O=C1c2ccc(I)cc2CN1CCCO>>O=C1c2ccc(-c3ccc(I)s3)cc2CN1CCCO,87,0.0,Ar-B(OH)2,Ar-I,,Ar-Ar,dppf-PdCl2,,Na2CO3,,,,AcOH,,516-12-1,EtOH/PhMe/H2O/CHCl3,Thiophene / OH / CONR2 / I / LactamN,"Journal of Medicinal Chemistry (2020), 63(5), 2229-2239",Ar-B(OH)2 -> Ar-Ar || Ar-CONR2|Ar-I|Bn-LactamN|RCH2-OH|Thiophene
suzuki_miyaura_sample500,buchwald_hartwig_cn,Oc1ccc(Br)c(F)c1F.N#Cc1ccc(Nc2nccc(Cl)n2)cc1.N#Cc1ccc(B(O)O)cc1>>N#Cc1ccc(Nc2nccc(Oc3ccc(-c4ccc(C#N)cc4)c(F)c3F)n2)cc1,81,0.0,Ar-Br|Ar-OH,Ar-Cl,Ar-B(OH)2,Ar-Ar|Ar-OR,dppf-PdCl2,,K2CO3,HCl,,,iPrOH,,,Dioxane/H2O,Pyrimidine / NHR / CN / F,"Journal of Medicinal Chemistry (2019), 62(24), 11430-11436",Ar-B(OH)2|Ar-Br|Ar-Cl -> Ar-OR || Ar-CN|Ar-F|Ar-NHR|Pyrimidine
suzuki_miyaura_sample500,suzuki_miyaura,Brc1ccc(I)cc1.OB(O)c1cccc(F)c1>>Fc1cc(-c2ccccc2)ccc1Br,89,0.0,Ar-I,Ar-B(OH)2,,Ar-Ar,dppf-PdCl2,,Na2CO3,,,,,,,EtOH/PhMe/H2O,Br / F,"Organic Letters (2020), 22(11), 4068-4072",Ar-B(OH)2|Ar-I -> Ar-Ar || Ar-Br|Ar-F
suzuki_miyaura_sample500,buchwald_hartwig_cn,Brc1cccnc1.Nc1ccccc1B(O)O>>Nc1ccccc1-c1cccnc1F,90,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar|Ar-F,Pd(OAc)2,SPhos,K3PO4,,,,,,,THF,Pyridine / NH2,"Nature Communications (2021), 12(1), 1393",Ar-B(OH)2|Ar-Br -> Ar-F || Ar-NH2|Pyridine
suzuki_miyaura_sample500,suzuki_miyaura,OB(O)c1ccccc1.Brc1cc[nH]n1>>Brc1c[nH]nc1-c1ccccc1,86,0.0,Ar-B(OH)2,Pyrazole,,Ar-Ar|AromN-H,dppf-PdCl2,,Na2CO3,,,,,,128-08-5,DCM/H2O/DMF,Pyrazole / Br,"Journal of Medicinal Chemistry (2015), 58(17), 6766-6783",Ar-B(OH)2|Pyrazole -> AromN-H || Ar-Br|Pyrazole
suzuki_miyaura_sample500,,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.Cc1nc2cc(F)ccc2[nH]1>>Cc1nc2cc(F)c(B3OC(C)(C)C(C)(C)O3)cc2[nH]1,77,0.0,Alkyl-H,Benzimidazole,,Ar-Bpin|AromN-H,[Ir(OMe)(cod)]2,tmphen,,,,,,,,MeOH/THF,Benzimidazole / F,"Journal of the American Chemical Society (2014), 136(11), 4287-4299",Alkyl-H|Benzimidazole -> Ar-Bpin || Ar-Alkyl|Ar-F|Benzimidazole
suzuki_miyaura_sample500,buchwald_hartwig_cn,CC1(C)OB(c2cnc(N)nc2)OC1(C)C.CS(=O)(=O)N1CCN(Cc2cn3cc(I)nc(N4CCOCC4)c3n2)CC1>>CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3c2Br)CC1,75,0.0,Ar-Bpin,Ar-I,,Ar-Ar|Ar-Br,dppf-PdCl2,,K2CO3,,,,,,,DCM/DME/H2O,Pyrimidine / NH2 / NR2 / N(R)SO2R / OR,"Bioorganic & Medicinal Chemistry Letters (2012), 22(10), 3460-3466",Ar-Bpin|Ar-I -> Ar-Br || Alkyl-N(R)SO2R|Ar-NH2|Ar-NR2|Bn-NR2|Pyrimidine|RCH2-OR|R_acidic-H
suzuki_miyaura_sample500,suzuki_miyaura,Cc1ccccc1I.O=[N+]([O-])c1cccc(B(O)O)c1.C[Si](C)(CI)OC1CCCCC1>>Cc1cccc(C[Si](C)(C)OC2CCCCC2)c1-c1cccc([N+](=O)[O-])c1,72,0.0,Ar-I,Ar-B(OH)2,RCH2-I,Ar-Alkyl|Ar-Ar,Pd(OAc)2,P(p-MeO-Ph)3,K2CO3,,,,,,498-66-8,MeCN,NO2 / Si*,"Chemical Communications (Cambridge, United Kingdom) (2016), 52(97), 13999-14002",Ar-B(OH)2|Ar-I|RCH2-I -> Ar-Ar || Alkyl-Si*|Ar-Alkyl|Ar-NO2
suzuki_miyaura_sample500,suzuki_miyaura,Cc1ccccc1I.CN(C)C(=O)c1ccc(B(O)O)cc1.C[Si](C)(CI)OC1CCCCC1>>Cc1cccc(C[Si](C)(C)OC2CCCCC2)c1-c1ccc(C(=O)N(C)C)cc1,92,0.0,Ar-I,Ar-B(OH)2,RCH2-I,Ar-Alkyl|Ar-Ar,Pd(OAc)2,P(p-MeO-Ph)3,K2CO3,,,,,,498-66-8,MeCN,CONR2 / N(R)COR / Si*,"Chemical Communications (Cambridge, United Kingdom) (2016), 52(97), 13999-14002",Ar-B(OH)2|Ar-I|RCH2-I -> Ar-Ar || Alkyl-N(R)COR|Alkyl-Si*|Ar-Alkyl|Ar-CONR2
suzuki_miyaura_sample500,suzuki_miyaura,COc1ccccc1I.O=Cc1ccccc1B(O)O.C[Si](C)(CI)OC1CCCCC1>>COc1cccc(C[Si](C)(C)OC2CCCCC2)c1-c1ccccc1C=O,73,0.0,Ar-I,Ar-B(OH)2,RCH2-I,Ar-Alkyl|Ar-Ar,Pd(OAc)2,P(p-MeO-Ph)3,K2CO3,,,,,,498-66-8,MeCN,CHO / OR / Si*,"Chemical Communications (Cambridge, United Kingdom) (2016), 52(97), 13999-14002",Ar-B(OH)2|Ar-I|RCH2-I -> Ar-Ar || Alkyl-Si*|Ar-CHO|Ar-OR
suzuki_miyaura_sample500,suzuki_miyaura,COc1ccc(B(O)O)cc1.Cc1ccc(S(=O)(=O)N(C)c2ccccc2I)cc1.C[Si](C)(CI)OC1CCCCC1>>COc1ccc(-c2c(C[Si](C)(C)OC3CCCCC3)cccc2N(C)S(=O)(=O)c2ccc(C)cc2)cc1,79,0.0,Ar-B(OH)2,Ar-I,RCH2-I,Ar-Alkyl|Ar-Ar,Pd(OAc)2,P(p-MeO-Ph)3,K2CO3,,,,,,498-66-8,MeCN,N(R)SO2R / OR / Si*,"Chemical Communications (Cambridge, United Kingdom) (2016), 52(97), 13999-14002",Ar-B(OH)2|Ar-I|RCH2-I -> Ar-Ar || Alkyl-Si*|Ar-Alkyl|Ar-N(R)SO2R|Ar-OR
