schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,admission_tier,admission_reasons,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.3,OBS1:319f363f97fc2bb1225201fdb3028696a57be3e7575a829bb475da8f8dba0d60,31-006-CAS-3165132,CRX1:f6b61ee43db0359a829440830c8199e2b6f449ccd01fe517c50be83ecf9f0cb3,suzuki_miyaura,66,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nnc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)[nH]1>>Cc1nnc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)[nH]1,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nnc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)[nH]1>>Cc1nnc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)[nH]1,reactant_grammar_only,,0.0,,0.0,(Ar–Br + HeteroAr–BPin) OR (HeteroAr–BPin + AromN–H) →,ambiguous_reactants,89.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:5c1f25e93e1962e8abecf7c982a072cc38ce3e6de6d41e90f0ce30d49f39f6d6,31-006-CAS-3372437,CRX1:4a5cc15b7347347d3513821ce3c601caa2ac81e173f24e2fb2a8262d6e8f144f,suzuki_miyaura,67,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCOC(=O)c1c[nH]c2cc(Br)ccc2c1=O.BrCCOC1CCCCO1.OB(O)c1cccs1>>O=C(O)c1cn(CCO)c2cc(-c3cccs3)ccc2c1=O,BrCCOC1CCCCO1.CCOC(=O)c1c[nH]c2cc(Br)ccc2c1=O.OB(O)c1cccs1>>O=C(O)c1cn(CCO)c2cc(-c3cccs3)ccc2c1=O,reactant_grammar_only,,0.0,,0.0,(Ar–Br + HeteroAr–B(OH)2) OR (HeteroAr–B(OH)2 + AromN–H) →,ambiguous_reactants,51.0,,,COND1:catalyst=7647-10-1|reagent=104-15-4+584-08-7+7647-01-0|solvent=67-56-1+68-12-2+7732-18-5,RAWCOND1:3eaef67e8dff4adfa8bde7e789c6dc385dd749c24fa8b9ec14ad3352e1269cfa,7647-10-1,104-15-4|584-08-7|7647-01-0,67-56-1|68-12-2|7732-18-5,6,1,0,True,,,,,,,,"Bioorganic & Medicinal Chemistry (2012), 20(15), 4790-4800"
1.3,OBS1:22355140ff012a54b85876b619bdb29ae7fd06f8548f27bdcb4a04007c2abe93,31-006-CAS-3723976,CRX1:f80ccab46bc3ccaac26863049b256ac9bd4cff598b7c46b25c711899750c635a,suzuki_miyaura,68,Suzuki_Miyaura,review,missing_verified_reaction_signature,Brc1ncc[nH]1.COC(OC)c1[nH]c(B(O)O)c2c1CCCC2>>O=Cc1[nH]c(-c2ncc[nH]2)c2c1CCCC2,Brc1ncc[nH]1.COC(OC)c1[nH]c(B(O)O)c2c1CCCC2>>O=Cc1[nH]c(-c2ncc[nH]2)c2c1CCCC2,reactant_grammar_only,,0.0,,0.0,(HeteroAr–B(OH)2 + AromN–H) OR (HeteroAr–Br + AromN–H) OR (HeteroAr–Br + HeteroAr–B(OH)2) →,ambiguous_reactants,65.0,,,COND1:catalyst=14221-01-3|reagent=497-19-8+7647-01-0|solvent=123-91-1+7732-18-5,RAWCOND1:a60c0877d8e6c10ac175a924c345f12b1874c468ba5f7d5c64673149ea2c673e,14221-01-3,497-19-8|7647-01-0,123-91-1|7732-18-5,5,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2015), 58(18), 7286-7309"
1.3,OBS1:f3a248ad88f158bcb77ab15ec5600d865c777aabbb3bd9d0b6144cb97ce0e480,31-006-CAS-5301531,CRX1:77efb4b226a6527dbabcc69414b0c918fe18df5c9025c1cf400b44927bce12e9,suzuki_miyaura,69,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C)n1>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)n(C)n1,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.Cc1nc(-c2cn3c(n2)-c2ccc(Br)cc2OCC3)n(C)n1>>Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)n(C)n1,reactant_grammar_only,,0.0,,0.0,Ar–Br + HeteroAr–BPin →,reactant_only,89.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:2a5c281821da292236d085b18bbdf4d981577db4235d9d1e0eac865c37467fb3,31-006-CAS-5384350,CRX1:819284ac4de10c64d780e7429a0b58f282a9c6bd68de269dbf1de000c8712fea,suzuki_miyaura,70,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCOC(=O)c1c[nH]c2ccc(I)cc2c1=O.BrCCOC1CCCCO1.CC(=O)c1ccc(B(O)O)s1>>CC(=O)c1ccc(-c2ccc3c(c2)c(=O)c(C(=O)O)cn3CCO)s1,BrCCOC1CCCCO1.CC(=O)c1ccc(B(O)O)s1.CCOC(=O)c1c[nH]c2ccc(I)cc2c1=O>>CC(=O)c1ccc(-c2ccc3c(c2)c(=O)c(C(=O)O)cn3CCO)s1,reactant_grammar_only,,0.0,,0.0,(Ar–I + HeteroAr–B(OH)2) OR (HeteroAr–B(OH)2 + AromN–H) →,ambiguous_reactants,81.0,,,COND1:catalyst=7647-10-1|reagent=104-15-4+584-08-7+7647-01-0|solvent=67-56-1+68-12-2+7732-18-5,RAWCOND1:3eaef67e8dff4adfa8bde7e789c6dc385dd749c24fa8b9ec14ad3352e1269cfa,7647-10-1,104-15-4|584-08-7|7647-01-0,67-56-1|68-12-2|7732-18-5,6,1,0,True,,,,,,,,"Bioorganic & Medicinal Chemistry (2012), 20(15), 4790-4800"
1.3,OBS1:ca178e68824cac4a8d42433a7ad8374e9b620e819b148fdb2ec3c0a1605c2e92,31-006-CAS-7430427,CRX1:8c84d05e94fff09bbe82bae6b27ccf32d3b00425506d3680213064520f2c1b47,suzuki_miyaura,71,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(Br)cc1OCC2>>CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(-c3cnn(CCO)c3)cc1OCC2,CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(Br)cc1OCC2.CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C>>CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(-c3cnn(CCO)c3)cc1OCC2,reactant_grammar_only,,0.0,,0.0,Ar–Br + HeteroAr–BPin →,reactant_only,74.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:92b60ec8cdde346358cb263703c9fe152dc1cf46a80600f50b6cae0f2d61b6fe,31-006-CAS-9573676,CRX1:6073fe12690990bcbfeda5280f01c82c7d484035a5bfa6edab43a751f3776ea0,suzuki_miyaura,72,Suzuki_Miyaura,review,missing_verified_reaction_signature,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.FC(F)(F)Cn1ncnc1-c1cn2c(n1)-c1ccc(Br)cc1OCC2>>OCCn1cc(-c2ccc3c(c2)OCCn2cc(-c4ncnn4CC(F)(F)F)nc2-3)cn1,CC1(C)OB(c2cnn(CCOC3CCCCO3)c2)OC1(C)C.FC(F)(F)Cn1ncnc1-c1cn2c(n1)-c1ccc(Br)cc1OCC2>>OCCn1cc(-c2ccc3c(c2)OCCn2cc(-c4ncnn4CC(F)(F)F)nc2-3)cn1,reactant_grammar_only,,0.0,,0.0,Ar–Br + HeteroAr–BPin →,reactant_only,89.0,,,COND1:catalyst=14221-01-3|reagent=127-08-2+7647-01-0|solvent=123-91-1+75-05-8+75-09-2+7732-18-5,RAWCOND1:7698f11667efff3c48b7f88912e5c482125285781ef24561ddadd6c6ca29e9cd,14221-01-3,127-08-2|7647-01-0,123-91-1|75-05-8|75-09-2|7732-18-5,7,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2013), 56(11), 4597-4610"
1.3,OBS1:649c85676b19c9726078683d78ae0a5eb43b6ea6fc900b64cfd6744a17e14e83,31-008-CAS-16338452,CRX1:9d90b5cd6bf18b2f1312c2a8b9d341ede6802275187d1800ffc11c9b79751b2f,suzuki_miyaura,73,Suzuki_Miyaura,review,missing_verified_reaction_signature,C[C@H]1[C@@H](CO)NC(=O)[C@@H]1Cl.OB(O)c1cccnc1>>C[C@@H]1[C@@H]2OC[C@H]1N(c1cccnc1)C2=O,C[C@H]1[C@@H](CO)NC(=O)[C@@H]1Cl.OB(O)c1cccnc1>>C[C@@H]1[C@@H]2OC[C@H]1N(c1cccnc1)C2=O,reactant_grammar_only,,0.0,,0.0,(HeteroAr–B(OH)2 + R–C(O)–NHR) OR (HeteroAr–B(OH)2 + R–OH) →,ambiguous_reactants,79.0,,,COND1:catalyst=unknown|reagent=142-71-2+40949-94-8+7732-18-5|solvent=109-99-9+68-12-2,RAWCOND1:fa9722b0fce836a5fbe24bb31bfe950116254367613788b5c52d6d5ec25f1c87,,142-71-2|40949-94-8|7732-18-5,109-99-9|68-12-2,5,0,0,False,,,,,,,,"Organic Letters (2016), 18(21), 5748-5751"
1.3,OBS1:8bfa44d237434fe7d53553563c2a1c7ff7655aeb843bf0e600af1e81d09150bf,31-008-CAS-16619099,CRX1:598baa914853847796f457b08f105e4f9d53d9dd481edd70f1c2a9776473f358,suzuki_miyaura,74,Suzuki_Miyaura,review,missing_verified_reaction_signature,ClCCl.CC1(C)OB(c2ccccc2)OC1(C)C.CO.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,CC1(C)OB(c2ccccc2)OC1(C)C.CO.ClCCl.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1ccccc1,reactant_grammar_only,,0.0,,0.0,Ar–BPin + R–OH →,reactant_only,83.0,,,COND1:catalyst=unknown|reagent=109-72-8|solvent=109-99-9+110-54-3,RAWCOND1:12fd9b0e7d8ad289c658e01d265dd3bd3101aca16dc94bf63827699bd10f0fa6,,109-72-8,109-99-9|110-54-3,3,0,0,False,,,,,,,,"Organic Letters (2017), 19(4), 786-789"
1.3,OBS1:f6139ed9778b8fc8de88e7009aab28ad250fcf2780333fb78f246c0f940a5215,31-008-CAS-16619100,CRX1:1c755079132cbe70c869bb20f3e923de253ff737b0e78b0fac68f048f1ca1b4e,suzuki_miyaura,75,Suzuki_Miyaura,review,missing_verified_reaction_signature,ClCCl.CC1(C)OB(c2cccc(CCl)c2)OC1(C)C.CO.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1cccc(CCl)c1,CC1(C)OB(c2cccc(CCl)c2)OC1(C)C.CO.ClCCl.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1cccc(CCl)c1,reactant_grammar_only,,0.0,,0.0,Ar–BPin + R–OH →,reactant_only,76.0,,,COND1:catalyst=unknown|reagent=109-72-8|solvent=109-99-9+110-54-3,RAWCOND1:12fd9b0e7d8ad289c658e01d265dd3bd3101aca16dc94bf63827699bd10f0fa6,,109-72-8,109-99-9|110-54-3,3,0,0,False,,,,,,,,"Organic Letters (2017), 19(4), 786-789"
1.3,OBS1:c8c265b6df66f5b71a930e8a77c7f48761d970de813d69d80e829a4126c54b05,31-008-CAS-16619102,CRX1:36ebe4f9a8e5a0ad3aeee52213ecfc85661453351c68f7d9b488dbacedc3b672,suzuki_miyaura,76,Suzuki_Miyaura,review,missing_verified_reaction_signature,ClCCl.Cc1noc(C)c1B1OC(C)(C)C(C)(C)O1.CO.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1c(C)noc1C,CO.Cc1noc(C)c1B1OC(C)(C)C(C)(C)O1.ClCCl.[Li]>>COC(B1OC(C)(C)C(C)(C)O1)c1c(C)noc1C,reactant_grammar_only,,0.0,,0.0,HeteroAr–BPin + R–OH →,reactant_only,83.0,,,COND1:catalyst=unknown|reagent=109-72-8|solvent=109-99-9+110-54-3,RAWCOND1:12fd9b0e7d8ad289c658e01d265dd3bd3101aca16dc94bf63827699bd10f0fa6,,109-72-8,109-99-9|110-54-3,3,0,0,False,,,,,,,,"Organic Letters (2017), 19(4), 786-789"
1.3,OBS1:743dacdc72f2b6d6a915704c28fb4a0fefae82522ddd4fee8fcf52065025f5bb,31-008-CAS-17145963,CRX1:481418496fc8e9b546abb72705cac655dbf6f602a4b9e134f51d87ffa7f55a29,suzuki_miyaura,77,Suzuki_Miyaura,review,missing_verified_reaction_signature,Oc1ccc(I)cc1.OB(O)c1ccco1.CC(C)[Si](Cl)(C(C)C)C(C)C>>CC(C)[Si](Oc1ccc(-c2ccco2)cc1)(C(C)C)C(C)C,CC(C)[Si](Cl)(C(C)C)C(C)C.OB(O)c1ccco1.Oc1ccc(I)cc1>>CC(C)[Si](Oc1ccc(-c2ccco2)cc1)(C(C)C)C(C)C,reactant_grammar_only,,0.0,,0.0,(Ar–I + HeteroAr–B(OH)2) OR (HeteroAr–B(OH)2 + Ar–OH) →,ambiguous_reactants,76.0,,,COND1:catalyst=14221-01-3|reagent=12125-02-9+288-32-4+534-17-8|solvent=108-88-3+67-56-1+75-09-2+7732-18-5,RAWCOND1:4b2a58f8a02443793cf1a977c0812361f3a9b201cbd72d97aa2d1fa31536b1f6,14221-01-3,12125-02-9|288-32-4|534-17-8,108-88-3|67-56-1|75-09-2|7732-18-5,8,0,0,False,,,,,,,,"Nature Communications (2016), 713431"
1.3,OBS1:e8cc5c2c862e4783931297b6400b33c59eb8ac6ba30e6c05bc923898f499315d,31-008-CAS-17145972,CRX1:8997a99d689a2567189cffed093bbe811c62301468a8d50de210219101c23f6c,suzuki_miyaura,78,Suzuki_Miyaura,review,missing_verified_reaction_signature,Oc1ccc(I)cc1.OB(O)c1cc2ccccc2o1.CC(C)[Si](Cl)(C(C)C)C(C)C>>CC(C)[Si](Oc1ccc(-c2cc3ccccc3o2)cc1)(C(C)C)C(C)C,CC(C)[Si](Cl)(C(C)C)C(C)C.OB(O)c1cc2ccccc2o1.Oc1ccc(I)cc1>>CC(C)[Si](Oc1ccc(-c2cc3ccccc3o2)cc1)(C(C)C)C(C)C,reactant_grammar_only,,0.0,,0.0,(Ar–I + HeteroAr–B(OH)2) OR (HeteroAr–B(OH)2 + Ar–OH) →,ambiguous_reactants,76.0,,,COND1:catalyst=14221-01-3|reagent=12125-02-9+288-32-4+534-17-8|solvent=108-88-3+67-56-1+75-09-2+7732-18-5,RAWCOND1:4b2a58f8a02443793cf1a977c0812361f3a9b201cbd72d97aa2d1fa31536b1f6,14221-01-3,12125-02-9|288-32-4|534-17-8,108-88-3|67-56-1|75-09-2|7732-18-5,8,0,0,False,,,,,,,,"Nature Communications (2016), 713431"
1.3,OBS1:a67c07eaa8f8ee4785ecd28b81c5d131e19bcdefdcbad882af88a8aec1e3a32b,31-008-CAS-18801097,CRX1:f0b8292d1020693508d4f8b5a2a9ebe70f771d784327a78205c7843b542893d6,suzuki_miyaura,79,Suzuki_Miyaura,review,missing_verified_reaction_signature,CI.O=Cc1cccc(O)c1Br.OB(O)c1ccccc1>>COc1cccc(C(=O)O)c1-c1ccccc1,CI.O=Cc1cccc(O)c1Br.OB(O)c1ccccc1>>COc1cccc(C(=O)O)c1-c1ccccc1,reactant_grammar_only,,0.0,,0.0,(Ar–B(OH)2 + Ar–OH) OR (Ar–Br + Ar–B(OH)2) →,ambiguous_reactants,70.0,,,COND1:catalyst=12150-46-8+3375-31-3|reagent=1310-58-3+584-08-7+7722-84-1+7778-53-2|solvent=110-71-4+67-56-1+68-12-2+7732-18-5,RAWCOND1:fc4b4b207d6dceb9e48190e06945c4900b91f9662033e2c959e1e16e77bac305,12150-46-8|3375-31-3,1310-58-3|584-08-7|7722-84-1|7778-53-2,110-71-4|67-56-1|68-12-2|7732-18-5,10,0,0,False,,,,,,,,"Journal of Organic Chemistry (2018), 83(10), 5791-5800"
1.3,OBS1:7f919bea228ad0193f5129f32a2e50972b7428e016755751d304f13e0ad8e6d1,31-008-CAS-18801106,CRX1:ed92b2dd6977ee7008c3e194a236f3f5efd1e96ba3c2388ae9850c48bcf78003,suzuki_miyaura,80,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCBr.O=Cc1cccc(O)c1Br.OB(O)c1ccccc1>>CCOc1cccc(C(=O)O)c1-c1ccccc1,CCBr.O=Cc1cccc(O)c1Br.OB(O)c1ccccc1>>CCOc1cccc(C(=O)O)c1-c1ccccc1,reactant_grammar_only,,0.0,,0.0,(Ar–B(OH)2 + Ar–OH) OR (Ar–Br + Ar–B(OH)2) →,ambiguous_reactants,76.0,,,COND1:catalyst=12150-46-8+3375-31-3|reagent=1310-58-3+584-08-7+7722-84-1+7778-53-2|solvent=110-71-4+67-56-1+68-12-2+7732-18-5,RAWCOND1:fc4b4b207d6dceb9e48190e06945c4900b91f9662033e2c959e1e16e77bac305,12150-46-8|3375-31-3,1310-58-3|584-08-7|7722-84-1|7778-53-2,110-71-4|67-56-1|68-12-2|7732-18-5,10,0,0,False,,,,,,,,"Journal of Organic Chemistry (2018), 83(10), 5791-5800"
1.3,OBS1:685adb11b7ed3d478b8085992013c49ad4fe8e70844ea9f49f5408752d81001d,31-008-CAS-18801112,CRX1:bfc8feb8d366d9cc5cf405a75409209996269aad4baaacbedcecb72a4cb7907d,suzuki_miyaura,81,Suzuki_Miyaura,review,missing_verified_reaction_signature,CCBr.O=Cc1cccc(O)c1Br.Cc1cc(C)cc(B(O)O)c1>>CCOc1cccc(C(=O)O)c1-c1cc(C)cc(C)c1,CCBr.Cc1cc(C)cc(B(O)O)c1.O=Cc1cccc(O)c1Br>>CCOc1cccc(C(=O)O)c1-c1cc(C)cc(C)c1,reactant_grammar_only,,0.0,,0.0,(Ar–B(OH)2 + Ar–OH) OR (Ar–Br + Ar–B(OH)2) →,ambiguous_reactants,70.0,,,COND1:catalyst=12150-46-8+3375-31-3|reagent=1310-58-3+584-08-7+7722-84-1+7778-53-2|solvent=110-71-4+67-56-1+68-12-2+7732-18-5,RAWCOND1:fc4b4b207d6dceb9e48190e06945c4900b91f9662033e2c959e1e16e77bac305,12150-46-8|3375-31-3,1310-58-3|584-08-7|7722-84-1|7778-53-2,110-71-4|67-56-1|68-12-2|7732-18-5,10,0,0,False,,,,,,,,"Journal of Organic Chemistry (2018), 83(10), 5791-5800"
1.3,OBS1:93c44bc4b3d87fbde969ac0b0deb920cd53c908620ec791b48598e5ad94bcb7f,31-008-CAS-19074377,CRX1:1f6cd169d6b060dedb80ed272811a0a77e8768dd5137b3464c8fcf3aa0e1c001,suzuki_miyaura,82,Suzuki_Miyaura,review,missing_verified_reaction_signature,Brc1ccccn1.OB(O)c1ccc(O)cc1.CC(C)(C)[Si](C)(C)Cl>>CC(C)(C)[Si](C)(C)Oc1ccc(-c2ccccn2)cc1,Brc1ccccn1.CC(C)(C)[Si](C)(C)Cl.OB(O)c1ccc(O)cc1>>CC(C)(C)[Si](C)(C)Oc1ccc(-c2ccccn2)cc1,reactant_grammar_only,,0.0,,0.0,(HeteroAr–Br + Ar–B(OH)2) OR (HeteroAr–Br + Ar–OH) →,ambiguous_reactants,84.0,,,COND1:catalyst=3375-31-3|reagent=288-32-4+7778-53-2|solvent=107-21-1+68-12-2,RAWCOND1:17449df44ba8dadaeab3ff47894d058462c02bae76f202ba7c4e44d9afc27586,3375-31-3,288-32-4|7778-53-2,107-21-1|68-12-2,5,0,0,False,,,,,,,,"Angewandte Chemie, International Edition (2018), 57(34), 11045-11049"
1.3,OBS1:86847dc293cd9c3b485aa888aded7ce63a645029df6a72b27f0f9a643f96616c,31-008-CAS-20412258,CRX1:85e8b649c6b2a749c1465c6f8a472f9cb0f16c76e0434bcd87250f284d43c3c1,suzuki_miyaura,83,Suzuki_Miyaura,review,missing_verified_reaction_signature,BrCCCCCCCCBr.Oc1cc(I)ccc1I.CC1(C)OB(c2ccncc2)OC1(C)C>>c1cc(-c2ccc(-c3ccncc3)c(OCCCCCCCCOc3cc(-c4ccncc4)ccc3-c3ccncc3)c2)ccn1,BrCCCCCCCCBr.CC1(C)OB(c2ccncc2)OC1(C)C.Oc1cc(I)ccc1I>>c1cc(-c2ccc(-c3ccncc3)c(OCCCCCCCCOc3cc(-c4ccncc4)ccc3-c3ccncc3)c2)ccn1,reactant_grammar_only,,0.0,,0.0,(Ar–I + HeteroAr–BPin) OR (HeteroAr–BPin + Ar–OH) →,ambiguous_reactants,72.0,,,COND1:catalyst=14221-01-3|reagent=534-17-8+584-08-7|solvent=108-88-3+68-12-2,RAWCOND1:4b51a1daa66cd97a76daa5d67bba80ef0a172b2035edb83eef58b4890127f55c,14221-01-3,534-17-8|584-08-7,108-88-3|68-12-2,5,0,0,False,,,,,,,,"Chemical Communications (Cambridge, United Kingdom) (2019), 55(47), 6755-6758"
1.3,OBS1:2ac58bb119adc422d5f0ea19b78f560030547c4d84f85e39374b4f8d1928a2a8,31-008-CAS-8317139,CRX1:b4181ee30f6dd61ef000b8dfc75293658da13f7dca1c65a0bb0b498d3744d709,suzuki_miyaura,84,Suzuki_Miyaura,review,missing_verified_reaction_signature,BrCc1ccccc1.N#Cc1ccc(Br)cc1O.OB(O)c1ccccc1>>N#Cc1ccc(-c2ccccc2)cc1OCc1ccccc1,BrCc1ccccc1.N#Cc1ccc(Br)cc1O.OB(O)c1ccccc1>>N#Cc1ccc(-c2ccccc2)cc1OCc1ccccc1,reactant_grammar_only,,0.0,,0.0,(Ar–B(OH)2 + Ar–OH) OR (Ar–Br + Ar–B(OH)2) →,ambiguous_reactants,94.0,,,COND1:catalyst=14221-01-3|reagent=497-19-8+584-08-7|solvent=68-12-2+7732-18-5,RAWCOND1:26d297dc0a50a430477b1dd6f1e77be1956c82c382e67e309508444afbe00d1a,14221-01-3,497-19-8|584-08-7,68-12-2|7732-18-5,5,0,0,False,,,,,,,,"Journal of Medicinal Chemistry (2016), 59(8), 3719-3731"
