reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-006-CAS-10398780,31-006-CAS-10398780,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,91,,,CCCCCCc1ccc(CCCCCCCC(=O)OC)o1,CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC,CCCCCCc1ccc(CCCCCCCC(=O)OC)o1>>CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC,"Ultrasonically stimulated oxidation reactions of 2,5-disubstituted C18 furanoid fatty ester","Lie Ken Jie, Marcel S. F.; Kysar Mohammed, Pasha; Lam, C. K.","Chemistry and Physics of Lipids (1997), 85(2), 101-106","Ultrasonically stimulated oxidation reactions of 2,5-disubstituted C18 furanoid fatty ester | Lie Ken Jie, Marcel S. F.; Kysar Mohammed, Pasha; Lam, C. K. | Chemistry and Physics of Lipids (1997), 85(2), 101-106",10038-16-1,188955-58-0,937-14-4,,75-09-2,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""10038-16-1"", ""smiles"": ""CCCCCCc1ccc(CCCCCCCC(=O)OC)o1""}]","[{""index"": 1, ""cas_rn"": ""188955-58-0"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCC(=O)[C@H]1O[C@H]1C(=O)CCCCCCCC(=O)OC""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-279-CAS-23682722,31-279-CAS-23682722,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,84,,,C1=CCCC1,C1CC2OC2C1.O=C1C=CCC1,C1=CCCC1>>C1CC2OC2C1.O=C1C=CCC1,"Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity","Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal","Inorganica Chimica Acta (2021), 520120306","Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity | Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal | Inorganica Chimica Acta (2021), 520120306",142-29-0,"285-67-6, 930-30-3",937-14-4,2628499-73-8,"75-05-8, 75-09-2",,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""142-29-0"", ""smiles"": ""C1=CCCC1""}]","[{""index"": 1, ""cas_rn"": ""285-67-6"", ""yield_pct"": ""84"", ""smiles"": ""C1CC2OC2C1""}, {""index"": 2, ""cas_rn"": ""930-30-3"", ""smiles"": ""O=C1C=CCC1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""2628499-73-8""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",catalyst prepared and used,
31-279-CAS-23682854,31-279-CAS-23682854,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,73,,,C1=C\CCCCCC/1,C1CCCC2OC2CC1,C1=C\CCCCCC/1>>C1CCCC2OC2CC1,"Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity","Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal","Inorganica Chimica Acta (2021), 520120306","Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity | Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal | Inorganica Chimica Acta (2021), 520120306",931-88-4,286-62-4,937-14-4,2628499-84-1,"75-05-8, 75-09-2",,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""931-88-4"", ""smiles"": ""C1=C\\CCCCCC/1""}]","[{""index"": 1, ""cas_rn"": ""286-62-4"", ""yield_pct"": ""73"", ""smiles"": ""C1CCCC2OC2CC1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""2628499-84-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",catalyst prepared and used,
31-279-CAS-23682883,31-279-CAS-23682883,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,89,,,C1=CCCC1,C1CC2OC2C1.O=C1C=CCC1,C1=CCCC1>>C1CC2OC2C1.O=C1C=CCC1,"Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity","Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal","Inorganica Chimica Acta (2021), 520120306","Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity | Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal | Inorganica Chimica Acta (2021), 520120306",142-29-0,"285-67-6, 930-30-3",937-14-4,2628499-84-1,"75-05-8, 75-09-2",,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""142-29-0"", ""smiles"": ""C1=CCCC1""}]","[{""index"": 1, ""cas_rn"": ""285-67-6"", ""yield_pct"": ""89"", ""smiles"": ""C1CC2OC2C1""}, {""index"": 2, ""cas_rn"": ""930-30-3"", ""smiles"": ""O=C1C=CCC1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""2628499-84-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",catalyst prepared and used,
31-279-CAS-23682963,31-279-CAS-23682963,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,97,,,C1=CCCC1,C1CC2OC2C1.O=C1C=CCC1,C1=CCCC1>>C1CC2OC2C1.O=C1C=CCC1,"Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity","Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal","Inorganica Chimica Acta (2021), 520120306","Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity | Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal | Inorganica Chimica Acta (2021), 520120306",142-29-0,"285-67-6, 930-30-3",937-14-4,2628499-78-3,"75-05-8, 75-09-2",,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""142-29-0"", ""smiles"": ""C1=CCCC1""}]","[{""index"": 1, ""cas_rn"": ""285-67-6"", ""yield_pct"": ""97"", ""smiles"": ""C1CC2OC2C1""}, {""index"": 2, ""cas_rn"": ""930-30-3"", ""smiles"": ""O=C1C=CCC1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""2628499-78-3""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",catalyst prepared and used,
31-279-CAS-23684026,31-279-CAS-23684026,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,85,,,C/C=C\CCCCC,CCCCC[C@@H]1O[C@@H]1C.CCCCC[C@@H]1O[C@H]1C,C/C=C\CCCCC>>CCCCC[C@@H]1O[C@@H]1C.CCCCC[C@@H]1O[C@H]1C,"Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity","Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal","Inorganica Chimica Acta (2021), 520120306","Nonheme manganese(III) complexes for various olefin epoxidation: Synthesis, characterization and catalytic activity | Lee, Sojeong; Park, Soyoung; Lee, Myoung Mi; Lee, Jiyoung; Kim, Cheal | Inorganica Chimica Acta (2021), 520120306",7642-04-8,"23024-54-6, 28180-70-3",937-14-4,2628499-73-8,"75-05-8, 75-09-2",,,,,,,1,1,85,5,,,,,,"{""1"": 85, ""2"": 5}","[{""index"": 1, ""cas_rn"": ""7642-04-8"", ""smiles"": ""C/C=C\\CCCCC""}]","[{""index"": 1, ""cas_rn"": ""23024-54-6"", ""yield_pct"": ""85"", ""smiles"": ""CCCCC[C@@H]1O[C@@H]1C""}, {""index"": 2, ""cas_rn"": ""28180-70-3"", ""yield_pct"": ""5"", ""smiles"": ""CCCCC[C@@H]1O[C@H]1C""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]","[{""index"": 1, ""cas_rn"": ""2628499-73-8""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","stereoselective, catalyst prepared and used",
31-279-CAS-23814380,31-279-CAS-23814380,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,91,,,CC(C)(C)OC(=O)N1CC=CC1,CC(C)(C)OC(=O)N1CC2OC2C1,CC(C)(C)OC(=O)N1CC=CC1>>CC(C)(C)OC(=O)N1CC2OC2C1,Chemical Synthesis of CO2-Based Polymers with Enhanced Thermal Stability and Unexpected Recyclability from Biosourced Monomers,"Yu, Yan; Fang, Li-Ming; Liu, Ye; Lu, Xiao-Bing","ACS Catalysis (2021), 11(13), 8349-8357","Chemical Synthesis of CO2-Based Polymers with Enhanced Thermal Stability and Unexpected Recyclability from Biosourced Monomers | Yu, Yan; Fang, Li-Ming; Liu, Ye; Lu, Xiao-Bing | ACS Catalysis (2021), 11(13), 8349-8357",73286-70-1,114214-49-2,"937-14-4, 7757-83-7",,"75-09-2, 7732-18-5",,,,,,,2,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""73286-70-1"", ""smiles"": ""CC(C)(C)OC(=O)N1CC=CC1""}]","[{""index"": 1, ""cas_rn"": ""114214-49-2"", ""yield_pct"": ""91"", ""smiles"": ""CC(C)(C)OC(=O)N1CC2OC2C1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}, {""index"": 2, ""cas_rn"": ""7757-83-7""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-279-CAS-242103,31-279-CAS-242103,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,11,,,C(=C\c1ccccc1)/c1ccccc1.C(=C/c1ccccc1)/c1ccccc1,c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1.c1ccc([C@H]2O[C@H]2c2ccccc2)cc1,C(=C\c1ccccc1)/c1ccccc1.C(=C/c1ccccc1)/c1ccccc1>>c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1.c1ccc([C@H]2O[C@H]2c2ccccc2)cc1,Evidence for the Participation of Two Distinct Reactive Intermediates in Iron(III) Porphyrin Complex-Catalyzed Epoxidation Reactions,"Nam, Wonwoo; Lim, Mi Hee; Lee, Ha Jin; Kim, Cheal","Journal of the American Chemical Society (2000), 122(28), 6641-6647","Evidence for the Participation of Two Distinct Reactive Intermediates in Iron(III) Porphyrin Complex-Catalyzed Epoxidation Reactions | Nam, Wonwoo; Lim, Mi Hee; Lee, Ha Jin; Kim, Cheal | Journal of the American Chemical Society (2000), 122(28), 6641-6647","103-30-0, 645-49-8","1439-07-2, 1689-71-0","872-49-1, 7722-84-1",91042-27-2,"75-05-8, 75-09-2",,,,,,"Catalytic Competitive Epoxidations in Protic and Aprotic Solvents. Reactions were performed at ambient temperature under argon atmosphere unless otherwise indicated. All reactions were run in at least triplicate, and the data reported represent the average of these reactions. The competitive epoxidations of cis- and trans-stilbenes and of cyclooctene and trans-stilbene in protic solvent were carried out as follows: oxidants (0.05 mmol, diluted in 0.3 mL of CH3OH/CH2Cl2 (3:1)) were slowly added over a period of 20 min to a stirred solution containing an iron porphyrin complex (1 x 10-3 mmol) and equal amounts of competing olefins (0.15 mmol each) in a solvent mixture (2.2 mL) of CH3OH and CH2Cl2 (3:1). The reaction mixture was further stirred for 10 min and directly analyzed by HPLC and/or GC. Product yields were determined by comparison against standard curves. The reaction conditions in aprotic solvent were as follows: oxidants (0.05 mmol, diluted in 0.3 mL of CH3CN/CH2Cl2 (1:1)) were slowly added over a period of 20 min to a stirred solution containing an iron porphyrin complex (1 x 10-3 mmol) and equal amounts of competing olefins (1.0 mmol each) in a solvent mixture (2.2 mL) of CH3CN and CH2Cl2 (1:1). The competitive epoxidations studied with H2O2 were carried out in the presence of 5-chloro-1-methylimidazole (0.1 mmol), since the epoxidation of olefins by iron porphyrin complexes and H2O2 in aprotic solvent did not yield epoxide products in the absence of the imidazole.23 The reaction mixture was further stirred for 10 min and directly analyzed by HPLC and/or GC with known authentic samples. cis-stilbene oxide, yield 88%; trans-stilbene oxide, yield 11%.",1,1,11,88,,,,,,"{""1"": 11, ""2"": 88}","[{""index"": 1, ""cas_rn"": ""103-30-0"", ""smiles"": ""C(=C\\c1ccccc1)/c1ccccc1""}, {""index"": 2, ""cas_rn"": ""645-49-8"", ""smiles"": ""C(=C/c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1439-07-2"", ""yield_pct"": ""11"", ""smiles"": ""c1ccc([C@@H]2O[C@H]2c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""1689-71-0"", ""yield_pct"": ""88"", ""smiles"": ""c1ccc([C@H]2O[C@H]2c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""872-49-1""}, {""index"": 2, ""cas_rn"": ""7722-84-1""}]","[{""index"": 1, ""cas_rn"": ""91042-27-2""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]","optimization study, optimized on catalyst and reagent",
31-279-CAS-2429268,31-279-CAS-2429268,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,72,,3.25,COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2C=C1,COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2[C@@H]2O[C@H]12,COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2C=C1>>COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2[C@@H]2O[C@H]12,Synthesis of Marine Natural Product (-)-Pericosine E,"Mizuki, Koji; Iwahashi, Kaoru; Murata, Naoko; Ikeda, Mayuko; Nakai, Yutaka; Yoneyama, Hiroki; Harusawa, Shinya; Usami, Yoshihide","Organic Letters (2014), 16(14), 3760-3763","Synthesis of Marine Natural Product (-)-Pericosine E | Mizuki, Koji; Iwahashi, Kaoru; Murata, Naoko; Ikeda, Mayuko; Nakai, Yutaka; Yoneyama, Hiroki; Harusawa, Shinya; Usami, Yoshihide | Organic Letters (2014), 16(14), 3760-3763",272123-66-7,133398-70-6,"144-55-8, 37222-66-5",,"421-50-1, 7732-18-5",,,,,,"Epoxidation of (+)-12 (Table 2) General procedure (Table 2, entry 5): To a solution of (+)-12 (60.0 mg, 0.24 mmol) and NaHCO3 (0.20 g, 2.4 mmol) in trifluoroacetone-H2O = 1:1 (2 mL) at −15 °C, was added Oxone® every 15 min (4 x 0.073 g, 4 x 0.12 mmol) with stirring. After 3 hours, TBME (10 mL) was added and the reaction mixture was filtered through celite. The filtrate was treated with saturated aqueous NaHCO3 (10 mL) and extracted with TBME (3 x 10 mL). The combined organic layers were dried over MgSO4, filtered, and the solvent was removed under reduced pressure to afford a crude residue, which was purified by column chromatography (eluent: hexane: EtOAc = 5: 1). (−)-9 (46.0 mg, 72%) as a colorless oil. (−)-9: [α]D 23 −20.4 (c 0.29, CHCl3); IR (liquid film) νmax 1730 (C=O), 1647 (C=C) cm-1; 1H-NMR (CDCl3, 500 MHz, ppm) δ 1.35−1.70 (10H, m), 3.69 (1H, br dd, J = 3.7, 2.1 Hz, H-5), 3.84 (3H, s, COOMe), 3.99 (1H, ddd, J = 3.7, 1.6, 0.7 Hz, H-6), 4.58 (1H, dd, J = 6.9, 2.3 Hz, H-3), 4.80 (1H, br d, J = 6.9 Hz, H-4), 6.83 (1H, m, H-2); 13C-NMR (CDCl3, 125 MHz, ppm) δ 23.7, 23.9, 24.9, 35.3, 37.5, 46.1, 49.3, 52.3, 70.0, 70.8, 111.7, 127.2, 140.3, 165.5 ; HRMS m/z calcd for C14H18O5 (M)+ 266.1156, found 266.1158.",1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""272123-66-7"", ""smiles"": ""COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2C=C1""}]","[{""index"": 1, ""cas_rn"": ""133398-70-6"", ""yield_pct"": ""72"", ""smiles"": ""COC(=O)C1=C[C@H]2OC3(CCCCC3)O[C@H]2[C@@H]2O[C@H]12""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}, {""index"": 2, ""cas_rn"": ""37222-66-5""}]",[],"[{""index"": 1, ""cas_rn"": ""421-50-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","regioselective, stereoselective, oxone was added every 15 minutes over 3 hours, key intermediate, optimization study (solvent, oxidant, reaction time, temperature)",
31-279-CAS-246723,31-279-CAS-246723,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,93,,,C=C1CCCC1(C(=O)OCC)C(=O)OCC,CCOC(=O)C1(C(=O)OCC)CCCC12CO2,C=C1CCCC1(C(=O)OCC)C(=O)OCC>>CCOC(=O)C1(C(=O)OCC)CCCC12CO2,"Synthesis and Structure of Hydroxyl Acids of General Structure 7,7-Alkenyl/alkynyl-5-hydroxymethyl-6-oxabicyclo[3.2.1]octane-1-carboxylic Acid","Perez-Hernandez, Natalia; Febles, Martin; Perez, Cirilo; Perez, Ricardo; Rodriguez, Matias L.; Foces-Foces, Concepcion; Martin, Julio D.","Journal of Organic Chemistry (2006), 71(3), 1139-1151","Synthesis and Structure of Hydroxyl Acids of General Structure 7,7-Alkenyl/alkynyl-5-hydroxymethyl-6-oxabicyclo[3.2.1]octane-1-carboxylic Acid | Perez-Hernandez, Natalia; Febles, Martin; Perez, Cirilo; Perez, Ricardo; Rodriguez, Matias L.; Foces-Foces, Concepcion; Martin, Julio D. | Journal of Organic Chemistry (2006), 71(3), 1139-1151",122086-35-5,877776-39-1,937-14-4,,75-09-2,,,,,,"General/Typical Procedure: (3R*/3S*,4R*)-Methyl 4-Propionyl-1-oxaspiro[2.4]heptane-4- carboxylate (12a). To a solution of 11a (10.36 g, 52.8 mmol, 1.0 equiv) in CH2Cl2 (50 mL) magnetically stirred in a 300 mL conical two-necked flask was added dropwise over 30 min a solution of 3-chloroperoxybenzoic acid (15.7 g, 63.5 mmol, 1.2 equiv) in CH2Cl2 (120 mL). After the reaction was stirred for 3 h, it was diluted with CH2Cl2 (50 mL), washed with saturated aqueous Na2SO3, saturated aqueous NaHCO3, and saturated aqueous NaCl (200 mL each). The organic phase was dried overMgSO4, filtered, and concentrated. The residue was purified by silica gel column chromatography (hexanes-ethyl acetate, 10:1, v/v) to give 12a (10.91 g, 51.5 mmol, 97.4%) as a 1:1 mixture of epoxides on the basis of integration of the 500 MHz 1H NMR resonances at δ 1.03 and 0.99, respectively: Diethyl 1-oxaspiro[2.4]heptane-4,4-dicarboxylate (12b).Epoxide 12b was prepared from 11b (24.4 g, 108.0 mmol, 1.0 equiv) and MCPBA (32.0 g, 129.6 mmol, 1.2 equiv) in CH2Cl2 (300 mL) following the same procedure used to convert 11a to 12a described above. Chromatographic purification on silica gel (hexanes-ethyl acetate, 9:1, v/v) gave pure 12b (24.62 g, 100.9 mmol, 93.4%) as colorless oil: Rf 0.50 (hexanes-ethyl acetate, 9:1, v/v). A small fraction was purified by bulb-to-bulb distillation under reduced pressure (0.8 Torr) at 165 °C; colorless oil: IR (neat) 2881, 1732, 1466, 1387, 1367, 1272, 1155, 1098, 1075, 1038, 916, 760 cm-1; 1H NMR (CDCl3, 500 MHz) δ 4.21-4.10 (m, 4H), 3.13 (d, J = 4.5 Hz, 1H), 2.96 (d, J = 4.5 Hz, 1H), 2.72 (ddd, J = 13.6, 8.2, 8.2 Hz, 1H), 2.26-2.19 (m, 1H), 2.13-2.06 (m, 1H), 1.97- 1.87 (m, 1H), 1.74-1.67 (m, 1H), 1.69-1.60 (m, 1H), 1.21 (t, J = 7.1 Hz, 3H), 1.20 (t, J = 7.1 Hz, 3H); 13C NMR (CDCl3, 125 MHz) δ 170.7, 167.1, 65.6, 63.1, 61.5, 61.4, 50.1, 34.4, 32.9, 22.3, 14.0 (2×C); HRMS calcd for C12H18O5 M+ 242.1154, found 242.1149. Anal. Calcd for C12H18O5: C, 59.49; H, 7.49. Found: C, 59.46; H, 7.68.",1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""122086-35-5"", ""smiles"": ""C=C1CCCC1(C(=O)OCC)C(=O)OCC""}]","[{""index"": 1, ""cas_rn"": ""877776-39-1"", ""yield_pct"": ""93"", ""smiles"": ""CCOC(=O)C1(C(=O)OCC)CCCC12CO2""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-279-CAS-2500009,31-279-CAS-2500009,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,91,,,C=CC/C=C/C,C/C=C/CC1CO1,C=CC/C=C/C>>C/C=C/CC1CO1,"Regioselectivity and diasteroselectivity in Pt(II)-mediated ""green"" catalytic epoxidation of terminal alkenes with hydrogen peroxide: mechanistic insight into a peculiar substrate selectivity","Colladon, Marco; Scarso, Alessandro; Sgarbossa, Paolo; Michelin, Rino A.; Strukul, Giorgio","Journal of the American Chemical Society (2007), 129(24), 7680-7689","Regioselectivity and diasteroselectivity in Pt(II)-mediated ""green"" catalytic epoxidation of terminal alkenes with hydrogen peroxide: mechanistic insight into a peculiar substrate selectivity | Colladon, Marco; Scarso, Alessandro; Sgarbossa, Paolo; Michelin, Rino A.; Strukul, Giorgio | Journal of the American Chemical Society (2007), 129(24), 7680-7689",7319-00-8,110411-16-0,7722-84-1,916348-77-1,"107-06-2, 7732-18-5",,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""7319-00-8"", ""smiles"": ""C=CC/C=C/C""}]","[{""index"": 1, ""cas_rn"": ""110411-16-0"", ""yield_pct"": ""91"", ""smiles"": ""C/C=C/CC1CO1""}]","[{""index"": 1, ""cas_rn"": ""7722-84-1""}]","[{""index"": 1, ""cas_rn"": ""916348-77-1""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",regioselective,
31-279-CAS-250642,31-279-CAS-250642,Reaction_20251110_1443 (1).rdf,mCPBA epoxidation. Alkene → epoxide,73,,,C=C(F)Cc1ccc(OC(C)=O)cc1,CC(=O)Oc1ccc(CC2(F)CO2)cc1,C=C(F)Cc1ccc(OC(C)=O)cc1>>CC(=O)Oc1ccc(CC2(F)CO2)cc1,α-Fluorocarbonyl compounds by isomerization of 2-fluorooxiranes,"Michel, D.; Schlosser, M.","Tetrahedron (1996), 52(7), 2429-34","α-Fluorocarbonyl compounds by isomerization of 2-fluorooxiranes | Michel, D.; Schlosser, M. | Tetrahedron (1996), 52(7), 2429-34",175399-94-7,670225-79-3,"937-14-4, 7789-23-3",,67-66-3,,,,,,,2,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""175399-94-7"", ""smiles"": ""C=C(F)Cc1ccc(OC(C)=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""670225-79-3"", ""yield_pct"": ""73"", ""smiles"": ""CC(=O)Oc1ccc(CC2(F)CO2)cc1""}]","[{""index"": 1, ""cas_rn"": ""937-14-4""}, {""index"": 2, ""cas_rn"": ""7789-23-3""}]",[],"[{""index"": 1, ""cas_rn"": ""67-66-3""}]",,
31-279-CAS-2552416,31-279-CAS-2552416,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,96,,,C=CCCC,CCCC1CO1,C=CCCC>>CCCC1CO1,"Regioselectivity and diasteroselectivity in Pt(II)-mediated ""green"" catalytic epoxidation of terminal alkenes with hydrogen peroxide: mechanistic insight into a peculiar substrate selectivity","Colladon, Marco; Scarso, Alessandro; Sgarbossa, Paolo; Michelin, Rino A.; Strukul, Giorgio","Journal of the American Chemical Society (2007), 129(24), 7680-7689","Regioselectivity and diasteroselectivity in Pt(II)-mediated ""green"" catalytic epoxidation of terminal alkenes with hydrogen peroxide: mechanistic insight into a peculiar substrate selectivity | Colladon, Marco; Scarso, Alessandro; Sgarbossa, Paolo; Michelin, Rino A.; Strukul, Giorgio | Journal of the American Chemical Society (2007), 129(24), 7680-7689",109-67-1,1003-14-1,7722-84-1,916348-77-1,"107-06-2, 7732-18-5",,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""109-67-1"", ""smiles"": ""C=CCCC""}]","[{""index"": 1, ""cas_rn"": ""1003-14-1"", ""yield_pct"": ""96"", ""smiles"": ""CCCC1CO1""}]","[{""index"": 1, ""cas_rn"": ""7722-84-1""}]","[{""index"": 1, ""cas_rn"": ""916348-77-1""}]","[{""index"": 1, ""cas_rn"": ""107-06-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-279-CAS-2567805,31-279-CAS-2567805,Reaction_20251110_1443.rdf,mCPBA epoxidation. Alkene → epoxide,93,,,O=C(/C=C/c1ccccc1)c1ccccc1,O=C(c1ccccc1)[C@H]1O[C@@H]1c1ccccc1,O=C(/C=C/c1ccccc1)c1ccccc1>>O=C(c1ccccc1)[C@H]1O[C@@H]1c1ccccc1,Proton-Promoted and Anion-Enhanced Epoxidation of Olefins by Hydrogen Peroxide in the Presence of Nonheme Manganese Catalysts,"Miao, Chengxia; Wang, Bin; Wang, Yong; Xia, Chungu; Lee, Yong-Min; Nam, Wonwoo; Sun, Wei","Journal of the American Chemical Society (2016), 138(3), 936-943","Proton-Promoted and Anion-Enhanced Epoxidation of Olefins by Hydrogen Peroxide in the Presence of Nonheme Manganese Catalysts | Miao, Chengxia; Wang, Bin; Wang, Yong; Xia, Chungu; Lee, Yong-Min; Nam, Wonwoo; Sun, Wei | Journal of the American Chemical Society (2016), 138(3), 936-943",614-47-1,61840-93-5,7722-84-1,"7664-93-9, 1849648-66-3",75-05-8,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""614-47-1"", ""smiles"": ""O=C(/C=C/c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""61840-93-5"", ""yield_pct"": ""93"", ""smiles"": ""O=C(c1ccccc1)[C@H]1O[C@@H]1c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7722-84-1""}]","[{""index"": 1, ""cas_rn"": ""7664-93-9""}, {""index"": 2, ""cas_rn"": ""1849648-66-3""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","stereoselective, gram scale",
