31-614-CAS-38656525,31-614-CAS-38656525,1.rdf,Decarboxylative arylation,83,,,CCN(CC)C(=O)C(=O)O.Brc1cccc2c1sc1ccccc12,CCN(CC)C(=O)c1cccc2c1sc1ccccc12,CCN(CC)C(=O)C(=O)O.Brc1cccc2c1sc1ccccc12>>CCN(CC)C(=O)c1cccc2c1sc1ccccc12,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 97511-05-2",1852551-06-4,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""97511-05-2"", ""smiles"": ""Brc1cccc2c1sc1ccccc12""}]","[{""index"": 1, ""cas_rn"": ""1852551-06-4"", ""yield_pct"": ""83"", ""smiles"": ""CCN(CC)C(=O)c1cccc2c1sc1ccccc12""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656526,31-614-CAS-38656526,1.rdf,Decarboxylative arylation,76,,,Brc1cnc2ccccc2c1.CCN(CC)C(=O)C(=O)O,CCN(CC)C(=O)c1cnc2ccccc2c1,Brc1cnc2ccccc2c1.CCN(CC)C(=O)C(=O)O>>CCN(CC)C(=O)c1cnc2ccccc2c1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","5332-24-1, 55441-26-4",855763-76-7,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""5332-24-1"", ""smiles"": ""Brc1cnc2ccccc2c1""}, {""index"": 2, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""855763-76-7"", ""yield_pct"": ""76"", ""smiles"": ""CCN(CC)C(=O)c1cnc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656527,31-614-CAS-38656527,1.rdf,Decarboxylative arylation,77,,,Brc1cccs1.CCN(CC)C(=O)C(=O)O,CCN(CC)C(=O)c1cccs1,Brc1cccs1.CCN(CC)C(=O)C(=O)O>>CCN(CC)C(=O)c1cccs1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","1003-09-4, 55441-26-4",14313-93-0,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""1003-09-4"", ""smiles"": ""Brc1cccs1""}, {""index"": 2, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""14313-93-0"", ""yield_pct"": ""77"", ""smiles"": ""CCN(CC)C(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656528,31-614-CAS-38656528,1.rdf,Decarboxylative arylation,81,,,CCN(CC)C(=O)C(=O)O.CCCN(CCC)S(=O)(=O)c1ccc(Br)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N(CC)CC)cc1,CCN(CC)C(=O)C(=O)O.CCCN(CCC)S(=O)(=O)c1ccc(Br)cc1>>CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N(CC)CC)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 91800-95-2",1910490-44-6,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""91800-95-2"", ""smiles"": ""CCCN(CCC)S(=O)(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""1910490-44-6"", ""yield_pct"": ""81"", ""smiles"": ""CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N(CC)CC)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656529,31-614-CAS-38656529,1.rdf,Decarboxylative arylation,53,,,CCN(CC)C(=O)C(=O)O.Brc1ccc(-c2ccc(-c3ccccc3)s2)cc1,CCN(CC)C(=O)c1ccc(-c2ccc(-c3ccccc3)s2)cc1,CCN(CC)C(=O)C(=O)O.Brc1ccc(-c2ccc(-c3ccccc3)s2)cc1>>CCN(CC)C(=O)c1ccc(-c2ccc(-c3ccccc3)s2)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 118621-30-0",3023174-19-5,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,53,,,,,,,"{""1"": 53}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""118621-30-0"", ""smiles"": ""Brc1ccc(-c2ccc(-c3ccccc3)s2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3023174-19-5"", ""yield_pct"": ""53"", ""smiles"": ""CCN(CC)C(=O)c1ccc(-c2ccc(-c3ccccc3)s2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656530,31-614-CAS-38656530,1.rdf,Decarboxylative arylation,60,,,CCN(CC)C(=O)C(=O)O.Brc1ccc2c(c1)sc1ccccc12,CCN(CC)C(=O)c1ccc2c(c1)sc1ccccc12,CCN(CC)C(=O)C(=O)O.Brc1ccc2c(c1)sc1ccccc12>>CCN(CC)C(=O)c1ccc2c(c1)sc1ccccc12,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 97511-04-1",3023174-20-8,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,60,,,,,,,"{""1"": 60}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""97511-04-1"", ""smiles"": ""Brc1ccc2c(c1)sc1ccccc12""}]","[{""index"": 1, ""cas_rn"": ""3023174-20-8"", ""yield_pct"": ""60"", ""smiles"": ""CCN(CC)C(=O)c1ccc2c(c1)sc1ccccc12""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656531,31-614-CAS-38656531,1.rdf,Decarboxylative arylation,74,,,CCN(CC)C(=O)C(=O)O.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,CCN(CC)C(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,CCN(CC)C(=O)C(=O)O.Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1>>CCN(CC)C(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 586333-41-7",3023174-23-1,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""586333-41-7"", ""smiles"": ""Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3023174-23-1"", ""yield_pct"": ""74"", ""smiles"": ""CCN(CC)C(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656532,31-614-CAS-38656532,1.rdf,Decarboxylative arylation,91,,,Brc1ccc2sccc2c1.CCN(CC)C(=O)C(=O)O,CCN(CC)C(=O)c1ccc2sccc2c1,Brc1ccc2sccc2c1.CCN(CC)C(=O)C(=O)O>>CCN(CC)C(=O)c1ccc2sccc2c1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","4923-87-9, 55441-26-4",1850427-10-9,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""4923-87-9"", ""smiles"": ""Brc1ccc2sccc2c1""}, {""index"": 2, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""1850427-10-9"", ""yield_pct"": ""91"", ""smiles"": ""CCN(CC)C(=O)c1ccc2sccc2c1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656533,31-614-CAS-38656533,1.rdf,Decarboxylative arylation,66,,,CCN(CC)C(=O)C(=O)O.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccc(Br)cc1,CCN(CC)C(=O)c1ccc(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,CCN(CC)C(=O)C(=O)O.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccc(Br)cc1>>CCN(CC)C(=O)c1ccc(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 473828-37-4",3023174-22-0,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,66,,,,,,,"{""1"": 66}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""473828-37-4"", ""smiles"": ""CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""3023174-22-0"", ""yield_pct"": ""66"", ""smiles"": ""CCN(CC)C(=O)c1ccc(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656535,31-614-CAS-38656535,1.rdf,Decarboxylative arylation,67,,,CCOC(=O)c1ccc(Br)cc1.CN(C)C(=O)C(=O)O,CCOC(=O)c1ccc(C(=O)N(C)C)cc1,CCOC(=O)c1ccc(Br)cc1.CN(C)C(=O)C(=O)O>>CCOC(=O)c1ccc(C(=O)N(C)C)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","5798-75-4, 32833-96-8",142207-17-8,80-70-6,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,67,,,,,,,"{""1"": 67}","[{""index"": 1, ""cas_rn"": ""5798-75-4"", ""smiles"": ""CCOC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""32833-96-8"", ""smiles"": ""CN(C)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""142207-17-8"", ""yield_pct"": ""67"", ""smiles"": ""CCOC(=O)c1ccc(C(=O)N(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""80-70-6""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656536,31-614-CAS-38656536,1.rdf,Decarboxylative arylation,69,,,Brc1ccc2c(c1)oc1ccccc12.CCN(CC)C(=O)C(=O)O,CCN(CC)C(=O)c1ccc2c(c1)oc1ccccc12,Brc1ccc2c(c1)oc1ccccc12.CCN(CC)C(=O)C(=O)O>>CCN(CC)C(=O)c1ccc2c(c1)oc1ccccc12,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","26608-06-0, 55441-26-4",3023174-21-9,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,69,,,,,,,"{""1"": 69}","[{""index"": 1, ""cas_rn"": ""26608-06-0"", ""smiles"": ""Brc1ccc2c(c1)oc1ccccc12""}, {""index"": 2, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""3023174-21-9"", ""yield_pct"": ""69"", ""smiles"": ""CCN(CC)C(=O)c1ccc2c(c1)oc1ccccc12""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656537,31-614-CAS-38656537,1.rdf,Decarboxylative arylation,52,,,CCOC(=O)c1ccc(Br)cc1.CN(Cc1ccccc1)C(=O)C(=O)O,CCOC(=O)c1ccc(C(=O)N(C)Cc2ccccc2)cc1,CCOC(=O)c1ccc(Br)cc1.CN(Cc1ccccc1)C(=O)C(=O)O>>CCOC(=O)c1ccc(C(=O)N(C)Cc2ccccc2)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","5798-75-4, 81682-56-6",3023174-24-2,497-19-8,"17217-57-1, 28923-39-9, 1416881-52-1","75-05-8, 123-91-1",,,,,,,2,1,52,,,,,,,"{""1"": 52}","[{""index"": 1, ""cas_rn"": ""5798-75-4"", ""smiles"": ""CCOC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""81682-56-6"", ""smiles"": ""CN(Cc1ccccc1)C(=O)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""3023174-24-2"", ""yield_pct"": ""52"", ""smiles"": ""CCOC(=O)c1ccc(C(=O)N(C)Cc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1416881-52-1""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656538,31-614-CAS-38656538,1.rdf,Decarboxylative arylation,88,,,CCOC(=O)c1ccc(Br)cc1.O=C(O)C(=O)N(Cc1ccccc1)Cc1ccccc1,CCOC(=O)c1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,CCOC(=O)c1ccc(Br)cc1.O=C(O)C(=O)N(Cc1ccccc1)Cc1ccccc1>>CCOC(=O)c1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","5798-75-4, 934489-56-2",3023174-26-4,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""5798-75-4"", ""smiles"": ""CCOC(=O)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""934489-56-2"", ""smiles"": ""O=C(O)C(=O)N(Cc1ccccc1)Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""3023174-26-4"", ""yield_pct"": ""88"", ""smiles"": ""CCOC(=O)c1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656539,31-614-CAS-38656539,1.rdf,Decarboxylative arylation,90,,,CCN(CC)C(=O)C(=O)O.CC1(C)O[C@@H]2[C@H](O1)[C@@H](COC(=O)c1ccc(Br)cc1)O[C@H]2n1ccc(=O)[nH]c1=O,CCN(CC)C(=O)c1ccc(C(=O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)C3OC(C)(C)OC32)cc1,CCN(CC)C(=O)C(=O)O.CC1(C)O[C@@H]2[C@H](O1)[C@@H](COC(=O)c1ccc(Br)cc1)O[C@H]2n1ccc(=O)[nH]c1=O>>CCN(CC)C(=O)c1ccc(C(=O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)C3OC(C)(C)OC32)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","55441-26-4, 2411563-12-5",3024551-74-1,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""55441-26-4"", ""smiles"": ""CCN(CC)C(=O)C(=O)O""}, {""index"": 2, ""cas_rn"": ""2411563-12-5"", ""smiles"": ""CC1(C)O[C@@H]2[C@H](O1)[C@@H](COC(=O)c1ccc(Br)cc1)O[C@H]2n1ccc(=O)[nH]c1=O""}]","[{""index"": 1, ""cas_rn"": ""3024551-74-1"", ""yield_pct"": ""90"", ""smiles"": ""CCN(CC)C(=O)c1ccc(C(=O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)C3OC(C)(C)OC32)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
31-614-CAS-38656540,31-614-CAS-38656540,1.rdf,Decarboxylative arylation,38,,,O=C(O)C(=O)N1CCCCC1.CCOC(=O)c1ccc(Br)cc1,CCOC(=O)c1ccc(C(=O)N2CCCCC2)cc1,O=C(O)C(=O)N1CCCCC1.CCOC(=O)c1ccc(Br)cc1>>CCOC(=O)c1ccc(C(=O)N2CCCCC2)cc1,Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis,"Duan, Depeng; Song, Lu","Organic Chemistry Frontiers (2024), 11(1), 47-52","Photoredox Ni-catalyzed decarboxylative arylation of oxamic acids for synthesis | Duan, Depeng; Song, Lu | Organic Chemistry Frontiers (2024), 11(1), 47-52","4706-33-6, 5798-75-4",1779516-06-1,497-19-8,"17217-57-1, 28923-39-9, 1469700-24-0","75-05-8, 123-91-1",,,,,,,2,1,38,,,,,,,"{""1"": 38}","[{""index"": 1, ""cas_rn"": ""4706-33-6"", ""smiles"": ""O=C(O)C(=O)N1CCCCC1""}, {""index"": 2, ""cas_rn"": ""5798-75-4"", ""smiles"": ""CCOC(=O)c1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""1779516-06-1"", ""yield_pct"": ""38"", ""smiles"": ""CCOC(=O)c1ccc(C(=O)N2CCCCC2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]","[{""index"": 1, ""cas_rn"": ""17217-57-1""}, {""index"": 2, ""cas_rn"": ""28923-39-9""}, {""index"": 3, ""cas_rn"": ""1469700-24-0""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}, {""index"": 2, ""cas_rn"": ""123-91-1""}]","photochemical (photochemical process (stage 2), light source (440 nm 10 W) used (stage 2)), Schlenk tube used",
