reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-614-CAS-24926729,31-614-CAS-24926729,Reaction_20251110_2140 (1).rdf,Gewald reaction,92,,,COC(=O)CC#N.CC(C)CC=O,COC(=O)c1cc(C(C)C)sc1N,COC(=O)CC#N.CC(C)CC=O>>COC(=O)c1cc(C(C)C)sc1N,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","105-34-0, 590-86-3",149587-85-9,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""105-34-0"", ""smiles"": ""COC(=O)CC#N""}, {""index"": 2, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}]","[{""index"": 1, ""cas_rn"": ""149587-85-9"", ""yield_pct"": ""92"", ""smiles"": ""COC(=O)c1cc(C(C)C)sc1N""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926730,31-614-CAS-24926730,Reaction_20251110_2140 (1).rdf,Gewald reaction,81,,,CCCCCC=O.COC(=O)CC#N,CCCCc1cc(C(=O)OC)c(N)s1,CCCCCC=O.COC(=O)CC#N>>CCCCc1cc(C(=O)OC)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","66-25-1, 105-34-0",76575-33-2,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""66-25-1"", ""smiles"": ""CCCCCC=O""}, {""index"": 2, ""cas_rn"": ""105-34-0"", ""smiles"": ""COC(=O)CC#N""}]","[{""index"": 1, ""cas_rn"": ""76575-33-2"", ""yield_pct"": ""81"", ""smiles"": ""CCCCc1cc(C(=O)OC)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926732,31-614-CAS-24926732,Reaction_20251110_2140 (1).rdf,Gewald reaction,95,,,N#CCC(N)=O.CC(C)CC=O,CC(C)c1cc(C(N)=O)c(N)s1,N#CCC(N)=O.CC(C)CC=O>>CC(C)c1cc(C(N)=O)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","107-91-5, 590-86-3",343272-23-1,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""107-91-5"", ""smiles"": ""N#CCC(N)=O""}, {""index"": 2, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}]","[{""index"": 1, ""cas_rn"": ""343272-23-1"", ""yield_pct"": ""95"", ""smiles"": ""CC(C)c1cc(C(N)=O)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926733,31-614-CAS-24926733,Reaction_20251110_2140 (1).rdf,Gewald reaction,79,,,COC(=O)CC#N.O=C1CCCCC1,COC(=O)c1c(N)sc2c1CCCC2,COC(=O)CC#N.O=C1CCCCC1>>COC(=O)c1c(N)sc2c1CCCC2,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","105-34-0, 108-94-1",108354-78-5,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""105-34-0"", ""smiles"": ""COC(=O)CC#N""}, {""index"": 2, ""cas_rn"": ""108-94-1"", ""smiles"": ""O=C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""108354-78-5"", ""yield_pct"": ""79"", ""smiles"": ""COC(=O)c1c(N)sc2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926734,31-614-CAS-24926734,Reaction_20251110_2140 (1).rdf,Gewald reaction,86,,,CCOC(=O)CC#N.CC(C)CC=O,CCOC(=O)c1cc(C(C)C)sc1N,CCOC(=O)CC#N.CC(C)CC=O>>CCOC(=O)c1cc(C(C)C)sc1N,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","105-56-6, 590-86-3",65416-85-5,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""105-56-6"", ""smiles"": ""CCOC(=O)CC#N""}, {""index"": 2, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}]","[{""index"": 1, ""cas_rn"": ""65416-85-5"", ""yield_pct"": ""86"", ""smiles"": ""CCOC(=O)c1cc(C(C)C)sc1N""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926737,31-614-CAS-24926737,Reaction_20251110_2140 (1).rdf,Gewald reaction,90,,,O=CCc1ccccc1.N#CCC(=O)c1cccs1,Nc1sc(-c2ccccc2)cc1C(=O)c1cccs1,O=CCc1ccccc1.N#CCC(=O)c1cccs1>>Nc1sc(-c2ccccc2)cc1C(=O)c1cccs1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","122-78-1, 33898-90-7",2098853-49-5,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""122-78-1"", ""smiles"": ""O=CCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""33898-90-7"", ""smiles"": ""N#CCC(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""2098853-49-5"", ""yield_pct"": ""90"", ""smiles"": ""Nc1sc(-c2ccccc2)cc1C(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926738,31-614-CAS-24926738,Reaction_20251110_2140 (1).rdf,Gewald reaction,95,,,COC(=O)CC#N.CCCC=O,CCc1cc(C(=O)OC)c(N)s1,COC(=O)CC#N.CCCC=O>>CCc1cc(C(=O)OC)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","105-34-0, 123-72-8",19156-63-9,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""105-34-0"", ""smiles"": ""COC(=O)CC#N""}, {""index"": 2, ""cas_rn"": ""123-72-8"", ""smiles"": ""CCCC=O""}]","[{""index"": 1, ""cas_rn"": ""19156-63-9"", ""yield_pct"": ""95"", ""smiles"": ""CCc1cc(C(=O)OC)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction, optimization study, optimized on base, solvent and temperature",
31-614-CAS-24926740,31-614-CAS-24926740,Reaction_20251110_2140 (1).rdf,Gewald reaction,76,,,CC(C)CC=O.CNC(=O)CC#N,CNC(=O)c1cc(C(C)C)sc1N,CC(C)CC=O.CNC(=O)CC#N>>CNC(=O)c1cc(C(C)C)sc1N,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","590-86-3, 6330-25-2",1099655-71-6,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}, {""index"": 2, ""cas_rn"": ""6330-25-2"", ""smiles"": ""CNC(=O)CC#N""}]","[{""index"": 1, ""cas_rn"": ""1099655-71-6"", ""yield_pct"": ""76"", ""smiles"": ""CNC(=O)c1cc(C(C)C)sc1N""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926742,31-614-CAS-24926742,Reaction_20251110_2140 (1).rdf,Gewald reaction,93,,,CC(C)(C)CC=O.CNC(=O)CC#N,CNC(=O)c1cc(C(C)(C)C)sc1N,CC(C)(C)CC=O.CNC(=O)CC#N>>CNC(=O)c1cc(C(C)(C)C)sc1N,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","2987-16-8, 6330-25-2",1339760-21-2,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""2987-16-8"", ""smiles"": ""CC(C)(C)CC=O""}, {""index"": 2, ""cas_rn"": ""6330-25-2"", ""smiles"": ""CNC(=O)CC#N""}]","[{""index"": 1, ""cas_rn"": ""1339760-21-2"", ""yield_pct"": ""93"", ""smiles"": ""CNC(=O)c1cc(C(C)(C)C)sc1N""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926743,31-614-CAS-24926743,Reaction_20251110_2140 (1).rdf,Gewald reaction,95,,,CC(C)CC=O.CC(C)(C)OC(=O)CC#N,CC(C)c1cc(C(=O)OC(C)(C)C)c(N)s1,CC(C)CC=O.CC(C)(C)OC(=O)CC#N>>CC(C)c1cc(C(=O)OC(C)(C)C)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","590-86-3, 1116-98-9",554444-00-7,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}, {""index"": 2, ""cas_rn"": ""1116-98-9"", ""smiles"": ""CC(C)(C)OC(=O)CC#N""}]","[{""index"": 1, ""cas_rn"": ""554444-00-7"", ""yield_pct"": ""95"", ""smiles"": ""CC(C)c1cc(C(=O)OC(C)(C)C)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926744,31-614-CAS-24926744,Reaction_20251110_2140 (1).rdf,Gewald reaction,84,,,CC(C)(C)CC=O.N#CCC(=O)c1cccs1,CC(C)(C)c1cc(C(=O)c2cccs2)c(N)s1,CC(C)(C)CC=O.N#CCC(=O)c1cccs1>>CC(C)(C)c1cc(C(=O)c2cccs2)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","2987-16-8, 33898-90-7",2755121-04-9,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""2987-16-8"", ""smiles"": ""CC(C)(C)CC=O""}, {""index"": 2, ""cas_rn"": ""33898-90-7"", ""smiles"": ""N#CCC(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""2755121-04-9"", ""yield_pct"": ""84"", ""smiles"": ""CC(C)(C)c1cc(C(=O)c2cccs2)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926745,31-614-CAS-24926745,Reaction_20251110_2140 (1).rdf,Gewald reaction,86,,,CC(C)CC=O.N#CCC(=O)c1cccs1,CC(C)c1cc(C(=O)c2cccs2)c(N)s1,CC(C)CC=O.N#CCC(=O)c1cccs1>>CC(C)c1cc(C(=O)c2cccs2)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","590-86-3, 33898-90-7",2755121-03-8,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}, {""index"": 2, ""cas_rn"": ""33898-90-7"", ""smiles"": ""N#CCC(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""2755121-03-8"", ""yield_pct"": ""86"", ""smiles"": ""CC(C)c1cc(C(=O)c2cccs2)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926748,31-614-CAS-24926748,Reaction_20251110_2140 (1).rdf,Gewald reaction,77,,,N#CCC(=O)c1ccccc1.CC(C)(C)CC=O,CC(C)(C)c1cc(C(=O)c2ccccc2)c(N)s1,N#CCC(=O)c1ccccc1.CC(C)(C)CC=O>>CC(C)(C)c1cc(C(=O)c2ccccc2)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","614-16-4, 2987-16-8",1496443-96-9,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""614-16-4"", ""smiles"": ""N#CCC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""2987-16-8"", ""smiles"": ""CC(C)(C)CC=O""}]","[{""index"": 1, ""cas_rn"": ""1496443-96-9"", ""yield_pct"": ""77"", ""smiles"": ""CC(C)(C)c1cc(C(=O)c2ccccc2)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926749,31-614-CAS-24926749,Reaction_20251110_2140 (1).rdf,Gewald reaction,85,,,O=C1CCCC1.N#CCC(=O)c1cccs1,Nc1sc2c(c1C(=O)c1cccs1)CCC2,O=C1CCCC1.N#CCC(=O)c1cccs1>>Nc1sc2c(c1C(=O)c1cccs1)CCC2,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","120-92-3, 33898-90-7",374926-21-3,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""120-92-3"", ""smiles"": ""O=C1CCCC1""}, {""index"": 2, ""cas_rn"": ""33898-90-7"", ""smiles"": ""N#CCC(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""374926-21-3"", ""yield_pct"": ""85"", ""smiles"": ""Nc1sc2c(c1C(=O)c1cccs1)CCC2""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926750,31-614-CAS-24926750,Reaction_20251110_2140 (1).rdf,Gewald reaction,87,,,O=C1CCCCC1.N#CCC(=O)c1ccc(Cl)cc1,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,O=C1CCCCC1.N#CCC(=O)c1ccc(Cl)cc1>>Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","108-94-1, 4640-66-8",40312-34-3,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""108-94-1"", ""smiles"": ""O=C1CCCCC1""}, {""index"": 2, ""cas_rn"": ""4640-66-8"", ""smiles"": ""N#CCC(=O)c1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""40312-34-3"", ""yield_pct"": ""87"", ""smiles"": ""Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926751,31-614-CAS-24926751,Reaction_20251110_2140 (1).rdf,Gewald reaction,87,,,CCCCCC=O.N#CCC(=O)c1cccs1,CCCCc1cc(C(=O)c2cccs2)c(N)s1,CCCCCC=O.N#CCC(=O)c1cccs1>>CCCCc1cc(C(=O)c2cccs2)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","66-25-1, 33898-90-7",2755121-05-0,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""66-25-1"", ""smiles"": ""CCCCCC=O""}, {""index"": 2, ""cas_rn"": ""33898-90-7"", ""smiles"": ""N#CCC(=O)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""2755121-05-0"", ""yield_pct"": ""87"", ""smiles"": ""CCCCc1cc(C(=O)c2cccs2)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926758,31-614-CAS-24926758,Reaction_20251110_2140.rdf,Gewald reaction,72,,,CC(C)CC=O.N#CCC(=O)c1ccccc1,CC(C)c1cc(C(=O)c2ccccc2)c(N)s1,CC(C)CC=O.N#CCC(=O)c1ccccc1>>CC(C)c1cc(C(=O)c2ccccc2)c(N)s1,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","590-86-3, 614-16-4",1494864-88-8,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""590-86-3"", ""smiles"": ""CC(C)CC=O""}, {""index"": 2, ""cas_rn"": ""614-16-4"", ""smiles"": ""N#CCC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1494864-88-8"", ""yield_pct"": ""72"", ""smiles"": ""CC(C)c1cc(C(=O)c2ccccc2)c(N)s1""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
31-614-CAS-24926763,31-614-CAS-24926763,Reaction_20251110_2140.rdf,Gewald reaction,73,,,O=C1CCCC1.N#CCC(=O)c1ccc(Cl)cc1,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2,O=C1CCCC1.N#CCC(=O)c1ccc(Cl)cc1>>Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2,Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions,"Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan","Heterocycles (2021), 102(10), 2007-2018","Microwave-assisted synthesis of 2-aminothiophene derivatives via improved gewald reactions | Ruan, Bankang; Zhang, Zhiyan; Huang, Lei; Xu, Chao; Li, Luolan | Heterocycles (2021), 102(10), 2007-2018","120-92-3, 4640-66-8",304018-04-0,"123-75-1, 10544-50-0",,68-12-2,,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""120-92-3"", ""smiles"": ""O=C1CCCC1""}, {""index"": 2, ""cas_rn"": ""4640-66-8"", ""smiles"": ""N#CCC(=O)c1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""304018-04-0"", ""yield_pct"": ""73"", ""smiles"": ""Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCC2""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}, {""index"": 2, ""cas_rn"": ""10544-50-0""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","microwave irradiation, Gewald reaction",
