reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-117-CAS-10765646,31-117-CAS-10765646,Reaction_20251110_1412.rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,77,,,C#CCC(O)c1ccc(C=O)cc1,C=C=CC(=O)c1ccc(C=O)cc1.CC#CC(=O)c1ccc(C=O)cc1,C#CCC(O)c1ccc(C=O)cc1>>C=C=CC(=O)c1ccc(C=O)cc1.CC#CC(=O)c1ccc(C=O)cc1,Isomerizations on silica gel: synthesis of allenyl ketones and the first Nazarov cyclizations of vinyl allenyl ketones,"Hashmi, A. Stephen K.; Bats, Jan W.; Choi, Ji-Hyun; Schwarz, Lothar","Tetrahedron Letters (1998), 39(41), 7491-7494","Isomerizations on silica gel: synthesis of allenyl ketones and the first Nazarov cyclizations of vinyl allenyl ketones | Hashmi, A. Stephen K.; Bats, Jan W.; Choi, Ji-Hyun; Schwarz, Lothar | Tetrahedron Letters (1998), 39(41), 7491-7494",196951-81-2,"196952-88-2, 196954-94-6","87413-09-0, 7631-86-9",,,,,,,,,2,1,77,4,,,,,,"{""1"": 77, ""2"": 4}","[{""index"": 1, ""cas_rn"": ""196951-81-2"", ""smiles"": ""C#CCC(O)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""196952-88-2"", ""yield_pct"": ""77"", ""smiles"": ""C=C=CC(=O)c1ccc(C=O)cc1""}, {""index"": 2, ""cas_rn"": ""196954-94-6"", ""yield_pct"": ""4"", ""smiles"": ""CC#CC(=O)c1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}, {""index"": 2, ""cas_rn"": ""7631-86-9""}]",[],[],isomerization occurs during chromatog. on SiO2 of crude reaction mixt.,
31-614-CAS-37920222,31-614-CAS-37920222,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,76,,,OC(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F,O=C(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F,OC(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F>>O=C(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F,Discovery of 12 (BMS-986172) as a Highly Potent MGAT2 Inhibitor that Achieved Targeted Efficacious Exposures at a Low Human Dose for the Treatment of Metabolic Disorders,"Meng, Wei; Brigance, Robert; Mignone, James; Negash, Lidet; Zhao, Guohua; Ahmad, Saleem; Wang, Wei; Moore, Fang; Ye, Xiang-Yang; Sun, Jung-Hui; Mathur, Arvind; Li, Yi-Xin; Azzara, Anthony; Ma, Zhengping; Chu, Ching-Hsuen; Cullen, Mary Jane; Rooney, Suzanne; Harvey, Susan; Kopcho, Lisa; Abell, Lynn; OMalley, Kevin; Keim, William; Dierks, Elizabeth A.; Chang, Shu; Foster, Kimberly A.; Harden, David; Dabros, Marta; Goti, Vineet; De Oliveira, Claudia; Krishna, Gopal; Pelleymounter, Mary Ann; Whaley, Jean; Robl, Jeffrey A.; Cheng, Dong; Devasthale, Pratik","Journal of Medicinal Chemistry (2023), 66(18), 13135-13147","Discovery of 12 (BMS-986172) as a Highly Potent MGAT2 Inhibitor that Achieved Targeted Efficacious Exposures at a Low Human Dose for the Treatment of Metabolic Disorders | Meng, Wei; Brigance, Robert; Mignone, James; Negash, Lidet; Zhao, Guohua; Ahmad, Saleem; Wang, Wei; Moore, Fang; Ye, Xiang-Yang; Sun, Jung-Hui; Mathur, Arvind; Li, Yi-Xin; Azzara, Anthony; Ma, Zhengping; Chu, Ching-Hsuen; Cullen, Mary Jane; Rooney, Suzanne; Harvey, Susan; Kopcho, Lisa; Abell, Lynn; OMalley, Kevin; Keim, William; Dierks, Elizabeth A.; Chang, Shu; Foster, Kimberly A.; Harden, David; Dabros, Marta; Goti, Vineet; De Oliveira, Claudia; Krishna, Gopal; Pelleymounter, Mary Ann; Whaley, Jean; Robl, Jeffrey A.; Cheng, Dong; Devasthale, Pratik | Journal of Medicinal Chemistry (2023), 66(18), 13135-13147",1441057-70-0,1441057-72-2,"87413-09-0, 144-55-8",,75-09-2,,,,,,,2,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""1441057-70-0"", ""smiles"": ""OC(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1441057-72-2"", ""yield_pct"": ""76"", ""smiles"": ""O=C(c1ccc(OCCCC(F)(F)F)cc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation in stage 1,
31-614-CAS-38374829,31-614-CAS-38374829,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,98,,,CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(CO)C3)CC1,CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(C=O)C3)CC1,CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(CO)C3)CC1>>CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(C=O)C3)CC1,Novel Indane-Containing NBTIs with Potent Anti-Gram-Negative Activity and Minimal hERG Inhibition,"Cumming, John G.; Kreis, Lukas; Kuhne, Holger; Wermuth, Roger; Vercruysse, Maarten; Cantrill, Carina; Bissantz, Caterina; Qiu, Hongxia; Kramer, Christian; Andreotti, Daniele; Fossati, Giacomo","ACS Medicinal Chemistry Letters (2023), 14(12), 1791-1799","Novel Indane-Containing NBTIs with Potent Anti-Gram-Negative Activity and Minimal hERG Inhibition | Cumming, John G.; Kreis, Lukas; Kuhne, Holger; Wermuth, Roger; Vercruysse, Maarten; Cantrill, Carina; Bissantz, Caterina; Qiu, Hongxia; Kramer, Christian; Andreotti, Daniele; Fossati, Giacomo | ACS Medicinal Chemistry Letters (2023), 14(12), 1791-1799",3055276-35-9,2713995-77-6,87413-09-0,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""3055276-35-9"", ""smiles"": ""CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(CO)C3)CC1""}]","[{""index"": 1, ""cas_rn"": ""2713995-77-6"", ""yield_pct"": ""98"", ""smiles"": ""CC(C)(C)OC(=O)NC1(COc2cc(F)c3c(c2)CC(C=O)C3)CC1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
31-614-CAS-38407793,31-614-CAS-38407793,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,100,,,C[C@H](CO)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C,C[C@H](C=O)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C,C[C@H](CO)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C>>C[C@H](C=O)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C,Total Synthesis of Calcaripeptide C,"Patil, Shashikant; Mali, Maruti; Ghosh, Subhash","European Journal of Organic Chemistry (2022), 2022(47), e202201078","Total Synthesis of Calcaripeptide C | Patil, Shashikant; Mali, Maruti; Ghosh, Subhash | European Journal of Organic Chemistry (2022), 2022(47), e202201078",2999719-14-9,204448-50-0,"144-55-8, 87413-09-0, 7772-98-7",,"75-09-2, 7732-18-5",,,,,,,2,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""2999719-14-9"", ""smiles"": ""C[C@H](CO)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""204448-50-0"", ""yield_pct"": ""100"", ""smiles"": ""C[C@H](C=O)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)CO[Si](C)(C)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}, {""index"": 2, ""cas_rn"": ""87413-09-0""}, {""index"": 3, ""cas_rn"": ""7772-98-7""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Dess-Martin oxidation,
31-614-CAS-38407804,31-614-CAS-38407804,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,85,,,C[C@@H]1CC[C@@H](C)[C@H](O)[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O1,C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O[C@H](C)CC[C@@H](C)C1=O,C[C@@H]1CC[C@@H](C)[C@H](O)[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O1>>C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O[C@H](C)CC[C@@H](C)C1=O,Total Synthesis of Calcaripeptide C,"Patil, Shashikant; Mali, Maruti; Ghosh, Subhash","European Journal of Organic Chemistry (2022), 2022(47), e202201078","Total Synthesis of Calcaripeptide C | Patil, Shashikant; Mali, Maruti; Ghosh, Subhash | European Journal of Organic Chemistry (2022), 2022(47), e202201078",2999719-21-8,1446424-89-0,"144-55-8, 87413-09-0, 7772-98-7",,7732-18-5,,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""2999719-21-8"", ""smiles"": ""C[C@@H]1CC[C@@H](C)[C@H](O)[C@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""1446424-89-0"", ""yield_pct"": ""85"", ""smiles"": ""C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O[C@H](C)CC[C@@H](C)C1=O""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}, {""index"": 2, ""cas_rn"": ""87413-09-0""}, {""index"": 3, ""cas_rn"": ""7772-98-7""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",Dess-Martin oxidation,
31-614-CAS-39080006,31-614-CAS-39080006,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,95,,,COc1ccc(CCO)cc1OC,COc1ccc(CC=O)cc1OC,COc1ccc(CCO)cc1OC>>COc1ccc(CC=O)cc1OC,Entry to Functionalized Tetrahydrobenzo[d]azepines via Re2O7 Mediated Intramolecular Friedel-Crafts Reaction,"Zheng, Yuzhu; Huang, Qing; Fang, Xiong; Xie, Youwei","Journal of Organic Chemistry (2024), 89(3), 2001-2008","Entry to Functionalized Tetrahydrobenzo[d]azepines via Re2O7 Mediated Intramolecular Friedel-Crafts Reaction | Zheng, Yuzhu; Huang, Qing; Fang, Xiong; Xie, Youwei | Journal of Organic Chemistry (2024), 89(3), 2001-2008",7417-21-2,5703-21-9,"87413-09-0, 144-55-8",,"75-09-2, 7732-18-5",,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""7417-21-2"", ""smiles"": ""COc1ccc(CCO)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""5703-21-9"", ""yield_pct"": ""95"", ""smiles"": ""COc1ccc(CC=O)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Dess-Martin oxidation,
31-614-CAS-39508306,31-614-CAS-39508306,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,95,,,O=S(=O)(F)/C=C/C(O)c1ccccc1,O=C(/C=C/S(=O)(=O)F)c1ccccc1,O=S(=O)(F)/C=C/C(O)c1ccccc1>>O=C(/C=C/S(=O)(=O)F)c1ccccc1,Radical Hydro-Fluorosulfonylation of Propargylic Alcohols via Electron Donor-Acceptor Photoactivation,"Zhang, Yingyin; Feng, Qingyuan; Zheng, Yu; Lu, Yanju; Liao, Saihu; Huang, Shenlin","Organic Letters (2024), 26(7), 1410-1415","Radical Hydro-Fluorosulfonylation of Propargylic Alcohols via Electron Donor-Acceptor Photoactivation | Zhang, Yingyin; Feng, Qingyuan; Zheng, Yu; Lu, Yanju; Liao, Saihu; Huang, Shenlin | Organic Letters (2024), 26(7), 1410-1415",3031214-98-6,3031215-56-9,1313-13-9,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""3031214-98-6"", ""smiles"": ""O=S(=O)(F)/C=C/C(O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""3031215-56-9"", ""yield_pct"": ""95"", ""smiles"": ""O=C(/C=C/S(=O)(=O)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1313-13-9""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-39668558,31-614-CAS-39668558,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,97,,,OCCCc1ccccc1,O=C/C=C/c1ccccc1,OCCCc1ccccc1>>O=C/C=C/c1ccccc1,"Metal-free β,γ-C(sp3)-H difunctionalization of propanols: DMP-initiated asymmetric spirocyclopropanation","Li, Zheyao; Zhang, Huiwen; Zhao, Lin; Ma, Yueyue; Wu, Qiufang; Ren, Haosong; Lin, Zhongren; Zheng, Jun; Yu, Xinhong","Chemical Communications (Cambridge, United Kingdom) (2024), 60(26), 3579-3582","Metal-free β,γ-C(sp3)-H difunctionalization of propanols: DMP-initiated asymmetric spirocyclopropanation | Li, Zheyao; Zhang, Huiwen; Zhao, Lin; Ma, Yueyue; Wu, Qiufang; Ren, Haosong; Lin, Zhongren; Zheng, Jun; Yu, Xinhong | Chemical Communications (Cambridge, United Kingdom) (2024), 60(26), 3579-3582",122-97-4,14371-10-9,87413-09-0,848821-58-9,75-09-2,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""122-97-4"", ""smiles"": ""OCCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""14371-10-9"", ""yield_pct"": ""97"", ""smiles"": ""O=C/C=C/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]","[{""index"": 1, ""cas_rn"": ""848821-58-9""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
31-614-CAS-39997984,31-614-CAS-39997984,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,78,,,Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](C[C@H]2O)([C@@H]4C)[C@H]3[C@@H]51,Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](CC2=O)([C@@H]4C)[C@H]3[C@@H]51,Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](C[C@H]2O)([C@@H]4C)[C@H]3[C@@H]51>>Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](CC2=O)([C@@H]4C)[C@H]3[C@@H]51,Semi-synthesis of harringtonolide derivatives and their antiproliferative activity,"Wu, Xiutao; Gong, Lijie; Chen, Chen; Tao, Ye; Zhou, Wuxi; Kong, Lingyi; Luo, Jianguang","Molecules (2021), 26(5), 1380","Semi-synthesis of harringtonolide derivatives and their antiproliferative activity | Wu, Xiutao; Gong, Lijie; Chen, Chen; Tao, Ye; Zhou, Wuxi; Kong, Lingyi; Luo, Jianguang | Molecules (2021), 26(5), 1380",2098799-99-4,3034754-85-0,87413-09-0,,75-09-2,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""2098799-99-4"", ""smiles"": ""Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](C[C@H]2O)([C@@H]4C)[C@H]3[C@@H]51""}]","[{""index"": 1, ""cas_rn"": ""3034754-85-0"", ""yield_pct"": ""78"", ""smiles"": ""Cc1cc(=O)cc2c3c1[C@@H]1O[C@H]4[C@@H]5OC(=O)[C@](CC2=O)([C@@H]4C)[C@H]3[C@@H]51""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-40064776,31-614-CAS-40064776,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,78,,,CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O>>CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,"Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies","Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok","Journal of Medicinal Chemistry (2021), 64(24), 17846-17865","Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies | Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok | Journal of Medicinal Chemistry (2021), 64(24), 17846-17865",2722653-59-8,2722653-47-4,87413-09-0,,75-09-2,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""2722653-59-8"", ""smiles"": ""CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""2722653-47-4"", ""yield_pct"": ""78"", ""smiles"": ""CC(C)C[C@H](NC(=O)O[C@H]1CC[C@H](C(C)C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
31-614-CAS-40064777,31-614-CAS-40064777,Reaction_20251110_1412.rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,73,,,CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]2CCNC2=O)CC1,CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)CC1,CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]2CCNC2=O)CC1>>CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)CC1,"Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies","Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok","Journal of Medicinal Chemistry (2021), 64(24), 17846-17865","Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies | Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok | Journal of Medicinal Chemistry (2021), 64(24), 17846-17865",2722653-60-1,2722653-48-5,87413-09-0,,75-09-2,,,,,,,1,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""2722653-60-1"", ""smiles"": ""CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]2CCNC2=O)CC1""}]","[{""index"": 1, ""cas_rn"": ""2722653-48-5"", ""yield_pct"": ""73"", ""smiles"": ""CCC[C@H]1CC[C@H](OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)CC1""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
31-614-CAS-40064781,31-614-CAS-40064781,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,88,,,CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O>>CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,"Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies","Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok","Journal of Medicinal Chemistry (2021), 64(24), 17846-17865","Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies | Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok | Journal of Medicinal Chemistry (2021), 64(24), 17846-17865",3031350-36-1,3031350-32-7,87413-09-0,,75-09-2,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""3031350-36-1"", ""smiles"": ""CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""3031350-32-7"", ""yield_pct"": ""88"", ""smiles"": ""CC(C)C[C@H](NC(=O)OC[C@H]1CC[C@H](C(F)(F)F)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
31-614-CAS-40064784,31-614-CAS-40064784,Reaction_20251110_1412 (1).rdf,Dess–Martin periodinane (DMP). Alcohols → aldehydesketones,80,,,CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O>>CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,"Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies","Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok","Journal of Medicinal Chemistry (2021), 64(24), 17846-17865","Structure-Guided Design of Potent Inhibitors of SARS-CoV-2 3CL Protease: Structural, Biochemical, and Cell-Based Studies | Dampalla, Chamandi S.; Rathnayake, Athri D.; Perera, Krishani Dinali; Jesri, Abdul-Rahman M.; Nguyen, Harry Nhat; Miller, Matthew J.; Thurman, Hayden A.; Zheng, Jian; Kashipathy, Maithri M.; Battaile, Kevin P.; Lovell, Scott; Perlman, Stanley; Kim, Yunjeong; Groutas, William C.; Chang, Kyeong-Ok | Journal of Medicinal Chemistry (2021), 64(24), 17846-17865",2722635-50-7,2722634-85-5,87413-09-0,,75-09-2,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2722635-50-7"", ""smiles"": ""CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""2722634-85-5"", ""yield_pct"": ""80"", ""smiles"": ""CC(C)C[C@H](NC(=O)OC1CCC(C)(C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O""}]","[{""index"": 1, ""cas_rn"": ""87413-09-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",Dess-Martin oxidation,
