reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles
C-O_Coupling,75.0,-0.5773502691896261,Ar-Br,Ar-OH,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,Nc1ccc(Br)cc1.Oc1ccccc1>>Nc1ccc(Oc2ccccc2)cc1
C-O_Coupling,97.0,0.7071067811865476,Ar-OH,Ar-Br,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,COc1cccc(O)c1.O=[N+]([O-])c1cc(Br)ccc1Br>>COc1cccc(Oc2ccc(Br)c([N+](=O)[O-])c2)c1
C-O_Coupling,96.0,1.656051911585026,Ar-Cl,Ar-OH,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccccc1>>O=[N+]([O-])c1ccc(Oc2ccccc2)cc1
C-O_Coupling,92.0,0.7071067811865475,Ar-OH,Ar-Br,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,Oc1ccccc1.O=[N+]([O-])c1cc(Br)ccc1Br>>O=[N+]([O-])c1cc(Oc2ccccc2)ccc1Br
C-O_Coupling,90.0,0.0,Ar-OH,Ar-Br,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,Oc1ccc(F)c(F)c1.O=[N+]([O-])c1cc(Br)ccc1Br>>O=[N+]([O-])c1cc(Oc2ccc(F)c(F)c2)ccc1Br
C-O_Coupling,85.0,0.0,Ar-Cl,Ar-OH,Cu(0),5470-11-1,K2CO3,MeCN,,,,False,N#Cc1ccc(Cl)cc1.Oc1ccc(F)c(F)c1>>N#Cc1ccc(Oc2ccc(F)c(F)c2)cc1
C-O_Coupling,90.0,-0.7071067811865475,Ar-OH,Ar-Br,134-03-2,7758-89-6,Cs2CO3,"1,4-Dioxane",,,,False,CC=Cc1ccc(O)c(OC)c1.Brc1ccc2c(c1)CC2>>CC=Cc1ccc(Oc2ccc3c(c2)CC3)c(OC)c1
C-O_Coupling,98.0,0.0,Ar-OH,Ar-Br,134-03-2,7758-89-6,Cs2CO3,"1,4-Dioxane",,,,False,CC=Cc1ccc(O)cc1.Brc1ccc2c(c1)CC2>>C/C=C/c1ccc(Oc2ccc3c(c2)CC3)cc1
C-O_Coupling,97.0,1.0,RCH2-OH,Ar-I,CuI,tmphen,Cs2CO3,PhMe,,,,False,CCCCCCO.C[CH2][Ge]([CH2]C)([CH2]C)[c]1ccc(I)cc1>>CCCCCCOc1cc[c]([Ge]([CH2]C)([CH2]C)[CH2]C)cc1
C-O_Coupling,97.0,1.3139673006258923,RCH2-OH,Ar-Br,NiCl2(dme),Quinuclidine,K2CO3,MeCN / Et2O,,,,False,CCCCCCO.C[CH2][Ge]([CH2]C)([CH2]C)[c]1ccc(Br)cc1>>CCCCCCOc1cc[c]([Ge]([CH2]C)([CH2]C)[CH2]C)cc1
C-O_Coupling,79.0,0.0,CH3-OH,,CuI,,,DMF,,,,False,CO.[Na].COc1ccc([C@]23CC[C@@H](O[Si](C)(C)C(C)(C)C)C[C@H]2N(C(=O)OC(C)(C)C)CC3)cc1Br>>COc1ccc([C@]23CC[C@@H](O[Si](C)(C)C(C)(C)C)C[C@H]2N(C(=O)OC(C)(C)C)CC3)cc1OC
C-O_Coupling,95.0,0.7071067811865475,RCH2-OH,Ar-Cl,2115838-60-1,,NaOtBu,PhMe,,,,False,CC(C)(N)CO.Cc1cc(Cl)c2ccccc2n1>>Cc1cc(OCC(C)(C)N)c2ccccc2n1
C-O_Coupling,76.0,-0.7071067811865475,Ar-Cl,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Clc1ccc2ncccc2c1.CCC(N)(CCO)c1ccccc1>>CCC(N)(CCOc1ccc2ncccc2c1)c1ccccc1
C-O_Coupling,97.0,0.0,Ar-Cl,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Clc1ccc2nccnc2c1.CCC(N)(CCO)c1ccccc1>>CCC(N)(CCOc1ccc2nccnc2c1)c1ccccc1
C-O_Coupling,89.0,0.0,RCH2-OH,Ar-Cl,2115838-60-1,,NaOtBu,PhMe,,,,False,CC(C)NCCO.Cc1cc(Cl)c2ccccc2n1>>Cc1cc(OCCNC(C)C)c2ccccc2n1
C-O_Coupling,74.0,0.0,Ar-Cl,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Clc1cccc2ccccc12.CC(C)NCCO>>CC(C)NCCOc1cccc2ccccc12
C-O_Coupling,84.0,0.0,Any-X,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,FC(F)(F)c1ccc(Cl)cc1.CCC(N)(CCO)c1ccccc1>>CCC(N)(CCOc1ccc(C(F)(F)F)cc1)c1ccccc1
C-O_Coupling,95.0,0.0,RCH2-OH,Ar-Cl,CuI,,"2-Propanol,2-methyl-,lithiumsalt(1:1)",THF / water,,,,False,OCCO.COc1ccccc1Oc1c(Cl)nc(-c2ncccn2)nc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1>>COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
C-O_Coupling,82.0,-0.7071067811865476,Ar-Cl,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Clc1cccc2ccccc12.CCC(N)(CCO)c1ccccc1>>CCC(N)(CCOc1cccc2ccccc12)c1ccccc1
C-O_Coupling,73.0,0.0,Ar-Br,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Brc1cccc2ccccc12.CCC(N)(CCO)c1ccccc1>>CCC(N)(CCOc1cccc2ccccc12)c1ccccc1
C-O_Coupling,95.0,0.0,RCH2-OH,Ar-Cl,2115838-60-1,,NaOtBu,PhMe,,,,False,CC(C)NCCO.N#Cc1ccc(Cl)cc1>>CC(C)NCCOc1ccc(C#N)cc1
C-O_Coupling,80.0,0.0,Ar-Br,RCH2-OH,2115838-60-1,,NaOtBu,PhMe,,,,False,Brc1cccc2ccccc12.CC(C)NCCO>>CC(C)NCCOc1cccc2ccccc12
C-O_Coupling,84.0,0.0,CH3-OH,Ar-X,CuI,phen,Cs2CO3,MeOH / DCM,,,,False,CO.C[C@@H](NC(=O)CCc1ccccc1Cl)c1cccc(I)c1>>COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1
C-O_Coupling,94.0,0.7664191894673181,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.Brc1ccc(C2CCCCC2)cc1>>FC(F)(F)C(Oc1ccc(C2CCCCC2)cc1)C(F)(F)F
C-O_Coupling,95.0,0.901669634667433,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1ccc(Br)cc1.OC(C(F)(F)F)C(F)(F)F>>Cc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,99.0,1.0257739826491357,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.CC(C)(C)c1ccc(Cl)cc1>>CC(C)(C)c1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,99.0,1.0257739826491357,Ar-Cl,Any-X,12354-85-7,189114-61-2,,EDC,Ag2CO3,,,False,Cc1ccc(Cl)cc1.OC(C(F)(F)F)C(F)(F)F>>Cc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,95.0,1.0170744045562472,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Brc1ccccc1.OC(C(F)(F)F)C(F)(F)F>>FC(F)(F)C(Oc1ccccc1)C(F)(F)F
C-O_Coupling,71.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.CC(=O)NCCc1ccc(Cl)cc1>>CC(=O)NCCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,98.0,0.0,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Clc1ccccc1.OC(C(F)(F)F)C(F)(F)F>>FC(F)(F)C(Oc1ccccc1)C(F)(F)F
C-O_Coupling,73.0,0.0,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.O=C1c2ccccc2C(=O)N1Cc1ccc(Br)cc1>>O=C1c2ccccc2C(=O)N1Cc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,91.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.Cc1ccc(S(=O)(=O)NCCc2ccc(Cl)cc2)cc1>>Cc1ccc(S(=O)(=O)NCCc2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)cc1
C-O_Coupling,80.0,-1.013846378199727,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Clc1ccc(C2CCCCC2)cc1.OC(C(F)(F)F)C(F)(F)F>>FC(F)(F)C(Oc1ccc(C2CCCCC2)cc1)C(F)(F)F
C-O_Coupling,77.0,0.0,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.OCCc1ccc(Br)cc1>>OCCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,72.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COCCc1ccc(Cl)cc1>>COCCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,82.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.CC(C)[Si](OCC1(c2ccc(Cl)cc2)CCC1)(C(C)C)C(C)C>>CC(C)[Si](OCC1(c2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)CCC1)(C(C)C)C(C)C
C-O_Coupling,90.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COC(=O)CCc1ccc(Cl)cc1>>COC(=O)CCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,89.0,0.0,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.CC(C)CNC(=O)CCc1ccc(Cl)cc1>>CC(C)CNC(=O)CCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,79.0,-1.1211948182444038,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.O=P(OCCCc1ccc(Cl)cc1)(c1ccccc1)c1ccccc1>>O=P(OCCCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1)(c1ccccc1)c1ccccc1
C-O_Coupling,77.0,0.0,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COC(=O)CCc1ccc(Br)cc1>>COC(=O)CCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,74.0,0.0,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.O=C(CCc1ccc(Br)cc1)N1CCOCC1>>O=C(CCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1)N1CCOCC1
C-O_Coupling,84.0,-0.19560486522804876,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,COc1ccc(Cl)cc1.OC(C(F)(F)F)C(F)(F)F>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,81.0,0.0,Any-X,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.FC(F)(F)c1cc(COc2ccc(Cl)cc2)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(COc2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)cc(C(F)(F)F)c1
C-O_Coupling,77.0,-0.7071067811865475,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,CC(=O)Nc1ccc(Br)cc1.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,81.0,0.0,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.O=C1CCCN1c1ccc(Br)cc1>>O=C1CCCN1c1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,77.0,0.0,Any-X,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.FC(F)(F)Oc1ccc(-c2ccc(Cl)cc2)c(Cl)c1>>FC(F)(F)Oc1ccc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)c(Cl)c1
C-O_Coupling,80.0,0.7071067811865476,Any-X,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.FC(F)(F)c1ccc(-c2ccc(Cl)cc2)cc1>>FC(F)(F)c1ccc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)cc1
C-O_Coupling,84.0,-1.1392747937374896,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,COc1ccc(Br)cc1.OC(C(F)(F)F)C(F)(F)F>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1
C-O_Coupling,99.0,1.0257739826491357,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1cccc(Cl)c1.OC(C(F)(F)F)C(F)(F)F>>Cc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,71.0,-0.7071067811865476,Any-X,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.FC(F)(F)c1ccc(-c2ccc(Br)cc2)cc1>>FC(F)(F)c1ccc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)cc2)cc1
C-O_Coupling,98.0,1.2789548880295465,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COc1cccc(Cl)c1>>COc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,82.0,-0.8565861529340602,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1cccc(Br)c1.OC(C(F)(F)F)C(F)(F)F>>Cc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,84.0,0.7071067811865476,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,CC(=O)Nc1cccc(Cl)c1.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,92.0,0.2743349023363969,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1ccccc1Cl.OC(C(F)(F)F)C(F)(F)F>>Cc1ccccc1OC(C(F)(F)F)C(F)(F)F
C-O_Coupling,79.0,0.7071067811865475,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,CC(=O)Nc1cccc(Br)c1.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,95.0,1.2862779929294215,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COc1cccc(Br)c1>>COc1cccc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,95.0,0.901669634667433,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1ccccc1Br.OC(C(F)(F)F)C(F)(F)F>>Cc1ccccc1OC(C(F)(F)F)C(F)(F)F
C-O_Coupling,84.0,-0.19560486522804876,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,COc1ccccc1Cl.OC(C(F)(F)F)C(F)(F)F>>COc1ccccc1OC(C(F)(F)F)C(F)(F)F
C-O_Coupling,95.0,0.962977798045776,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COc1cc(Cl)cc(OC)c1>>COc1cc(OC)cc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,88.0,-0.25725559858588554,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,COc1ccccc1Br.OC(C(F)(F)F)C(F)(F)F>>COc1ccccc1OC(C(F)(F)F)C(F)(F)F
C-O_Coupling,73.0,-0.7071067811865476,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,CC(=O)Nc1ccccc1Cl.OC(C(F)(F)F)C(F)(F)F>>CC(=O)Nc1ccccc1OC(C(F)(F)F)C(F)(F)F
C-O_Coupling,94.0,1.0657731941415205,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.COc1ccc(Br)cc1OC>>COc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1OC
C-O_Coupling,96.0,0.7037286625151048,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1cc(C)cc(Cl)c1.OC(C(F)(F)F)C(F)(F)F>>Cc1cc(C)cc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,78.0,-1.3975879337345196,Any-X,Ar-Br,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.Brc1ccc2c(c1)CCC2>>FC(F)(F)C(Oc1ccc2c(c1)CCC2)C(F)(F)F
C-O_Coupling,78.0,-1.2285432582890807,Any-X,Ar-Cl,12354-85-7,189114-61-2,,,Ag2CO3,,,False,OC(C(F)(F)F)C(F)(F)F.Clc1ccc2c(c1)CCC2>>FC(F)(F)C(Oc1ccc2c(c1)CCC2)C(F)(F)F
C-O_Coupling,86.0,-0.3155843721336007,Ar-Br,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Cc1cc(C)cc(Br)c1.OC(C(F)(F)F)C(F)(F)F>>Cc1cc(C)cc(OC(C(F)(F)F)C(F)(F)F)c1
C-O_Coupling,8.0,0.0,Ar-Br,R2CH-OH,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Brc1ccc(Br)cc1.OC(C(F)(F)F)C(F)(F)F>>FC(F)(F)C(Oc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1)C(F)(F)F.FC(F)(F)C(Oc1ccc(Br)cc1)C(F)(F)F
C-O_Coupling,88.0,0.0,Ar-Cl,Any-X,12354-85-7,189114-61-2,,,Ag2CO3,,,False,Clc1ccccc1Cl.OC(C(F)(F)F)C(F)(F)F>>FC(F)(F)C(Oc1ccccc1Cl)C(F)(F)F
C-O_Coupling,90.0,0.0,Ar-OH,,Pd(OAc)2,tBuXPhos,NaOH,PhMe,,,,True,COc1cc(Cl)c(CC2c3c(ccc(OC)c3O)CCN2S(=O)(=O)c2ccc(C)cc2)cc1OC>>COc1cc2c(cc1OC)Oc1c(OC)ccc3c1C(C2)N(S(=O)(=O)c1ccc(C)cc1)CC3
C-O_Coupling,97.0,1.594349432000063,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Cc1cccc(O)c1.FC(F)(F)c1ccccc1Br>>Cc1cccc(Oc2ccccc2C(F)(F)F)c1
C-O_Coupling,71.0,-1.6184605765293638,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Cc1ccccc1O.FC(F)(F)c1ccccc1Br>>Cc1ccccc1Oc1ccccc1C(F)(F)F
C-O_Coupling,100.0,1.965058279138074,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Cc1ccc(O)cc1.FC(F)(F)c1ccccc1Br>>Cc1ccc(Oc2ccccc2C(F)(F)F)cc1
C-O_Coupling,100.0,0.8280863462928552,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,COc1ccccc1O.FC(F)(F)c1ccccc1Br>>COc1ccccc1Oc1ccccc1C(F)(F)F
C-O_Coupling,73.0,-0.24051037263652797,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,COc1cccc(O)c1.FC(F)(F)c1ccccc1Br>>COc1cccc(Oc2ccccc2C(F)(F)F)c1
C-O_Coupling,79.0,-0.6299036508280017,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Oc1ccc2ccccc2c1.FC(F)(F)c1ccccc1Br>>FC(F)(F)c1ccccc1Oc1ccc2ccccc2c1
C-O_Coupling,96.0,1.4707798162873928,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Oc1ccccc1.FC(F)(F)c1ccccc1Br>>FC(F)(F)c1ccccc1Oc1ccccc1
C-O_Coupling,94.0,0.5906204087529923,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,COc1ccc(O)cc1.FC(F)(F)c1ccccc1Br>>COc1ccc(Oc2ccccc2C(F)(F)F)cc1
C-O_Coupling,96.0,0.6697757212662799,Ar-OH,Any-X,Cu(0),KI,K2CO3,Py,,,,False,Oc1ccccc1.COc1ccc(Br)c(C(F)(F)F)c1>>COc1ccc(Oc2ccccc2)c(C(F)(F)F)c1
C-O_Coupling,95.0,0.0,Bn-OH,Ar-I,CuI,phen,Cs2CO3,PhMe,,,,False,OCc1ccccc1.CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cnc3c(I)ccnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C>>CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cnc3c(OCc4ccccc4)ccnc32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C
C-O_Coupling,81.0,-0.8612732702996992,Ar-Br,Ar-OH,2842061-82-7,,Cs2CO3,DMF,,,,False,Brc1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1
C-O_Coupling,83.0,-1.0490654414878624,Ar-OH,Ar-I,2842061-82-7,,Cs2CO3,DMF,,,,False,Oc1ccccc1.Ic1ccccc1>>c1ccc(Oc2ccccc2)cc1
C-O_Coupling,83.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(F)cc(C)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(C)c1O
C-O_Coupling,75.0,0.0,H-Acid,Ar-Cl,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(Cl)cc(C)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(C)c1O
C-O_Coupling,90.0,0.7071067811865476,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(F)cc(-c2ccc(F)cc2)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(-c2ccc(F)cc2)c1O
C-O_Coupling,84.0,-0.7071067811865475,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1ccc(-c2cc(F)cc(C)c2O)cc1>>Cc1ccc(-c2cc(OC(=O)c3ccccc3)cc(C)c2O)cc1
C-O_Coupling,94.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(F)cc(-c2csc3ccccc23)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(-c2csc3ccccc23)c1O
C-O_Coupling,94.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.COc1ccc(C(=O)OCCCc2cc(F)cc(C)c2O)cc1>>COc1ccc(C(=O)OCCCc2cc(OC(=O)c3ccccc3)cc(C)c2O)cc1
C-O_Coupling,92.0,0.7071067811865475,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(F)cc(-c2ccc(C(C)(C)C)cc2)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(-c2ccc(C(C)(C)C)cc2)c1O
C-O_Coupling,85.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,COc1ccc(C(=O)O)cc1.Cc1cc(F)cc(C)c1O>>COc1ccc(C(=O)Oc2cc(C)c(O)c(C)c2)cc1
C-O_Coupling,95.0,0.0,H-Acid,Ar-X,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1.Cc1cc(F)cc(CCCOC(=O)Nc2ccccc2Br)c1O>>Cc1cc(OC(=O)c2ccccc2)cc(CCCOC(=O)Nc2ccccc2Br)c1O
C-O_Coupling,78.0,0.7071067811865475,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccc(F)cc1.Cc1cc(F)cc(C)c1O>>Cc1cc(OC(=O)c2ccc(F)cc2)cc(C)c1O
C-O_Coupling,75.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccc(C(F)(F)F)cc1.Cc1cc(F)cc(C)c1O>>Cc1cc(OC(=O)c2ccc(C(F)(F)F)cc2)cc(C)c1O
C-O_Coupling,77.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1ccccc1I.Cc1cc(F)cc(C)c1O>>Cc1cc(OC(=O)c2ccccc2I)cc(C)c1O
C-O_Coupling,82.0,0.0,Ar-F,H-Acid,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,Cc1cc(F)cc(C)c1O.CC(CC(=O)O)c1ccccc1>>Cc1cc(OC(=O)CC(C)c2ccccc2)cc(C)c1O
C-O_Coupling,87.0,0.0,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,CC(=O)O.Cc1cc(F)cc(C)c1O>>CC(=O)Oc1cc(C)c(O)c(C)c1
C-O_Coupling,77.0,-0.7071067811865475,H-Acid,Ar-F,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,O=C(O)c1cccc(F)c1.Cc1cc(F)cc(C)c1O>>Cc1cc(OC(=O)c2cccc(F)c2)cc(C)c1O
C-O_Coupling,72.0,-1.1526465185998886,Ar-F,H-Acid,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,Cc1cc(F)cc(C)c1O.CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O>>Cc1cc(OC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc(C)c1O
C-O_Coupling,94.0,0.0,H-Acid,Ar-Cl,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,CC(C)C(=O)O.Cc1cc(Cl)cc(C)c1O>>Cc1cc(OC(=O)C(C)C)cc(C)c1O
C-O_Coupling,73.0,0.0,Ar-F,H-Acid,NaOH,13746-66-2,NaHCO3,MeCN / water,,,,False,Cc1cc(F)cc(C)c1O.O=C1CC(C(=O)O)C1>>Cc1cc(OC(=O)C2CC(=O)C2)cc(C)c1O
