reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles,spectator_groups
C-N Coupling,90.0,0.0,Ar-OH,,15086-94-9,,,water,,,,True,Nc1cc(Cl)ccc1O>>Nc1cc2nc3cc(Cl)ccc3oc-2cc1=O,NH2 / Cl / X
C-N Coupling,90.0,0.0,Ar-Ar,R3C-LactamN,PivOH,14221-01-3,Cs2CO3,PhMe,,,,False,Ic1ccccc1-c1ccccc1.CC(C)(C)N1C(=O)N1C(C)(C)C>>CC(C)(C)n1c2ccccc2c2ccccc21,
C-N Coupling,76.0,0.0,R3C-LactamN,H-Alkenyl,PivOH,14221-01-3,Cs2CO3,PhMe,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.CCOC(=O)/C=C(\C)c1ccccc1I>>CCOC(=O)c1c(C)c2ccccc2n1C(C)(C)C,CO2R
C-N Coupling,71.0,0.0,R3C-LactamN,H-Alkenyl,PivOH,14221-01-3,Cs2CO3,PhMe,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.C=C(C)c1cc(F)ccc1I>>Cc1cn(C(C)(C)C)c2ccc(F)cc12,F / X
C-N Coupling,83.0,-0.71,R3C-LactamN,Any-X,Pd(OAc)2,6476-37-5,Cs2CO3,DMF,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.Cc1ccc(N(C)C)c(C#Cc2ccc(C(F)(F)F)cc2Br)c1>>Cc1ccc2c(c1)c1c(c3ccc(C(F)(F)F)cc3n1C(C)(C)C)n2C,CF3 / F / X
C-N Coupling,77.0,-0.71,R3C-LactamN,Ar-C#C,Pd(OAc)2,6476-37-5,Cs2CO3,DMF,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.CN(C)c1c(C#Cc2ccccc2I)ccc2ccccc12>>Cn1c2c3ccccc3ccc2c2c1c1ccccc1n2C(C)(C)C,
C-N Coupling,89.0,-0.71,R3C-LactamN,Ar-C#C,Pd(OAc)2,6476-37-5,Cs2CO3,DMF,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.CN(C)c1ccc(F)cc1C#Cc1ccc(Cl)cc1Br>>Cn1c2ccc(F)cc2c2c1c1ccc(Cl)cc1n2C(C)(C)C,X / Cl / F
C-N Coupling,72.0,-0.71,R3C-LactamN,Ar-C#C,Pd(OAc)2,6476-37-5,Cs2CO3,DMF,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.CN(C)c1ccc(Cl)cc1C#Cc1ccccc1I>>Cn1c2ccc(Cl)cc2c2c1c1ccccc1n2C(C)(C)C,Cl / X
C-N Coupling,81.0,0.19,R3C-LactamN,Ar-C#C,Pd(OAc)2,6476-37-5,Cs2CO3,DMF,,,,False,CC(C)(C)N1C(=O)N1C(C)(C)C.Cc1ccc(C#Cc2cc(C)ccc2N(C)C)c(Br)c1>>Cc1ccc2c(c1)c1c(c3ccc(C)cc3n1C(C)(C)C)n2C,
C-N Coupling,82.0,0.0,Ar-R,Ar-OR,CuI,1436-59-5,K3PO4 / KOH,Xylenes / DMSO / THF / water,,,,False,Cc1ccc(S(=O)(=O)n2c3ccc(I)cc3c3cc(I)ccc32)cc1.CCCCOc1ccc2[nH]c3ccc(OCCCC)cc3c2c1>>CCCCOc1ccc2c(c1)c1cc(OCCCC)ccc1n2-c1ccc2[nH]c3ccc(-n4c5ccc(OCCCC)cc5c5cc(OCCCC)ccc54)cc3c2c1,AromN / OR / Indole / Pyrrole
C-N Coupling,72.0,0.0,Ar-Br,,CuI,,Cs2CO3,DMF,,,,True,CCOC(=O)NN(CC(NC(C)=O)c1ccccc1Br)C(=O)OCC>>CCOC(=O)N1CC(NC(C)=O)c2ccccc2N1C(=O)OCC,Carbamate / Hydrazine / CO2R / CONR2 / Amide / CONHR / acidic
C-N Coupling,83.0,0.0,R2CH-NH2,Ar-Cl,Pd(OAc)2,rac-BINAP,Cs2CO3,PhMe,,,,False,C[C@@H](N)c1ccccc1.COCOc1ccc2ccccc2c1-c1nnc(Cl)c(C)c1C>>COCOc1ccc2ccccc2c1-c1nnc(NC(C)c2ccccc2)c(C)c1C,OR
C-N Coupling,97.0,0.0,R2CH-NH2,Ar-OR,Pd(OAc)2,rac-BINAP,Cs2CO3 / NH4OH,PhMe / MeOH / water,,,,False,C[C@H](N)c1cccc2ccccc12.COCOc1ccc2ccccc2c1-c1nnc(Cl)c(C)c1C>>Cc1c(NC(C)c2cccc3ccccc23)nnc(-c2c(O)ccc3ccccc23)c1C,
C-N Coupling,65.0,0.0,Ar-I,Ar-CONHR,CuI,,KOH,water,,,,False,Ic1ccccc1.CNC(=O)c1ccccc1>>CN(C(=O)c1ccccc1)c1ccccc1,Amide
C-N Coupling,65.0,0.0,RCH2-NHR,Ar-Br,Pd(OAc)2,SPhos,KOtBu,PhMe,,,,False,CCNCC.Cc1cc(Br)ccc1N(C)C>>CCN(CC)c1ccc(N(C)C)c(C)c1,NR2
C-N Coupling,73.0,-0.71,CH3-NHR,Ar-Br,Pd(OAc)2,SPhos,KOtBu,PhMe,,,,False,CNC.Cc1cc(Br)ccc1N(C)C>>Cc1cc(N(C)C)ccc1N(C)C,NR2
C-N Coupling,72.0,-0.14,AromN-H,Ar-Br,CuSO4,,K2CO3,,,,,False,c1c[nH]cn1.Brc1cc(Br)cc(-c2ccncc2)c1>>c1cc(-c2cc(-n3ccnc3)cc(-n3ccnc3)c2)ccn1,AromN / Pyridine
C-N Coupling,63.0,0.0,Ar-Cl,AromN-H,CuI,,Cs2CO3,DMSO / EtOAc,water,,,False,Clc1ccc2ccccc2n1.CCOC(=O)c1cn[nH]c1>>CCOC(=O)c1cnn(-c2ccc3ccccc3n2)c1,Quinoline / Pyridine / CO2R / AromN
C-N Coupling,60.0,0.0,AromN-H,Ar-I,CuI,phen,K2CO3,DMF,,,,False,c1ccc2c(c1)[nH]c1ccccc12.CCCCCCCCn1c2ccc(I)cc2c2cc(I)ccc21>>CCCCCCCCn1c2ccc(I)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,AromN / I / X
C-N Coupling,73.0,0.0,Ar-Cl,AromN-H,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,Clc1cnccn1.CCOC(=O)c1cn[nH]c1>>CCOC(=O)c1cnn(-c2cnccn2)c1,Pyrimidine / CO2R / AromN
C-N Coupling,97.0,1.25,AromN-H,Ar-Br,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,c1cn[nH]c1.Cc1cccc(Br)n1>>Cc1cccc(-n2cccn2)n1,AromN / Pyridine
C-N Coupling,98.0,1.0,AromN-H,Ar-Br,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,c1cn[nH]c1.COc1ccc(Br)nc1>>COc1ccc(-n2cccn2)nc1,AromN / OR / Pyridine
C-N Coupling,83.0,-0.13,Ar-Br,AromN-H,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,Brc1ccccn1.CCOC(=O)c1cn[nH]c1>>CCOC(=O)c1cnn(-c2ccccn2)c1,Pyridine / CO2R / AromN
C-N Coupling,76.0,-1.0,AromN-H,Ar-Cl,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,c1cn[nH]c1.Clc1cnccn1>>c1cnn(-c2cnccn2)c1,AromN / Pyrimidine
C-N Coupling,71.0,0.0,AromN-H,Ar-Br,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,CCOC(=O)c1cn[nH]c1.COc1ccc(Br)nc1>>CCOC(=O)c1cnn(-c2ccc(OC)cn2)c1,CO2R / AromN / OR / Pyridine
C-N Coupling,83.0,0.38,Ar-Br,AromN-H,CuI,,Cs2CO3 / NH4OH,DMF,,,,False,Brc1ccccn1.c1cn[nH]c1>>c1ccc(-n2cccn2)nc1,Pyridine / AromN
C-N Coupling,54.0,0.0,Any-X,Ar-CHO,CuI,,NaOAc / K2CO3,EtOH / DMF,,,,False,NNc1ccc(C(F)(F)F)cc1.Cn1ncc(C=O)c1Br>>Cn1ncc2cnn(-c3ccc(C(F)(F)F)cc3)c21,CF3 / F / X / AromN
C-N Coupling,62.0,-0.71,H-Cl,Ar-Hydrazine,CuI,,NaOAc / K2CO3,EtOH / DMF,,,,False,Cl.NNc1ccc(F)cc1.Cn1ncc(C=O)c1Br>>Cn1ncc2cnn(-c3ccc(F)cc3)c21,X / F / AromN
C-N Coupling,76.0,0.0,Ar-Hydrazine,Ar-CHO,CuI,,K2CO3,EtOH / DMF,HOAc,,,False,NNc1ccccc1.Cn1ncc(C=O)c1Br>>Cn1ncc2cnn(-c3ccccc3)c21,AromN
C-N Coupling,76.0,0.0,H-Cl,Ar-Hydrazine,CuI,,NaOAc / K2CO3,EtOH / DMF,,,,False,Cl.N#Cc1ccc(NN)cc1.Cn1ncc(C=O)c1Br>>Cn1ncc2cnn(-c3ccc(C#N)cc3)c21,CN / AromN
C-N Coupling,64.0,0.0,Ar-Hydrazine,H-Cl,CuI,,NaOAc / K2CO3,EtOH / DMF,,,,False,Cc1ccc(NN)cc1.Cl.Cn1ncc(C=O)c1Br>>Cc1ccc(-n2ncc3cnn(C)c32)cc1,AromN
C-N Coupling,85.0,0.71,H-Cl,Ar-Hydrazine,CuI,,NaOAc / K2CO3,EtOH / DMF,,,,False,Cl.NNc1cccc(F)c1.Cn1ncc(C=O)c1Br>>Cn1ncc2cnn(-c3cccc(F)c3)c21,X / F / AromN
C-N Coupling,51.0,0.0,Ar-I,Indole,CuI,18C6,K2CO3,7226-23-5,,,,False,Ic1ccccc1.c1ccc(-c2c3[nH]c4ccccc4c3c(-c3ccccc3)c3[nH]c4ccccc4c23)cc1>>c1ccc(-c2c3[nH]c4ccccc4c3c(-c3ccccc3)c3c2c2ccccc2n3-c2ccccc2)cc1,Indole / AromN / Pyrrole
C-N Coupling,91.0,0.0,Ar-F,Any-X,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.BrC1=CCNCC1.Cl>>N#Cc1ccc(N2CC=C(Br)CC2)nc1,CN / X / Pyridine / C=C / Dienophile / Cyclohexene / Br / Motif-C=C / Any-Dienophile
C-N Coupling,70.0,0.0,RCH2-NH2,Ar-F,9004-65-3,,KOH,water,,,,False,NCCN.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],CF3 / F / X / NO2 / NR2
C-N Coupling,97.0,0.0,Ar-F,H-Cl,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.Cl.O=C(O)C1C2CNCC21>>N#Cc1ccc(N2CC3C(C2)C3C(=O)O)nc1,CN / Pyridine / Acid / CO2H / acidic
C-N Coupling,77.0,0.0,Ar-F,Any-C=C,9004-65-3,95408-45-0,K2CO3 / Et3N,water,,,,False,N#Cc1ccc(F)nc1.CC1(C)OB(C2=CCNCC2)OC1(C)C.Cl.Brc1ccccc1>>N#Cc1ccc(N2CC=C(c3ccccc3)CC2)nc1,CN / Pyridine / C=C / Dienophile / Cyclohexene / Motif-C=C / Any-Dienophile
C-N Coupling,82.0,0.0,RCH2-NHR,Ar-Cl,9004-65-3,,KOH,water,,,,False,C1CC2(CN1)COC2.Cc1nc(Cl)c2c(I)csc2n1>>Cc1nc(N2CCC3(COC3)C2)c2c(I)csc2n1,OR / X / I / Pyrimidine / Thiophene
C-N Coupling,76.0,0.0,RCH2-NHR,Ar-Cl,9004-65-3,,KOH,water,,,,False,C1CCNC1.COC(=O)c1cnc(Cl)o1>>COC(=O)c1cnc(N2CCCC2)o1,CO2R / Oxazole
C-N Coupling,70.0,0.0,R3C-NH2,Any-X,9004-65-3,,KOH,water,,,,False,CC(C)(C)N.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>CC(C)(C)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],CF3 / F / X / NO2 / NR2
C-N Coupling,73.0,0.0,RCH2-NHR,Ar-F,9004-65-3,,KOH,water,,,,False,OCCN1CCNCC1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1N1CCN(CCO)CC1,NR2 / OH / OR / NO2
C-N Coupling,90.0,0.0,Ar-F,Any-C=C,9004-65-3,95408-45-0,K2CO3 / Et3N,water,,,,False,N#Cc1ccc(F)nc1.BrC1=CCNCC1.Cl.OB(O)c1ccccc1>>N#Cc1ccc(N2CC=C(c3ccccc3)CC2)nc1,CN / Pyridine / C=C / Dienophile / Cyclohexene / Motif-C=C / Any-Dienophile
C-N Coupling,86.0,0.0,RCH2-NHR,Any-X,9004-65-3,,KOH,water,,,,False,OC1CCNCC1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCC(O)CC1,OH / OR / CF3 / F / X / NO2 / NR2
C-N Coupling,90.0,0.66,Ar-NH2,Ar-Cl,9004-65-3,,KOH,water,,,,False,COc1ccc(N)cc1.Clc1ncc(Cl)c(Cl)n1>>COc1ccc(Nc2nc(Cl)ncc2Cl)cc1,OR / Cl / X / Pyrimidine
C-N Coupling,84.0,0.0,RCH2-NHR,Ar-F,9004-65-3,,KOH,water,,,,False,C1CNCCN1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,CF3 / F / X / NO2 / NR2
C-N Coupling,82.0,0.0,RCH2-NHR,Any-X,9004-65-3,,KOH,water,,,,False,C1COCCN1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCOCC1,OR / CF3 / F / X / NO2 / NR2
C-N Coupling,92.0,0.0,Ar-F,Bn-NH2,9004-65-3,,KOH,DMF,,,,False,O=[N+]([O-])c1ccccc1F.NCc1ccccc1>>O=[N+]([O-])c1ccccc1NCc1ccccc1,NO2 / NR2
C-N Coupling,74.0,0.0,RCH2-NHR,Ar-F,9004-65-3,,KOH,water,,,,False,C1CCNCC1.O=[N+]([O-])c1ccc(F)cc1>>O=[N+]([O-])c1ccc(N2CCCCC2)cc1,NO2 / NR2
C-N Coupling,95.0,0.0,Ar-X,RCH2-NHR,9004-65-3,,KOH,water,,,,False,O=[N+]([O-])c1cccc(Cl)c1F.C1CCNC1>>O=[N+]([O-])c1cccc(Cl)c1N1CCCC1,NO2 / NR2 / Cl / X
C-N Coupling,79.0,0.0,RCH2-NHR,Any-X,9004-65-3,,KOH,water,,,,False,C1CCNCC1.O=[N+]([O-])c1ccc(F)cc1C(F)(F)F>>O=[N+]([O-])c1ccc(N2CCCCC2)cc1C(F)(F)F,CF3 / F / X / NO2 / NR2
C-N Coupling,77.0,0.0,Ar-F,H-Br,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.Br.BrC1CCNCC1>>N#Cc1ccc(N2CCC(Br)CC2)nc1,CN / X / Pyridine / Br
C-N Coupling,87.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.OC1CC2(CNC2)C1>>N#Cc1ccc(N2CC3(CC(O)C3)C2)nc1,CN / Pyridine / OH / OR
C-N Coupling,90.0,0.15,RCH2-NHR,Ar-Cl,9004-65-3,,KOH,water,,,,False,C1CCNC1.Clc1ncc(Cl)c(Cl)n1>>Clc1ncc(Cl)c(N2CCCC2)n1,Cl / X / Pyrimidine
C-N Coupling,79.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,KOH,water,,,,False,O=[N+]([O-])c1ccc(F)cc1.COc1cccc(N2CCNCC2)c1>>COc1cccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,NO2 / NR2 / OR
C-N Coupling,76.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,K2CO3,water,,,,False,Fc1ncccn1.O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCNCC1>>O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,Pyrimidine / SO2NR2 / SO2R / SR / CONR2 / Sulfonamide / Amide / NR2
C-N Coupling,94.0,0.0,Ar-F,H-Cl,9004-65-3,,KOH,water,,,,False,O=[N+]([O-])c1ccccc1F.Cl.FC(F)(F)c1cccc(C2CCNCC2)c1>>O=[N+]([O-])c1ccccc1N1CCC(c2cccc(C(F)(F)F)c2)CC1,NO2 / NR2 / X / CF3 / F
C-N Coupling,74.0,0.0,Ar-Cl,RCH2-NHR,9004-65-3,,KOH,water,,,,False,Clc1ncc(Cl)c(Cl)n1.O=S1(=O)CCNCC1>>O=S1(=O)CCN(c2nc(Cl)ncc2Cl)CC1,Cl / X / Pyrimidine / SO2R / OMs / OSO2R / SR / acidic
C-N Coupling,92.0,0.0,Ar-NH2,Ar-Br,Pd2(dba)3,XantPhos,K2CO3,"1,4-Dioxane",,,,False,COC(OC)c1ccc2c(N)nsc2c1.Clc1c(Br)cccc1-c1ccc2c(c1)OCO2>>COC(OC)c1ccc2c(Nc3cccc(-c4ccc5c(c4)OCO5)c3Cl)nsc2c1,OR / X / Cl
C-N Coupling,96.0,0.0,R2CH-NH2,Any-X,9004-65-3,,KOH,water,,,,False,CC(C)N.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>CC(C)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],CF3 / F / X / NO2 / NR2
C-N Coupling,79.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,KOH,water,,,,False,O=[N+]([O-])c1ccccc1F.C1CC2(CCN1)COC2>>O=[N+]([O-])c1ccccc1N1CCC2(CC1)COC2,NO2 / NR2 / OR
C-N Coupling,94.0,0.0,Ar-Cl,RCH2-NHR,9004-65-3,,KOH,water,,,,False,Clc1ncc(Cl)c(Cl)n1.C1CN(C2COC2)CCN1>>Clc1ncc(Cl)c(N2CCN(C3COC3)CC2)n1,Cl / X / Pyrimidine / OR / NR2
C-N Coupling,84.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.C[Si]1(C)CCNCC1.Cl>>C[Si]1(C)CCN(c2ccc(C#N)cn2)CC1,CN / Pyridine / Si
C-N Coupling,73.0,0.0,Ar-Cl,H-Cl,9004-65-3,,KOH,water,,,,False,Clc1ncc(Cl)c(Cl)n1.Cl.FC1(F)CCCNC1>>FC1(F)CCCN(c2nc(Cl)ncc2Cl)C1,Cl / X / Pyrimidine / F
C-N Coupling,86.0,0.0,Ar-F,RCH2-NHR,9004-65-3,,KOH,water,,,,False,N#Cc1ccc(F)nc1.CCOC(=O)C1C2CNCC21.Cl>>CCOC(=O)C1C2CN(c3ccc(C#N)cn3)CC21,CN / Pyridine / CO2R / Ester / acidic
C-N Coupling,83.0,-0.71,Ar-I,AromN-H,CuI,,K2CO3,DMF,,,,False,Ic1ccccc1.[2H]c1c[nH]c(=O)c2ccccc12>>[2H]c1cn(-c2ccccc2)c(=O)c2ccccc12,AromN / Isoquinoline
C-N Coupling,83.0,0.0,AromN-H,Ar-Br,CuSO4,,K2CO3,,,,,False,c1c[nH]cn1.Brc1ccc(SCc2ccccc2)cc1>>c1ccc(CSc2ccc(-n3ccnc3)cc2)cc1,AromN / SR
C-N Coupling,77.0,0.71,AromN-H,Ar-Br,CuSO4,,K2CO3,,,,,False,c1c[nH]cn1.CS(=O)(=O)c1ccc(Br)cc1>>CS(=O)(=O)c1ccc(-n2ccnc2)cc1,AromN / SR / SO2R / acidic
C-N Coupling,80.0,0.0,AromN-H,Ar-Br,CuSO4,,K2CO3,,,,,False,c1c[nH]cn1.FC(F)(F)Sc1ccc(Br)cc1>>FC(F)(F)Sc1ccc(-n2ccnc2)cc1,AromN / SR / X / F
C-N Coupling,92.0,0.71,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,CC(=O)Nc1ccc(C)cc1.Sc1ccccc1Br>>CC(=O)N1c2ccccc2Sc2cc(C)ccc21,Amide / acidic
C-N Coupling,88.0,0.0,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,CC(=O)Nc1ccccc1.Sc1ccccc1Br>>CC(=O)N1c2ccccc2Sc2ccccc21,Amide / acidic
C-N Coupling,81.0,0.0,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,CC(=O)Nc1ccc(Br)cc1.Sc1ccccc1Br>>CC(=O)N1c2ccccc2Sc2cc(Br)ccc21,Amide / Br / X / acidic
C-N Coupling,89.0,0.71,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,COc1ccc(NC(C)=O)cc1.Sc1ccccc1Br>>COc1ccc2c(c1)Sc1ccccc1N2C(C)=O,Amide / OR / acidic
C-N Coupling,85.0,-0.71,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,COc1cccc(NC(C)=O)c1.Sc1ccccc1Br>>COc1ccc2c(c1)N(C(C)=O)c1ccccc1S2,Amide / OR / acidic
C-N Coupling,75.0,-0.71,Alkyl-CONHR,Ar-SH,12354-85-7,,Cs2CO3,PhMe,,,,False,CC(=O)Nc1ccccc1.Cc1ccc(S)c(Br)c1>>CC(=O)N1c2ccccc2Sc2ccc(C)cc21,Amide / acidic
C-N Coupling,77.0,0.0,RCH2-NHR,Any-NHR,1445085-77-7,,Cs2CO3,"1,4-Dioxane / DCM",TFA,,,False,C1CNCCN1.CC(C)(C)OC(=O)C[C@H](C(=O)N1CC[C@@H](CCC2=CC=C3CCCN=C3N2)C1)c1cccc(Br)c1>>O=C(O)C[C@H](C(=O)N1CC[C@@H](CCC2=CC=C3CCCN=C3N2)C1)c1cccc(N2CCNCC2)c1,NHR / Dienophile / C=C / Cyclohexene / CONR2 / Amide / acidic / Imino / Any-Dienophile / Motif-C=C
C-N Coupling,63.0,-0.59,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cc(C)cc(C)c1)c1cnc[nH]1>>Cc1cc(C)cc(-n2cncc2I)c1,I / X / AromN
C-N Coupling,75.0,0.0,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,COc1cccc(I(OC(C)=O)c2cnc[nH]2)c1>>COc1cccc(-n2cncc2I)c1,OR / I / X / AromN
C-N Coupling,78.0,-0.37,Ar-NHAr,Ar-Br,Pd(OAc)2,DPPF,NaOtBu,PhMe,,,,False,Cc1ccc(Nc2ccc(C)cc2)cc1.Brc1ccc2c(c1)C1c3cc(Br)ccc3C2c2ccc(Br)cc21>>Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C2c4cc(N(c5ccc(C)cc5)c5ccc(C)cc5)ccc4C3c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc32)cc1,
C-N Coupling,70.0,0.0,Ar-X,Alkyl-F,CuBr,,K2CO3,DCM,,,,False,Clc1nc(Cl)c2[nH]cnc2n1.O=S(=O)([O-])C(F)(F)F.c1ccc([I+]c2ccccc2)cc1>>Clc1nc(Cl)c2ncn(-c3ccccc3)c2n1,Cl / X / AromN / Pyrimidine
C-N Coupling,65.0,0.0,Alkyl-H-acidic,AromN-H,Cu(OTf)2,,Cs2CO3,HFIP,,,,False,CC(=O)[O-].c1ccc([I+]c2cnc[nH]2)cc1>>Ic1cncn1-c1ccccc1,I / X / AromN
C-N Coupling,62.0,0.71,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1ccc(Cl)cc1)c1cnc[nH]1>>Clc1ccc(-n2cncc2I)cc1,Cl / X / I / AromN
C-N Coupling,58.0,-0.71,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cc(Cl)cc(Cl)c1)c1cnc[nH]1>>Clc1cc(Cl)cc(-n2cncc2I)c1,Cl / X / I / AromN
C-N Coupling,54.0,-1.09,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cccc(Br)c1)c1cnc[nH]1>>Brc1cccc(-n2cncc2I)c1,Br / X / I / AromN
C-N Coupling,56.0,-1.18,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cnc[nH]1)c1ccccc1C>>Cc1ccccc1-n1cncc1I,I / X / AromN
C-N Coupling,87.0,1.44,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1ccccc1)c1[nH]cnc1C>>Cc1ncn(-c2ccccc2)c1I,I / X / AromN
C-N Coupling,69.0,-0.08,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1ccc(C)cc1)c1cnc[nH]1>>Cc1ccc(-n2cncc2I)cc1,I / X / AromN
C-N Coupling,50.0,0.0,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cnc[nH]1)c1ccccc1F>>Fc1ccccc1-n1cncc1I,F / X / I / AromN
C-N Coupling,60.0,0.87,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cnc[nH]1)c1ccccc1Br>>Brc1ccccc1-n1cncc1I,Br / X / I / AromN
C-N Coupling,75.0,0.42,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1cccc(C)c1)c1cnc[nH]1>>Cc1cccc(-n2cncc2I)c1,I / X / AromN
C-N Coupling,70.0,0.0,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,COC(=O)c1ccc(I(OC(C)=O)c2cnc[nH]2)cc1>>COC(=O)c1ccc(-n2cncc2I)cc1,CO2R / I / X / AromN
C-N Coupling,58.0,0.22,AromN-H,,Cu(OTf)2,,Cs2CO3,HFIP,,,,True,CC(=O)OI(c1ccc(Br)cc1)c1cnc[nH]1>>Brc1ccc(-n2cncc2I)cc1,Br / X / I / AromN
C-N Coupling,66.0,-1.09,AromN-H,Ar-Br,CuI,,K2CO3,DMF,,,,False,c1ccc2c(c1)[nH]c1ccccc12.Brc1ccc(Br)cc1>>c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)cc1,AromN
C-N Coupling,72.0,0.0,Alkenyl-CONH2,,Cu2O,,K2CO3,DMF,,,,True,COc1ccc(Br)c(/C(=C\C=C(C)C)C(N)=O)c1>>COc1ccc2c(c1)/C(=C\C=C(C)C)C(=O)N2,Dienophile / C=C / OR / Motif-C=C / Any-Dienophile
C-N Coupling,81.0,0.0,Alkenyl-CONHR,,Cu2O,,K2CO3,DMF,,,,True,CCNC(=O)/C(=C/c1cccs1)c1ccc(O)cc1Br>>CCN1C(=O)/C(=C/c2cccs2)c2ccc(O)cc21,C=C / Dienophile / OH / OR / Amide / Thiophene / Motif-C=C / Any-Dienophile
C-N Coupling,82.0,-1.13,Alkenyl-CONHR,,Cu2O,,K2CO3,DMF,,,,True,CCNC(=O)/C(=C/c1ccc(O)cc1)c1ccc(O)cc1Br>>CCN1C(=O)/C(=C/c2ccc(O)cc2)c2ccc(O)cc21,C=C / Dienophile / OH / OR / Amide / Motif-C=C / Any-Dienophile
C-N Coupling,94.0,0.0,Alkenyl-CONHR,,Cu2O,,K2CO3,DMF,,,,True,COc1cc(/C=C(/C(=O)Nc2cccc(C)c2)c2ccc(O)cc2Br)cc(OC)c1>>COc1cc(/C=C2/C(=O)N(c3cccc(C)c3)c3cc(O)ccc32)cc(OC)c1,C=C / Dienophile / Amide / OR / OH / Motif-C=C / Any-Dienophile
