reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups
Acetal_ketal_formation,94,0.39,RCH2-CHO,RCH2-OH,,,,,,,,False,CCCCCCC=O.OCC(CO)(CO)CO>>CCCCCCC1OCC2(CO1)COC(CCCCCC)OC2,
Acetal_ketal_formation,92,0.73,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.COc1cccc(C=O)c1>>CCOC(OCC)c1cccc(OC)c1,OR
Acetal_ketal_formation,91,0.16,CH3-OH,Any-C=C,,,,,,,,False,CO.O=CC=Cc1ccccc1>>COC(C=Cc1ccccc1)OC,Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,96,1.27,R2CH-OH,RCH2-CHO,,,,,,,,False,CC(O)CO.CCCC=O>>CCCC1OCC(C)O1,
Acetal_ketal_formation,100,1.06,Ar-CHO,RCH2-OR,,,,,,,,False,O=Cc1ccccc1.CCOC(OCC)OCC>>CCOC(OCC)c1ccccc1,OR
Acetal_ketal_formation,96,1.08,RCH2-OH,Any-C=C,,,,,,,,False,CCO.O=C/C=C/c1ccccc1>>CCOC(/C=C/c1ccccc1)OCC,Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,83,-1.24,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,99,0.78,RCH2-OH,Ar-COR,,,,,,,,False,CCO.O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1>>CCOC(OCC)(c1ccccc1)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,86,-0.99,CH3-OH,Ar-CHO,,,,,,,,False,CO.COc1ccc(C=O)cc1>>COc1ccc(C(OC)OC)cc1,OR
Acetal_ketal_formation,83,-0.71,R2CH-OH,Ar-COR,,,,,,,,False,O[C@@H](c1ccccc1)[C@@H](O)c1ccccc1.CC(=O)Oc1cccc2c1C(=O)CC2>>CC(=O)Oc1cccc2c1C1(CC2)O[C@@H](c2ccccc2)[C@H](c2ccccc2)O1,Ester / CO2R / acidic
Acetal_ketal_formation,81,-1.75,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.COc1ccc(C=O)cc1>>CCOC(OCC)c1ccc(OC)cc1,OR
Acetal_ketal_formation,90,-0.11,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccc(Br)cc1>>CCOC(OCC)c1ccc(Br)cc1,Br / X
Acetal_ketal_formation,99,1.25,RCH2-OH,RCH2-CHO,,,,,,,,False,OCCO.CCCCCCCC=O>>CCCCCCCC1OCCO1,
Acetal_ketal_formation,84,-0.71,Ar-CHO,R2CH-OH,,,,,,,,False,O=Cc1ccccc1.OCC(O)C(O)C(O)CO>>OC[C@H](O)[C@H]1O[C@H](c2ccccc2)OC[C@@H]1O,OH / OR
Acetal_ketal_formation,92,-0.18,CH3-OH,Alkyl-H-acidic,,,,,,,,False,CO.O=C1CCCCCCC1>>COC1(OC)CCCCCCC1,
Acetal_ketal_formation,99,1.06,RCH2-CHO,RCH2-OH,,,,,,,,False,CCCCCCC=O.OC[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1O2>>CCCCCC[C@@H]1OC[C@@H]2[C@H](CO1)[C@H]1C=C[C@@H]2O1,C=C / Dienophile / Cyclohexene / OR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,97,0.77,Ar-CHO,R2CH-OR,,,,,,,,False,N#Cc1ccc(C=O)cc1.COC(OC)OC>>COC(OC)c1ccc(C#N)cc1,CN / OR
Acetal_ketal_formation,96,0.8,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccc([N+](=O)[O-])cc1>>CCOC(OCC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,80,-1.84,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccco1>>COC(OC)c1ccco1,Furan
Acetal_ketal_formation,98,0.95,RCH2-CHO,R2CH-OR,,,,,,,,False,CCCCCCCCCC=O.COC(OC)OC>>CCCCCCCCCC(OC)OC,OR
Acetal_ketal_formation,91,-0.12,CH3-OH,Ar-CHO,,,,,,,,False,CO.COc1ccc(C=O)cc1>>COc1ccc(C(OC)OC)cc1,OR
Acetal_ketal_formation,94,0.34,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc([N+](=O)[O-])cc1>>COC(OC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,99,1.3,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCCO2)cc1,NO2 / NR2
Acetal_ketal_formation,95,0.68,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.CC(C)(CO)CO>>CC1(C)COC(c2ccc(Cl)cc2)OC1,Cl / X
Acetal_ketal_formation,93,0.09,CH3-OH,RCH2-CHO,,,,,,,,False,CO.O=CCc1ccccc1>>COC(Cc1ccccc1)OC,
Acetal_ketal_formation,90,0.0,R2CH-OR,Ar-COR,,,,,,,,False,COC(OC)OC.COc1ccc2c(c1)CCCC(Br)C2=O>>COc1ccc2c(c1)CCCC(Br)C2(OC)OC,OR / Br / X
Acetal_ketal_formation,99,1.28,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccccc1>>CCOC(OCC)c1ccccc1,
Acetal_ketal_formation,88,0.0,CH3-OH,R2CH-CHO,,,,,,,,False,CO.CC(C)(C)OC(=O)N1CCC(C=O)CC1>>COC(OC)C1CCN(C(=O)OC(C)(C)C)CC1,Carbamate / CO2R / CONR2
Acetal_ketal_formation,99,1.24,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccco1>>COC(OC)c1ccco1,Furan
Acetal_ketal_formation,90,-0.07,Alkyl-H-acidic,RCH2-OH,,,,,,,,False,O=C1CCCCC1.OCC(CO)(CO)CO>>C1CCC2(CC1)OCC1(CO2)COC2(CCCCC2)OC1,
Acetal_ketal_formation,90,-0.07,Alkyl-H-acidic,RCH2-OH,,,,,,,,False,O=C1CCCCC1.OCC(CO)(CO)CO>>C1CCC2(CC1)OCC1(CO2)COC2(CCCCC2)OC1,
Acetal_ketal_formation,95,0.0,Alkyl-H-acidic,Alkyl-H-acidic,,,,,,,,False,COC(=O)[C@H](O)[C@@H](O)C(=O)OC.O=C1CCC(c2ccccc2)CC1>>COC(=O)[C@H]1OC2(CCC(c3ccccc3)CC2)O[C@@H]1C(=O)OC,CO2R / Ester / acidic
Acetal_ketal_formation,85,-1.02,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1cccc([N+](=O)[O-])c1.OCCO>>O=[N+]([O-])c1cccc(C2OCCO2)c1,NO2 / NR2
Acetal_ketal_formation,96,0.0,Alkyl-H-acidic,R3C-OH,,,,,,,,False,CC(C)=O.CC(O)(CO)c1ccccc1>>CC1(C)OCC(C)(c2ccccc2)O1,
Acetal_ketal_formation,91,0.04,R2CH-CHO,RCH2-OH,,,,,,,,False,CC(C=O)c1ccccc1.OCCCO>>CC(c1ccccc1)C1OCCCO1,
Acetal_ketal_formation,80,-2.08,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1Cl.OCCO>>Clc1ccccc1C1OCCO1,Cl / X
Acetal_ketal_formation,87,-0.6,R2CH-OH,Alkyl-H-acidic,,,,,,,,False,CC(O)CO.O=C1CCCCC1>>CC1COC2(CCCCC2)O1,
Acetal_ketal_formation,95,0.64,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCCO2)cc1,NO2 / NR2
Acetal_ketal_formation,98,1.09,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1[N+](=O)[O-]>>COC(OC)c1ccccc1[N+](=O)[O-],NO2 / NR2
Acetal_ketal_formation,84,-0.85,CH3-OH,Ar-COR,,,,,,,,False,CO.CC(=O)c1ccc(Cl)c(Cl)c1>>COC(CBr)(OC)c1ccc(Cl)c(Cl)c1,Cl / X
Acetal_ketal_formation,90,-0.4,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCC(CO)(CO)CO>>c1ccc(C2OCC3(CO2)COC(c2ccccc2)OC3)cc1,
Acetal_ketal_formation,88,-0.66,CH3-OH,RCH2-CHO,,,,,,,,False,CO.CCCCCCC=O>>CCCCCCC(OC)OC,
Acetal_ketal_formation,94,0.85,RCH2-OH,RCH2-CHO,,,,,,,,False,OCCCCO.O=CCc1ccccc1>>c1ccc(CC2OCCCCO2)cc1,
Acetal_ketal_formation,97,1.03,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.Cc1ccc(C=O)cc1>>CCOC(OCC)c1ccc(C)cc1,
Acetal_ketal_formation,94,0.25,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,Cl / X
Acetal_ketal_formation,99,1.06,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1c(Cl)cccc1Cl>>COC(OC)c1c(Cl)cccc1Cl,Cl / X
Acetal_ketal_formation,99,1.18,CH3-OH,Alkyl-H-acidic,,,,,,,,False,CO.O=C1CCCCC1>>COC1(OC)CCCCC1,
Acetal_ketal_formation,98,0.9,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1ccccc1.COC(OC)OC>>COC(OC)c1ccccc1,OR
Acetal_ketal_formation,82,-1.41,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1cccs1>>COC(OC)c1cccs1,Thiophene
Acetal_ketal_formation,85,-1.74,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1ccco1.COC(OC)OC>>COC(OC)c1ccco1,Furan / OR
Acetal_ketal_formation,94,0.13,Ar-CHO,RCH2-OR,,,,,,,,False,Cc1ccc(C=O)cc1.CCOC(OCC)OCC>>CCOC(OCC)c1ccc(C)cc1,OR
Acetal_ketal_formation,81,-1.46,Alkyl-H-acidic,R2CH-OH,,,,,,,,False,CC(C)=O.OCC(O)C(O)C(O)CO>>CC1(C)OC[C@@H]([C@H]2OC(C)(C)O[C@H]2CO)O1,OH / OR
Acetal_ketal_formation,90,-0.1,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,82,-1.17,RCH2-CHO,RCH2-OH,,,,,,,,False,O=CCCc1ccccc1.OCCO>>c1ccc(CCC2OCCO2)cc1,
Acetal_ketal_formation,90,0.16,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc2c(c1)OCO2>>c1cc2c(cc1C1OCCO1)OCO2,OR
Acetal_ketal_formation,92,0.25,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(O)cc1.CC(C)(CO)CO>>CC1(C)COC(c2ccc(O)cc2)OC1,OH / OR
Acetal_ketal_formation,95,1.01,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1cccc([N+](=O)[O-])c1.OCC(CO)(CO)CO>>O=[N+]([O-])c1cccc(C2OCC3(CO2)COC(c2cccc([N+](=O)[O-])c2)OC3)c1,NO2 / NR2
Acetal_ketal_formation,94,-0.33,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,CCO.O=C(CCc1ccccc1)CCc1ccccc1>>CCOC(CCc1ccccc1)(CCc1ccccc1)OCC,
Acetal_ketal_formation,95,0.0,CH3-OH,H-Alkenyl,,,,,,,,False,CO.C=C(C=O)Cc1ccccc1>>COC(OC)C(C)Cc1ccccc1,
Acetal_ketal_formation,92,-0.63,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1cccc([N+](=O)[O-])c1.COC(OC)OC>>COC(OC)c1cccc([N+](=O)[O-])c1,NO2 / NR2 / OR
Acetal_ketal_formation,85,-0.87,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccc(C)cc1>>Cc1ccc(C2(C)OCCO2)cc1,
Acetal_ketal_formation,90,0.58,Ar-CHO,R2CH-OH,,,,,,,,False,COc1ccc(C=O)cc1.C=CCC[C@H](O)[C@@H](O)CCC=C>>C=CCC[C@@H]1OC(c2ccc(OC)cc2)O[C@H]1CCC=C,OR / Dienophile / C=C / C=CH2 / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,84,-1.0,Bn-COR,RCH2-OH,,,,,,,,False,O=C(Cc1ccccc1)Cc1ccccc1.OCC(CO)(CO)CO>>c1ccc(CC2(Cc3ccccc3)OCC3(CO2)COC(Cc2ccccc2)(Cc2ccccc2)OC3)cc1,
Acetal_ketal_formation,87,-0.79,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.OCCO>>Clc1ccc(C2OCCO2)cc1,Cl / X
Acetal_ketal_formation,97,0.91,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.CC(C)(CO)CO>>CC1(C)COC(c2ccccc2)OC1,
Acetal_ketal_formation,97,0.64,R2CH-OR,Ar-CHO,,,,,,,,False,COC(OC)OC.O=Cc1ccc(Br)cc1>>COC(OC)c1ccc(Br)cc1,OR / Br / X
Acetal_ketal_formation,90,0.0,Ar-CHO,RCH2-OR,,,,,,,,False,O=Cc1ccccc1O.CCOC(OCC)OCC>>CCOC(OCC)c1ccccc1O,OH / OR
Acetal_ketal_formation,81,-2.1,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1cccc([N+](=O)[O-])c1>>COC(OC)c1cccc([N+](=O)[O-])c1,NO2 / NR2
Acetal_ketal_formation,90,0.0,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccccc1-c1ccccc1>>c1ccc(-c2ccccc2C2OCCO2)cc1,
Acetal_ketal_formation,87,-0.64,Ar-CHO,R2CH-OR,,,,,,,,False,O=Cc1ccccc1.COC(OC)OC>>COC(OC)c1ccccc1,OR
Acetal_ketal_formation,83,-0.38,CH3-OH,Alkyl-H-acidic,,,,,,,,False,CO.COC(=O)CC(C)=O>>COC(=O)CC(C)(OC)OC,CO2R / Ester / acidic
Acetal_ketal_formation,94,0.38,Ar-COR,R2CH-OR,,,,,,,,False,O=C(c1ccccc1)c1ccccc1.COC(OC)OC>>COC(OC)(c1ccccc1)c1ccccc1,OR
Acetal_ketal_formation,93,0.7,R2CH-CHO,RCH2-OH,,,,,,,,False,CC(C)C=O.OCCCO>>CC(C)C1OCCCO1,
Acetal_ketal_formation,85,-0.87,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc2c(c1)OCO2>>COC(OC)c1ccc2c(c1)OCO2,OR
Acetal_ketal_formation,92,-0.04,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc([N+](=O)[O-])cc1>>COC(OC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,92,0.06,Ar-CHO,RCH2-OH,,,,,,,,False,Cc1ccc(C=O)cc1.OCC(CO)(CO)CO>>Cc1ccc(C2OCC3(CO2)COC(c2ccc(C)cc2)OC3)cc1,
Acetal_ketal_formation,84,0.0,Alkyl-H-acidic,Alkyl-Si,,,,,,,,False,O=C1CCCCC1Br.C[Si](C)(C)OCCO[Si](C)(C)C>>BrC1CCCCC12OCCO2,Br / X
Acetal_ketal_formation,85,-1.17,RCH2-OH,Ar-CHO,,,,,,,,False,OCCCO.CC(=O)c1ccc(C=O)cc1>>CC(=O)c1ccc(C2OCCCO2)cc1,COR / acidic
Acetal_ketal_formation,81,0.0,Alkyl-CHO,R2CH-OH,,,,,,,,False,CC=O.CCC[C@@H](O)[C@H](O)c1ccc(OC)cc1>>CCC[C@H]1OC(C)O[C@@H]1c1ccc(OC)cc1,OR
Acetal_ketal_formation,100,0.0,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccc(C#N)cc1>>CC1(c2ccc(C#N)cc2)OCCO1,CN
Acetal_ketal_formation,95,0.87,CH3-OH,Ar-CHO,,,,,,,,False,CO.N#Cc1ccc(C=O)cc1>>COC(OC)c1ccc(C#N)cc1,CN
Acetal_ketal_formation,99,0.71,RCH2-CHO,RCH2-OH,,,,,,,,False,CC(CC=O)c1ccccc1.OC[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1O2>>CC(C[C@@H]1OC[C@@H]2[C@H](CO1)[C@H]1C=C[C@@H]2O1)c1ccccc1,C=C / Dienophile / Cyclohexene / OR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,98,1.1,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,81,-1.56,CH3-OH,Any-C=C,,,,,,,,False,CO.O=C/C=C/c1ccccc1>>COC(/C=C/c1ccccc1)OC,Dienophile / C=C / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,87,-0.81,RCH2-OH,RCH2-CHO,,,,,,,,False,OCCO.CCCCCCCCCCC=O>>CCCCCCCCCCC1OCCO1,
Acetal_ketal_formation,81,-2.09,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,87,-0.79,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.OCCCO>>Clc1ccc(C2OCCCO2)cc1,Cl / X
Acetal_ketal_formation,86,-0.52,CH3-OH,Ar-COR,,,,,,,,False,CO.CC(=O)c1ccc(Cl)cc1Cl>>COC(CCl)(OC)c1ccc(Cl)cc1Cl,Cl / X
Acetal_ketal_formation,89,-0.59,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.CC(C)(CO)CO>>CC1(C)COC(c2ccccc2)OC1,
Acetal_ketal_formation,93,0.07,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(F)cc1.OCCCO>>Fc1ccc(C2OCCCO2)cc1,F / X
Acetal_ketal_formation,91,0.0,CH3-OH,Alkyl-H-acidic,,,,,,,,False,CO.O=C1C2C3CC4C2C(=O)C25C=CC=CC12C3C45>>COC1(OC)C2C3CC4C2C(=O)C25C=CC=CC12C3C45,C=C / Dienophile / Cyclohexene / acidic / COR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,99,1.37,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,99,1.23,CH3-OH,RCH2-CHO,,,,,,,,False,CO.O=CCCc1ccccc1>>COC(CCc1ccccc1)OC,
Acetal_ketal_formation,96,0.71,RCH2-CHO,R2CH-OR,,,,,,,,False,O=CCCc1ccccc1.COC(OC)OC>>COC(CCc1ccccc1)OC,OR
Acetal_ketal_formation,97,0.79,CH3-OH,Alkyl-H-acidic,,,,,,,,False,CO.CC1CCCC(=O)C1>>COC1(OC)CCCC(C)C1,
Acetal_ketal_formation,81,-1.58,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,OCCO.O=C1CCCCC1>>C1CCC2(CC1)OCCO2,
Acetal_ketal_formation,84,-1.15,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc2c(c1)OCO2>>c1cc2c(cc1C1OCCO1)OCO2,OR
Acetal_ketal_formation,90,-0.4,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,Cl / X
Acetal_ketal_formation,85,-1.16,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc(Cl)cc1.OCCCO>>Clc1ccc(C2OCCCO2)cc1,Cl / X
Acetal_ketal_formation,94,0.4,CH3-OH,Ar-CHO,,,,,,,,False,CO.COc1ccc(C=O)cc1>>COc1ccc(C(OC)OC)cc1,OR
Acetal_ketal_formation,96,0.94,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,CCO.O=C1CCCCC1>>CCOC1(OCC)CCCCC1,
Acetal_ketal_formation,92,-0.58,RCH2-OH,Ar-COR,,,,,,,,False,OCCO.CC(=O)c1ccc(-c2ccc(Br)cc2)cc1>>BrCC1(c2ccc(-c3ccc(Br)cc3)cc2)OCCO1,Br / X
Acetal_ketal_formation,90,0.0,RCH2-OH,H-Alkenyl,,,,,,,,False,CCO.O=CCCC1=CCC=CC1>>CCOC(CC[C]12->[Ru+2]34567([Cl-])(<-[CH](=[CH]->3[CH]->4=1)[CH]->5=[CH]->62)[Cl-][Ru+2]12345([Cl-])(<-[CH]6=[CH]->1[CH]->2=[C]->3(CCC(OCC)OCC)[CH]->4=[CH]->56)[Cl-]7)OCC,
Acetal_ketal_formation,98,1.02,Ar-CHO,RCH2-OR,,,,,,,,False,O=Cc1ccc(Cl)cc1.CCOC(OCC)OCC>>CCOC(OCC)c1ccc(Cl)cc1,Cl / X / OR
Acetal_ketal_formation,97,0.0,CH3-OH,Alkyl-CHO,,,,,,,,False,CO.CC=O>>COC(C)OC,
Acetal_ketal_formation,94,0.0,RCH2-CHO,Alkyl-Si,,,,,,,,False,O=CCBr.C[Si](C)(C)OCCNC(=O)C(F)(F)F>>O=C(NCCOC(CBr)OCCNC(=O)C(F)(F)F)C(F)(F)F,Br / X / Amide / CONHR / F
Acetal_ketal_formation,89,0.71,RCH2-OH,Any-C=C,,,,,,,,False,OCCCO.C[Si](C)(C)/C(I)=C/C=O>>C[Si](C)(C)/C(I)=C/C1OCCCO1,Dienophile / C=C / Si / I / X / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,85,-0.78,RCH2-OH,R2CH-CHO,,,,,,,,False,CCO.CC(C)C=O>>CCOC(OCC)C(C)C,
Acetal_ketal_formation,86,-0.74,RCH2-CHO,R2CH-OR,,,,,,,,False,O=CCCc1ccccc1.COC(OC)OC>>COC(CCc1ccccc1)OC,OR
Acetal_ketal_formation,95,0.0,CH3-OH,H-Alkenyl,,,,,,,,False,CO.CC(C)(C)OC(=O)N1CCC(=CC=O)CC1>>COC(CC1CCN(C(=O)OC(C)(C)C)CC1)OC,Carbamate / CO2R / CONR2
Acetal_ketal_formation,97,1.11,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,CCO.O=C1CCCC1>>CCOC1(OCC)CCCC1,
Acetal_ketal_formation,99,0.0,,Ar-COR,,,,,,,,False,COS(=O)OC.O=C(c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1>>COC(OC)(c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,NO2 / NR2
Acetal_ketal_formation,99,0.0,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccc([N+](=O)[O-])o1.OC[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1O2>>O=[N+]([O-])c1ccc([C@@H]2OC[C@@H]3[C@H](CO2)[C@H]2C=C[C@@H]3O2)o1,NO2 / NR2 / Furan / C=C / Dienophile / Cyclohexene / OR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,98,1.23,Ar-CHO,RCH2-OH,,,,,,,,False,Cc1ccc(C=O)cc1.OCC(CO)(CO)CO>>Cc1ccc(C2OCC3(CO2)COC(c2ccc(C)cc2)OC3)cc1,
Acetal_ketal_formation,95,0.64,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCCO2)cc1,NO2 / NR2
Acetal_ketal_formation,91,-0.37,R2CH-OR,Ar-CHO,,,,,,,,False,COC(OC)OC.O=Cc1ccc(Cl)cc1Cl>>COC(OC)c1ccc(Cl)cc1Cl,OR / Cl / X
Acetal_ketal_formation,87,-0.71,Bn-OH,RCH2-CHO,,,,,,,,False,OCc1ccccc1.CCCCCCC=O>>CCCCCCC(OCc1ccccc1)OCc1ccccc1,
Acetal_ketal_formation,95,0.0,Ar-CHO,R2CH-OH,,,,,,,,False,O=Cc1ccccc1.OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O>>O[C@@H]1[C@@H](O)[C@H](OCc2ccccc2)O[C@@H]2COC(c3ccccc3)O[C@H]12,OR / OH
Acetal_ketal_formation,94,-0.12,CH3-OH,Ar-COR,,,,,,,,False,CO.CC(=O)c1ccc([N+](=O)[O-])cc1>>COC(CCl)(OC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
Acetal_ketal_formation,84,-1.17,Alkyl-H-acidic,RCH2-OR,,,,,,,,False,O=C1CCCCC1.CCOC(OCC)OCC>>CCOC1(OCC)CCCCC1,OR
Acetal_ketal_formation,88,-0.78,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccccc1.OCCO>>c1ccc(C2OCCO2)cc1,
Acetal_ketal_formation,90,-0.56,RCH2-OH,Ar-CHO,,,,,,,,False,OCC(CO)(CO)CO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCC3(CO2)COC(c2ccc([N+](=O)[O-])cc2)OC3)cc1,NO2 / NR2
Acetal_ketal_formation,87,0.0,RCH2-OH,Ar-CHO,,,,,,,,False,OCCO.Cc1ccc(C=O)o1>>Cc1ccc(C2OCCO2)o1,Furan
Acetal_ketal_formation,99,0.84,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1O>>COC(OC)c1ccccc1O,OH / OR
Acetal_ketal_formation,91,-0.21,RCH2-OH,Ar-CHO,,,,,,,,False,CCO.O=Cc1ccccc1>>CCOC(OCC)c1ccccc1,
Acetal_ketal_formation,89,-0.26,CH3-OH,Ar-CHO,,,,,,,,False,CO.O=Cc1ccccc1>>COC(OC)c1ccccc1,
Acetal_ketal_formation,90,0.0,Alkyl-H-acidic,Alkyl-Si,,,,,,,,False,CC(Br)C(=O)CBr.C[Si](C)(C)OCCO[Si](C)(C)C>>CC(Br)C1(CBr)OCCO1,Br / X
Acetal_ketal_formation,95,0.74,Bn-COR,RCH2-OH,,,,,,,,False,O=C(Cc1ccccc1)Cc1ccccc1.OCCO>>c1ccc(CC2(Cc3ccccc3)OCCO2)cc1,
Acetal_ketal_formation,96,0.71,CH3-OH,Ar-CHO,,,,,,,,False,CO.CC(=O)Oc1ccc(C=O)cc1>>COC(OC)c1ccc(OC(C)=O)cc1,Ester / CO2R / acidic
Acetal_ketal_formation,80,-1.35,Any-C=C,R2CH-OR,,,,,,,,False,O=CC=Cc1ccccc1.COC(OC)OC>>COC(C=Cc1ccccc1)OC,Dienophile / C=C / OR / Motif-C=C / Any-Dienophile
Acetal_ketal_formation,90,-0.66,CH3-OH,R2CH-CHO,,,,,,,,False,CO.O=CC1CCCCC1>>COC(OC)C1CCCCC1,
Acetal_ketal_formation,98,0.68,RCH2-CHO,RCH2-OR,,,,,,,,False,CCCCCCC=O.CCOC(OCC)OCC>>CCCCCCC(OCC)OCC,OR
Acetal_ketal_formation,94,0.6,RCH2-OH,Alkyl-H-acidic,,,,,,,,False,OCCO.CC1CCCCC1=O>>CC1CCCCC12OCCO2,
Acetal_ketal_formation,92,0.13,R2CH-OH,Ar-CHO,,,,,,,,False,CC(O)CO.CCCCC(=O)Oc1ccc(C=O)cc1OC>>CCCCC(=O)Oc1ccc(C2OCC(C)O2)cc1OC,OR / CO2R / Ester / acidic
Acetal_ketal_formation,90,-0.04,Ar-CHO,RCH2-OH,,,,,,,,False,O=Cc1ccco1.OCCCO>>c1coc(C2OCCCO2)c1,Furan
Acetal_ketal_formation,93,-0.53,CH3-OH,Ar-COR,,,,,,,,False,CO.CC(=O)c1ccc([N+](=O)[O-])cc1>>COC(CBr)(OC)c1ccc([N+](=O)[O-])cc1,NO2 / NR2
