reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
Negishi_coupling,90,0.71,Ar-Br,Ar-Zn,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],,,,,,,,849598-93-2,THF,False,CCc1ccc(Br)cc1.[Br][Zn][c]1ccccn1>>CCc1ccc(-c2ccccn2)cc1,Pyridine,"Journal of Flow Chemistry (2014), 4(1), 22-25, 4 pp."
Negishi_coupling,74,0.0,Ar-Br,RCH2-Zn,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],,,,,,,,849598-93-2,THF,False,CCc1ccc(Br)cc1.[Br][Zn][CH2]c1ccccc1>>CCc1ccc(Cc2ccccc2)cc1,,"Journal of Flow Chemistry (2014), 4(1), 22-25, 4 pp."
Negishi_coupling,81,-0.51,Ar-Br,,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],,,,,,,,849598-93-2,THF,False,O=Cc1ccc(Br)cc1.[Br-][Zn+2]1<-[CH2-]CC2OCC[O]->12>>O=Cc1ccc(CCC2OCCO2)cc1,CHO,"Journal of Flow Chemistry (2014), 4(1), 22-25, 4 pp."
Negishi_coupling,81,0.0,Ar-Br,,[NH2Me2][(RuCl((S)-tolbinap))2(mu-Cl)3],,,,,,,,849598-93-2,THF,False,O=[N+]([O-])c1ccccc1Br.CCOC1C[CH2-]->[Zn+2]([Br-])<-[O]=1>>CCOC(=O)CCc1ccccc1[N+](=O)[O-],NO2 / NR2,"Journal of Flow Chemistry (2014), 4(1), 22-25, 4 pp."
Negishi_coupling,96,0.87,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.O=S(=O)(Oc1ccc(Br)cc1)C(F)(F)F>>O=S(=O)(Oc1ccc(-c2ccccc2)cc1)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,95,0.22,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.O=S(=O)(Oc1cccc(Br)c1)C(F)(F)F>>O=S(=O)(Oc1cccc(-c2ccccc2)c1)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,93,-1.09,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.O=S(=O)(Oc1ccccc1Br)C(F)(F)F>>O=S(=O)(Oc1ccccc1-c1ccccc1)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,96,0.5,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1-c1ccccc1,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,93,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.O=S(=O)(Oc1ccc(Br)cc1Cl)C(F)(F)F>>O=S(=O)(Oc1ccc(-c2ccccc2)cc1Cl)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,86,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Cc1cc(OS(=O)(=O)C(F)(F)F)ncc1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)ncc1-c1ccccc1,OTf / OMs / OSO2R / F / X / SO2R / SR / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,86,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.O=S(=O)(Oc1ccc(Br)c2cccnc12)C(F)(F)F>>O=S(=O)(Oc1ccc(-c2ccccc2)c2cccnc12)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Quinoline / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,95,0.0,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Clc1ncc(Br)cn1>>Clc1ncc(-c2ccccc2)cn1,X / Cl / Pyrimidine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,96,0.71,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Cc1ccc(Br)c(Cl)n1>>Cc1ccc(-c2ccccc2)c(Cl)n1,X / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,95,0.0,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Clc1nccc2ccc(Br)cc12>>Clc1nccc2ccc(-c3ccccc3)cc12,X / Cl / Isoquinoline,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,92,0.0,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccccc1.Clc1cc2cc(Br)ccc2c(Cl)n1>>Clc1cc2cc(-c3ccccc3)ccc2c(Cl)n1,X / Cl / Isoquinoline / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,92,-0.78,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,[Cl][Mg][c]1ccc(Cl)cc1.Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1-c1ccc(Cl)cc1,Cl / X / OTf / OMs / OSO2R / F / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,94,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,NH4Cl,,,PhMe/THF/H2O,False,Fc1cc[c]([Mg][Cl])cc1.Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1-c1ccc(F)cc1,F / X / OTf / OMs / OSO2R / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,91,-0.71,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].Cc1ccc(Br)c(Cl)n1>>Cc1ccc(-c2ccccc2C)c(Cl)n1,X / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,70,0.0,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=Cc1ccc(Cl)cc1Br>>Cc1ccccc1-c1cc(Cl)ccc1C=O,CHO / X / Cl,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,71,0.0,Ar-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].N#Cc1cc(Br)cnc1Cl>>Cc1ccccc1-c1cnc(Cl)c(C#N)c1,CN / X / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,97,1.17,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccc(Br)cc1)C(F)(F)F>>Cc1ccccc1-c1ccc(OS(=O)(=O)C(F)(F)F)cc1,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,94,-0.83,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1cccc(Br)c1)C(F)(F)F>>Cc1ccccc1-c1cccc(OS(=O)(=O)C(F)(F)F)c1,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,94,-0.83,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccccc1Br)C(F)(F)F>>Cc1ccccc1-c1ccccc1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,91,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].COC(=O)c1ccc(OS(=O)(=O)C(F)(F)F)c(Br)c1>>COC(=O)c1ccc(OS(=O)(=O)C(F)(F)F)c(-c2ccccc2C)c1,OTf / OMs / OSO2R / F / X / SO2R / SR / CO2R,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,92,-0.78,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccc(Cl)c(Br)c1)C(F)(F)F>>Cc1ccccc1-c1cc(OS(=O)(=O)C(F)(F)F)ccc1Cl,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,95,0.26,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccc(Br)cc1Cl)C(F)(F)F>>Cc1ccccc1-c1ccc(OS(=O)(=O)C(F)(F)F)c(Cl)c1,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,98,1.31,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccc(Cl)cc1Br)C(F)(F)F>>Cc1ccccc1-c1cc(Cl)ccc1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,78,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ccc(Br)c2cccnc12)C(F)(F)F>>Cc1ccccc1-c1ccc(OS(=O)(=O)C(F)(F)F)c2ncccc12,OTf / OMs / OSO2R / F / X / SO2R / SR / Quinoline / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,82,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].COC(=O)c1scc(Br)c1OS(=O)(=O)C(F)(F)F>>COC(=O)c1scc(-c2ccccc2C)c1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / CO2R / Thiophene,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,91,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].O=S(=O)(Oc1ncc(Cl)cc1Br)C(F)(F)F>>Cc1ccccc1-c1cc(Cl)cnc1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,86,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,[Br][Mg][c]1cccs1.COC(=O)c1scc(Br)c1OS(=O)(=O)C(F)(F)F>>COC(=O)c1scc(-c2cccs2)c1OS(=O)(=O)C(F)(F)F,Thiophene / OTf / OMs / OSO2R / F / X / SO2R / SR / CO2R,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,86,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,COc1cccc[c]1[Mg][Br].Cc1cc(OS(=O)(=O)C(F)(F)F)ncc1Br>>COc1ccccc1-c1cnc(OS(=O)(=O)C(F)(F)F)cc1C,OR / OTf / OMs / OSO2R / F / X / SO2R / SR / Pyridine,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,98,0.0,Ar-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,ZnCl2,,,THF/PhMe,False,Cc1cccc[c]1[Mg][Cl].COc1cc(OS(=O)(=O)C(F)(F)F)cc(C23CC4CC(CC(C4)C2)C3)c1Br>>COc1cc(OS(=O)(=O)C(F)(F)F)cc(C23CC4CC(CC(C4)C2)C3)c1-c1ccccc1C,OTf / OMs / OSO2R / F / X / SO2R / SR / OR,"Angewandte Chemie, International Edition (2017), 56(6), 1581-1585"
Negishi_coupling,70,0.0,Ar-Cl,Ar-OR,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,CN1CCN(c2cccc(Cl)n2)CC1.c1ccc(COc2cc[c]([Zn][c]3ccc(OCc4ccccc4)cc3)cc2)cc1>>CN1CCN(c2cccc(-c3ccc(OCc4ccccc4)cc3)n2)CC1,NR2 / Pyridine / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,87,0.0,Ar-I,R3C-Zn,Pd(OAc)2,SPhos,,,,,NH4Cl,,,THF/H2O,False,CCOC(=O)c1ccc(I)cc1.[Cl][Zn][C]12CC3CC(CC(C3)C1)C2>>CCOC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,CO2R,"Organic Letters (2014), 16(9), 2418-2421"
Negishi_coupling,78,0.0,Ar-Br,R2CH-Zn,Pd(OAc)2,SPhos,,,,Zn,NH4Cl,,,DMSO/THF/H2O,False,CCOC(=O)c1ccc(Br)cc1.CC(NC(=O)C(C)(C)O[Si](C)(C)C(C)(C)C)[CH]([Zn][Cl])c1ccccc1>>CCOC(=O)c1ccc([C@@H](c2ccccc2)[C@@H](C)NC(=O)C(C)(C)O[Si](C)(C)C(C)(C)C)cc1,CO2R / CONHR / Amide / Si / OR,"Chemical Research in Chinese Universities (2013), 29(4), 678-681"
Negishi_coupling,92,-0.11,Ar-Cl,Ar-Zn,NiCl2,,,HCl,,,,,13954-38-6,NMP/THF/H2O,False,Clc1cccc(Cl)n1.COc1cccc[c]1[Zn][c]1ccccc1OC>>COc1ccccc1-c1cccc(-c2ccccc2OC)n1,Pyridine / OR,"Chemistry - A European Journal (2011), 17(42), 11893-11904, S11893/1-S11893/118"
Negishi_coupling,73,0.0,Ar-Cl,Ar-Zn,Pd2(dba)3,XPhos,NaHCO3,,,,,,,THF/H2O,False,N#Cc1cc(F)cc(Cl)c1.Cc1ccn[c]([Zn][Br])c1>>Cc1ccnc(-c2cc(F)cc(C#N)c2)c1,CN / X / F / Pyridine,"Journal of Organic Chemistry (2010), 75(23), 8330-8332"
Negishi_coupling,96,0.13,Ar-Br,RCH2-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,Brc1cccc2ccccc12.CCC[CH2][Zn][Cl]>>CCCCc1cccc2ccccc12,,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,79,0.0,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CCC[CH2][Zn][Cl].COC(=O)c1ccc(OS(=O)(=O)C(F)(F)F)c(Br)c1>>CCCCc1cc(C(=O)OC)ccc1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / CO2R,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,94,-0.71,Any-X,RCH2-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,O=S(=O)(Oc1cccc(Br)c1)C(F)(F)F.CC(C)([CH2][Zn][Cl])c1ccccc1>>CC(C)(Cc1cccc(OS(=O)(=O)C(F)(F)F)c1)c1ccccc1,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,74,-0.71,R2CH-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,[Cl][Mg][CH]1CC1.O=S(=O)(Oc1ccc(Br)cc1Cl)C(F)(F)F>>O=S(=O)(Oc1ccc(C2CC2)cc1Cl)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,81,0.71,R2CH-Mg,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,[Cl][Mg][CH]1CCCCC1.O=S(=O)(Oc1ccc(Br)cc1Cl)C(F)(F)F>>O=S(=O)(Oc1ccc(C2CCCCC2)cc1Cl)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / Cl,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,87,0.0,RCH2-Zn,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CCCCCCC[CH2][Zn][Cl].Cc1ccc(Br)c(Cl)n1>>CCCCCCCCc1ccc(C)nc1Cl,X / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,87,0.0,Ar-Br,R2CH-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,Cc1ccc(Br)c(Cl)n1.[Cl][Zn][CH]1CCCCC1>>Cc1ccc(C2CCCCC2)c(Cl)n1,X / Cl / Pyridine,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,79,0.0,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,C[Si](C)(C)[CH2][Zn][Cl].Cc1cc(OS(=O)(=O)C(F)(F)F)ncc1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)ncc1C[Si](C)(C)C,Si / OTf / OMs / OSO2R / F / X / SO2R / SR / Pyridine,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,83,0.0,R2CH-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,[Cl][Zn][CH]1CC1.COC(=O)c1scc(Br)c1OS(=O)(=O)C(F)(F)F>>COC(=O)c1scc(C2CC2)c1OS(=O)(=O)C(F)(F)F,OTf / OMs / OSO2R / F / X / SO2R / SR / CO2R / Thiophene,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,99,0.71,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CCC[CH2][Zn][Cl].Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1Br>>CCCCc1c(C)cc(OS(=O)(=O)C(F)(F)F)cc1C,OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,93,0.0,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,C[Si](C)(C)[CH2][Zn][Cl].Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1Br>>Cc1cc(OS(=O)(=O)C(F)(F)F)cc(C)c1C[Si](C)(C)C,Si / OTf / OMs / OSO2R / F / X / SO2R / SR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,75,0.0,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CCC[CH2][Zn][Cl].COc1cc(OS(=O)(=O)C(F)(F)F)cc(C23CC4CC(CC(C4)C2)C3)c1Br>>CCCCc1c(OC)cc(OS(=O)(=O)C(F)(F)F)cc1C12CC3CC(CC(C3)C1)C2,OTf / OMs / OSO2R / F / X / SO2R / SR / OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,90,0.0,RCH2-Zn,Any-X,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,C[Si](C)(C)[CH2][Zn][Cl].COc1cc(OS(=O)(=O)C(F)(F)F)cc(C23CC4CC(CC(C4)C2)C3)c1Br>>COc1cc(OS(=O)(=O)C(F)(F)F)cc(C23CC4CC(CC(C4)C2)C3)c1C[Si](C)(C)C,Si / OTf / OMs / OSO2R / F / X / SO2R / SR / OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,74,0.0,Alkyl-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,[CH3][Mg][Cl].COc1ccc2ccccc2c1Br>>COc1ccc2ccccc2c1C,OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,84,0.0,Ar-Br,RCH2-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CC1(C)OB(c2ccc(Br)cc2)OC1(C)C.C[Si](C)(C)[CH2][Zn][Cl]>>CC1(C)OB(c2ccc(C[Si](C)(C)C)cc2)OC1(C)C,Bpin / B(OR)2 / OR / Si,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,78,-0.71,Ar-Br,RCH2-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CC(=O)c1ccccc1Br.C[Si](C)(C)[CH2][Zn][Cl]>>CC(=O)c1ccccc1C[Si](C)(C)C,COR / acidic / Si,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,87,0.0,Ar-Br,RCH2-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,COc1ccc(Br)c(C=O)c1.CCCCCCC[CH2][Zn][Cl]>>CCCCCCCCc1ccc(OC)cc1C=O,CHO / OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,88,0.0,RCH2-Zn,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CCC[CH2][Zn][Cl].O=C(OC12CC3CC(CC(C3)C1)C2)c1sccc1Br>>CCCCc1ccsc1C(=O)OC12CC3CC(CC(C3)C1)C2,CO2R / Thiophene,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,75,0.0,Ar-Br,R2CH-Mg,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,Brc1ccc2c(c1)OCO2.[Cl][Mg][CH]1CC1>>c1cc2c(cc1C1CC1)OCO2,OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,86,0.0,R2CH-Mg,Ar-Br,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,[Cl][Mg][CH]1CC1.Brc1ccccc1N1CCCCC1>>c1ccc(N2CCCCC2)c(C2CC2)c1,NR2,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,80,0.0,Ar-Br,R2CH-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,CC(=O)Cc1ccc(Br)cc1.CC[CH](C)[Zn][Cl]>>CCC(C)c1ccc(CC(C)=O)cc1,COR / acidic,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,86,0.0,Ar-Br,R2CH-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,O=C1CCc2cc(Br)ccc21.CC[CH](C)[Zn][Cl]>>CCC(C)c1ccc2c(c1)CCC2=O,COR / acidic,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,89,0.0,Ar-Br,R2CH-Mg,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,n-Hexane/PhMe/THF,False,COc1ccc2ccccc2c1Br.[Cl][Mg][CH]1CC1>>COc1ccc2ccccc2c1C1CC1,OR,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,91,0.0,Ar-Br,R2CH-Zn,Di-MU-iodobis(tri-t-butylphosphino)dipalladium(I),,,,,,,,,PhMe/THF,False,Cc1cc(C#N)ccc1Br.[Cl][Zn][CH]1CCCC1>>Cc1cc(C#N)ccc1C1CCCC1,CN,"Angewandte Chemie, International Edition (2017), 56(25), 7078-7082"
Negishi_coupling,89,0.0,Ar-Br,Any-Zn,Pd(dba)2,DavePhos,,,,,NH4Cl,,,THF/H2O,False,CC(=O)c1cccc(Br)c1.CC(C)(C)C(=O)[O][Zn][C]#C[Si](C)(C)C>>CC(=O)c1cccc(C#C[Si](C)(C)C)c1,COR / acidic / Si / C#C / Any-C#C,"Angewandte Chemie, International Edition (2017), 56(31), 9236-9239"
