Reaction_Key,Is_Intramolecular,Reactant_A_Type,Reactant_B_Type,Product_Type,All_Reactant_Motifs,All_Product_Motifs,yield,smiles,Catalyst,Ligand,Base,Solvent,Additive,Coupling Reagent,Secondary Solvent,z-Score
Alkyl-H-acidic|Any-NCS|Ar-Br -> Alkenyl-NR2 || Alkyl-OR|Any-OR|Ar-OR,False,"Alkyl-H-acidic,RCH2-CN,Alkyl-CN,Any-CN","Ar-OR,Alkyl-OR,Any-OR,Any-NCS","Alkenyl-NR2,Any-C=C,Ar-NR2,Any-NR2,Ar-OR,Alkyl-OR,Any-OR,Alkenyl-CN,Alkenyl-SR",Alkyl-CN|Alkyl-H-acidic|Alkyl-OR|Any-CN|Any-NCS|Any-OR|Ar-Br|Ar-OR|Ar-X|RCH2-CN,Alkenyl-CN|Alkenyl-NR2|Alkenyl-SR|Alkyl-OR|Any-C=C|Any-NR2|Any-OR|Ar-NR2|Ar-OR,71.0,N#CCC#N.COc1ccc(N=C=S)cc1.Brc1ccccc1Br>>COc1ccc(N2C(=C(C#N)C#N)Sc3ccccc32)cc1,CuI,,NaH / Cs2CO3,THF / DCM / water,NH4Cl,,,-0.7071067811865475
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,92.0,COc1ccc([N+](=O)[O-])cc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc(OC)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.8282265820222586
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OAr|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OAr,Any-OR,Ar-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OAr,Any-OR,Ar-OR,Alkyl-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OAr|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OAr|Ar-OR,92.0,O=[N+]([O-])c1ccc(Oc2ccccc2)cc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc(Oc3ccccc3)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Ar-R,False,"Ar-R,Ar-NO2,Any-NO2","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-R,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-R|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Ar-R,93.0,Cc1ccc([N+](=O)[O-])cc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc(C)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.9120579223975369
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|H-OR,False,"Ar-NO2,Any-NO2,H-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,H-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|H-OR,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|H-OR,72.0,O=[N+]([O-])c1ccc(O)cc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc(O)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NO2,Any-NO2,Ar-NHAr","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NHAr|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,80.0,COc1ccc(Cl)cc1.O=[N+]([O-])c1ccc(Nc2ccccc2)cc1>>COc1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Alkyl-SR|Any-OR|Any-SR|Ar-OR|Ar-SR,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-SR,Alkyl-SR,Any-SR,Ar-NO2,Any-NO2","Ar-SR,Alkyl-SR,Any-SR,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Alkyl-SR|Any-NO2|Any-OR|Any-SR|Ar-Cl|Ar-NO2|Ar-OR|Ar-SR|Ar-X,Alkyl-OR|Alkyl-SR|Any-OR|Any-SR|Ar-NHAr|Ar-OR|Ar-SR,95.0,COc1ccc(Cl)cc1.CSc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2ccc(SC)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,88.0,O=[N+]([O-])c1ccccc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccccc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.2070566455055641
Ar-Cl|Ar-X -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-F|Ar-OR|Ar-X,False,"Ar-F,Ar-X,Ar-NO2,Any-NO2","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-F,Ar-X,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-F|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-F|Ar-NHAr|Ar-OR|Ar-X,84.0,O=[N+]([O-])c1ccc(F)cc1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc(F)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OCF3|Ar-OR,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-OCF3,Ar-NO2,Any-NO2","Ar-OCF3,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OCF3|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OCF3|Ar-OR,85.0,COc1ccc(Cl)cc1.O=[N+]([O-])c1ccc(OC(F)(F)F)cc1>>COc1ccc(Nc2ccc(OC(F)(F)F)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-X -> Ar-NHAr || Alkyl-OR|Any-NR2|Any-OR|Ar-F|Ar-NR2|Ar-OR|Ar-X|RCH2-OR,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-F,Ar-X,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2,RCH2-OR,Alkyl-OR,Any-OR","Ar-F,Ar-X,Ar-NR2,Any-NR2,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,RCH2-OR",Alkyl-OR|Any-NO2|Any-NR2|Any-OR|Ar-Cl|Ar-F|Ar-NO2|Ar-NR2|Ar-OR|Ar-X|RCH2-OR,Alkyl-OR|Any-NR2|Any-OR|Ar-F|Ar-NHAr|Ar-NR2|Ar-OR|Ar-X|RCH2-OR,80.0,COc1ccc(Cl)cc1.O=[N+]([O-])c1ccc(N2CCOCC2)c(F)c1>>COc1ccc(Nc2ccc(N3CCOCC3)c(F)c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,84.0,O=[N+]([O-])c1cccc2ccccc12.COc1ccc(Cl)cc1>>COc1ccc(Nc2cccc3ccccc23)cc1,Cu2O,TBAB,K2CO3,water,,,,-0.4141132910111304
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Ar-R|Pyridine,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-R,Ar-NO2,Any-NO2,Pyridine","Ar-R,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,Pyridine",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-R|Ar-X|Pyridine,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Ar-R|Pyridine,72.0,COc1ccc(Cl)cc1.Cc1cc(C)c([N+](=O)[O-])cn1>>COc1ccc(Nc2cnc(C)cc2C)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Benzothiophene,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NO2,Any-NO2,Benzothiophene","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,Benzothiophene",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|Benzothiophene,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Benzothiophene,84.0,COc1ccc(Cl)cc1.O=[N+]([O-])c1ccc2ccsc2c1>>COc1ccc(Nc2ccc3ccsc3c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-OR|Ar-COR|Ar-OR|RCH2-COR,False,"Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Alkyl-H-acidic,Ar-COR,Alkyl-COR,Any-COR,RCH2-COR,Ar-NO2,Any-NO2","Alkyl-H-acidic,Ar-COR,Alkyl-COR,Any-COR,RCH2-COR,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-NO2|Any-OR|Ar-COR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|RCH2-COR,Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-OR|Ar-COR|Ar-NHAr|Ar-OR|RCH2-COR,86.0,COc1ccc(Cl)cc1.CCC(=O)c1cccc([N+](=O)[O-])c1>>CCC(=O)c1cccc(Nc2ccc(OC)cc2)c1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Quinoline,False,"Ar-NO2,Any-NO2,Quinoline","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,Quinoline",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|Quinoline,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Quinoline,76.0,O=[N+]([O-])c1ccc2ncccc2c1.COc1ccc(Cl)cc1>>COc1ccc(Nc2ccc3ncccc3c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,89.0,COc1ccc([N+](=O)[O-])cc1.COc1ccccc1Cl>>COc1ccc(Nc2ccccc2OC)cc1,Cu2O,TBAB,K2CO3,water,,,,0.36234912963473775
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,92.0,COc1ccc([N+](=O)[O-])cc1.COc1cccc(Cl)c1>>COc1ccc(Nc2cccc(OC)c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.8282265820222586
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR,False,"Ar-Cl,Ar-X","Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR,75.0,Clc1ccc2ccccc2c1.COc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2ccc3ccccc3c2)cc1,Cu2O,TBAB,K2CO3,water,,,,-1.811745648173693
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-AromN|Alkyl-OR|Any-AromN|Any-OR|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Alkyl-AromN,Any-AromN","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,Alkyl-AromN,Any-AromN",Alkyl-AromN|Alkyl-OR|Any-AromN|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-AromN|Alkyl-OR|Any-AromN|Any-OR|Ar-NHAr|Ar-OR,82.0,COc1ccc([N+](=O)[O-])cc1.Cn1ccc2cc(Cl)ccc21>>COc1ccc(Nc2ccc3c(ccn3C)c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|AromN-H|H-AromN|Indole,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,H-AromN,AromN-H,Indole","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,H-AromN,AromN-H,Indole",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|AromN-H|H-AromN|Indole,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|AromN-H|H-AromN|Indole,77.0,COc1ccc([N+](=O)[O-])cc1.Clc1ccc2[nH]c3ccccc3c2c1>>COc1ccc(Nc2ccc3[nH]c4ccccc4c3c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Ar-R,False,"Ar-R,Ar-Cl,Ar-X","Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-R,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-R|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Ar-R,72.0,Cc1ccccc1Cl.COc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2ccccc2C)cc1,Cu2O,TBAB,K2CO3,water,,,,-1.0693092883281459
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-Ester|Alkyl-OR|Any-CO2R|Any-OR|Ar-OR|R3C-CO2R|R3C-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR,R3C-OR,R3C-CO2R,Alkyl-Ester,Any-CO2R","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,R3C-OR,R3C-CO2R,Alkyl-Ester,Any-CO2R",Alkyl-Ester|Alkyl-OR|Any-CO2R|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|R3C-CO2R|R3C-OR,Alkyl-Ester|Alkyl-OR|Any-CO2R|Any-OR|Ar-NHAr|Ar-OR|R3C-CO2R|R3C-OR,81.0,COc1ccc([N+](=O)[O-])cc1.CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1>>CCOC(=O)C(C)(C)Oc1ccc(Nc2ccc(OC)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-Cl|Ar-OR|Ar-X,False,"Ar-Cl,Ar-X","Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-Cl|Ar-NHAr|Ar-OR|Ar-X,76.0,Clc1ccccc1Cl.COc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2ccccc2Cl)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-Ar|Ar-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Ar,Ar-Cl,Ar-X","Ar-Ar,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Ar|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-OR|Any-OR|Ar-Ar|Ar-NHAr|Ar-OR,78.0,COc1ccc([N+](=O)[O-])cc1.Clc1ccc(-c2ccccc2)cc1>>COc1ccc(Nc2ccc(-c3ccccc3)cc2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|Ar-R,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-R,Ar-Cl,Ar-X","Ar-R,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-R|Ar-X,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|Ar-R,85.0,COc1ccc([N+](=O)[O-])cc1.Cc1cc(C)cc(Cl)c1>>COc1ccc(Nc2cc(C)cc(C)c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.15725136593061018
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-OR|Ar-COR|Ar-OR,False,"Alkyl-H-acidic,Ar-Cl,Ar-X,Ar-COR,Alkyl-COR,Any-COR","Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Alkyl-H-acidic,Ar-COR,Alkyl-COR,Any-COR,Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR",Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-NO2|Any-OR|Ar-COR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X,Alkyl-COR|Alkyl-H-acidic|Alkyl-OR|Any-COR|Any-OR|Ar-COR|Ar-NHAr|Ar-OR,78.0,CC(=O)c1cccc(Cl)c1.COc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2cccc(C(C)=O)c2)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-OR|Any-OR|Ar-OR|RCH2-OR,False,"Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-Cl,Ar-X,Ar-OR,Alkyl-OR,Any-OR,RCH2-OR","Ar-NHAr,Ar-OR,Alkyl-OR,Any-OR,RCH2-OR",Alkyl-OR|Any-NO2|Any-OR|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|RCH2-OR,Alkyl-OR|Any-OR|Ar-NHAr|Ar-OR|RCH2-OR,86.0,COc1ccc([N+](=O)[O-])cc1.Clc1ccc2c(c1)OCO2>>COc1ccc(Nc2ccc3c(c2)OCO3)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Alkyl-NR2|Alkyl-OR|Any-NR2|Any-OR|Ar-NR2|Ar-OR|Ar-SAr|Ar-SR|RCH2-NR2,False,"Ar-Cl,Ar-X,Ar-NR2,Any-NR2,Ar-SAr,Ar-SR,RCH2-NR2,Alkyl-NR2","Ar-NO2,Any-NO2,Ar-OR,Alkyl-OR,Any-OR","Ar-NR2,Any-NR2,Ar-NHAr,Ar-SAr,Ar-SR,Ar-OR,Alkyl-OR,Any-OR,RCH2-NR2,Alkyl-NR2",Alkyl-NR2|Alkyl-OR|Any-NO2|Any-NR2|Any-OR|Ar-Cl|Ar-NO2|Ar-NR2|Ar-OR|Ar-SAr|Ar-SR|Ar-X|RCH2-NR2,Alkyl-NR2|Alkyl-OR|Any-NR2|Any-OR|Ar-NHAr|Ar-NR2|Ar-OR|Ar-SAr|Ar-SR|RCH2-NR2,76.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.COc1ccc([N+](=O)[O-])cc1>>COc1ccc(Nc2ccc3c(c2)N(CCCN(C)C)c2ccccc2S3)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Cl|Ar-NO2 -> Ar-NHAr || Any-CO2R|Ar-CO2R|Quinoline,False,"Ar-NO2,Any-NO2,Ar-CO2R,Any-CO2R","Ar-Cl,Ar-X,Quinoline","Ar-NHAr,Ar-CO2R,Any-CO2R,Quinoline",Any-CO2R|Any-NO2|Ar-CO2R|Ar-Cl|Ar-NO2|Ar-X|Quinoline,Any-CO2R|Ar-CO2R|Ar-NHAr|Quinoline,72.0,CCOC(=O)c1ccc([N+](=O)[O-])cc1.Clc1ccnc2ccccc12>>CCOC(=O)c1ccc(Nc2ccnc3ccccc23)cc1,Cu2O,TBAB,K2CO3,water,,,,0.0
Ar-Ar|Ar-I -> Quinoline || None,False,"Ar-I,Ar-X","Ar-Ar,Ar-Br,Ar-X,H-AromN,AromN-H","Quinoline,Isoquinoline",Ar-Ar|Ar-Br|Ar-I|Ar-X|AromN-H|H-AromN,Isoquinoline|Quinoline,84.0,Ic1ccccc1.Brc1ccccc1-c1nc2ccccc2[nH]1>>c1ccc2c(c1)nc1c3ccccc3c3ccccc3n21,Pd(OAc)2,PPh3,Cs2CO3,DMAc,,,,-0.7071067811865475
Ar-Ar|Ar-I -> Quinoline || Ar-Ar,False,"Ar-I,Ar-X","Ar-Ar,Ar-Br,Ar-X,H-AromN,AromN-H","Ar-Ar,Quinoline,Isoquinoline",Ar-Ar|Ar-Br|Ar-I|Ar-X|AromN-H|H-AromN,Ar-Ar|Isoquinoline|Quinoline,88.0,Ic1ccccc1.Brc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1>>c1ccc(-c2nc3c4ccccc4c4ccccc4n3c2-c2ccccc2)cc1,Pd(OAc)2,PPh3,Cs2CO3,DMAc,,,,0.0
Ar-Ar|Ar-I -> Quinoline || None,False,"Ar-I,Ar-X","Ar-Ar,Ar-Br,Ar-X,H-AromN,AromN-H","Quinoline,Isoquinoline",Ar-Ar|Ar-Br|Ar-I|Ar-X|AromN-H|H-AromN,Isoquinoline|Quinoline,86.0,Ic1ccccc1.Brc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1>>c1ccc2c(c1)c1ccccc1c1c2nc2c3ccccc3c3ccccc3n21,Pd(OAc)2,PPh3,Cs2CO3,DMAc,,,,0.7071067811865475
Ar-Br|Ar-I -> Ar-Ar || Ar-R,False,"Ar-R,Ar-I,Ar-X","Ar-Br,Ar-X,H-Amide,Any-Amide","Ar-Ar,Ar-R,Alkyl-AromN,Any-AromN,Quinoline,Isoquinoline",Any-Amide|Ar-Br|Ar-I|Ar-R|Ar-X|H-Amide,Alkyl-AromN|Any-AromN|Ar-Ar|Ar-R|Isoquinoline|Quinoline,72.0,Cc1ccc(I)cc1.CNC(=O)c1ccccc1Br>>Cc1ccc(-c2cccc3c4ccccc4c(=O)n(C)c23)cc1,Pd(OAc)2,510-07-6,Cs2CO3,MeCN,,,,0.0
Ar-Br|Ar-X -> Alkyl-AromN || Any-C=C|Ar-Cl|Ar-X|H-Alkenyl,False,"Ar-Cl,Ar-X,Ar-I","Ar-Br,Ar-X,H-Amide,Any-Amide,H-Alkenyl,Any-C=C","Ar-Cl,Ar-X,Alkyl-AromN,Any-AromN,H-Alkenyl,Any-C=C,Quinoline,Isoquinoline",Any-Amide|Any-C=C|Ar-Br|Ar-Cl|Ar-I|Ar-X|H-Alkenyl|H-Amide,Alkyl-AromN|Any-AromN|Any-C=C|Ar-Cl|Ar-X|H-Alkenyl|Isoquinoline|Quinoline,82.0,Clc1ccccc1I.O=C(NC[C@@H]1C[C@H]2C=C[C@@H]1C2)c1ccccc1Br>>O=c1c2ccccc2c2cccc(Cl)c2n1C[C@@H]1C[C@H]2C=C[C@@H]1C2,Pd(OAc)2,,Cs2CO3,MeCN,,,,0.0
Ar-Br|Ar-I -> Alkyl-AromN || Any-C=C|Ar-F|Ar-X|H-Alkenyl,False,"Ar-I,Ar-X,Ar-F","Ar-Br,Ar-X,H-Amide,Any-Amide,H-Alkenyl,Any-C=C","Ar-F,Ar-X,Alkyl-AromN,Any-AromN,H-Alkenyl,Any-C=C,Quinoline,Isoquinoline",Any-Amide|Any-C=C|Ar-Br|Ar-F|Ar-I|Ar-X|H-Alkenyl|H-Amide,Alkyl-AromN|Any-AromN|Any-C=C|Ar-F|Ar-X|H-Alkenyl|Isoquinoline|Quinoline,88.0,Fc1ccccc1I.O=C(NC[C@@H]1C[C@H]2C=C[C@@H]1C2)c1ccccc1Br>>O=c1c2ccccc2c2cccc(F)c2n1C[C@@H]1C[C@H]2C=C[C@@H]1C2,Pd(OAc)2,,Cs2CO3,MeCN,,,,0.0
