Reaction_Key,Is_Intramolecular,Reactant_A_Type,Reactant_B_Type,Product_Type,All_Reactant_Motifs,All_Product_Motifs,yield,smiles,Catalyst,Ligand,Base,Solvent,Additive,Coupling Reagent,Secondary Solvent,z-Score
Ar-X|H-SR -> R-H-acidic || Any-CO2R|Ar-Br|Ar-X|R-Ester|R-H-acidic|RCH2-CO2R,False,"Ar-Br,Ar-X,Ar-I","R-H-acidic,H-SR,RCH2-CO2R,Any-CO2R,R-Ester","R-H-acidic,Ar-Br,Ar-X,Ar-SR,Any-SR,R-SR,RCH2-SR,RCH2-CO2R,Any-CO2R,R-Ester",Any-CO2R|Ar-Br|Ar-I|Ar-X|H-SR|R-Ester|R-H-acidic|RCH2-CO2R,Any-CO2R|Any-SR|Ar-Br|Ar-SR|Ar-X|R-Ester|R-H-acidic|R-SR|RCH2-CO2R|RCH2-SR,75.0,Brc1cccc(I)c1.CCOC(=O)CCS>>CCOC(=O)CCSc1cccc(Br)c1.CCOC(=O)CCSc1cccc(SCCC(=O)OCC)c1,NiBr2(dme),4CzIPN,,DMAc,,,,0.0
Ar-Br|H-SR -> R-H-acidic || Any-CO2R|Ar-Br|Ar-X|R-Ester|R-H-acidic|RCH2-CO2R,False,"Ar-Br,Ar-X","R-H-acidic,H-SR,RCH2-CO2R,Any-CO2R,R-Ester","R-H-acidic,Ar-Br,Ar-X,Ar-SR,Any-SR,R-SR,RCH2-SR,RCH2-CO2R,Any-CO2R,R-Ester",Any-CO2R|Ar-Br|Ar-X|H-SR|R-Ester|R-H-acidic|RCH2-CO2R,Any-CO2R|Any-SR|Ar-Br|Ar-SR|Ar-X|R-Ester|R-H-acidic|R-SR|RCH2-CO2R|RCH2-SR,22.0,Brc1cccc(Br)c1.CCOC(=O)CCS>>CCOC(=O)CCSc1cccc(Br)c1.CCOC(=O)CCSc1cccc(SCCC(=O)OCC)c1,NiBr2(dme),4CzIPN,,DMAc,,,,0.0
Ar-Br|H-SR -> Ar-SAr || Any-CN|Any-OR|Ar-Ar|Ar-CN|Ar-OR|Ar-R|R-OR,False,"Ar-Br,Ar-X,Ar-CN,Any-CN","Ar-Ar,Ar-R,Ar-OR,Any-OR,R-OR,H-SR","Ar-Ar,Ar-R,Ar-CN,Any-CN,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-CN|Any-OR|Ar-Ar|Ar-Br|Ar-CN|Ar-OR|Ar-R|Ar-X|H-SR|R-OR,Any-CN|Any-OR|Ar-Ar|Ar-CN|Ar-OR|Ar-R|Ar-SAr|Ar-SR|R-OR,80.0,N#Cc1ccc(Br)cc1.COc1cc(OC)cc(-c2cc(C)ccc2S)c1>>COc1cc(OC)cc(-c2cc(C)ccc2Sc2ccc(C#N)cc2)c1,Pd2(dba)3,DPEPhos,KOtBu / DIPEA,PhMe,,,,0.0
Ar-I|H-SR -> Ar-SAr || Any-OR|Ar-Ar|Ar-OR|Ar-R|R-OR,False,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR","Ar-Ar,Ar-R,Ar-OR,Any-OR,R-OR,H-SR","Ar-Ar,Ar-R,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-OR|Ar-Ar|Ar-I|Ar-OR|Ar-R|Ar-X|H-SR|R-OR,Any-OR|Ar-Ar|Ar-OR|Ar-R|Ar-SAr|Ar-SR|R-OR,83.0,COc1ccc(I)cc1.COc1cc(OC)cc(-c2cc(C)ccc2S)c1>>COc1ccc(Sc2ccc(C)cc2-c2cc(OC)cc(OC)c2)cc1,Pd2(dba)3,DPEPhos,KOtBu / DIPEA,PhMe,,,,0.0
Ar-Br|H-SR -> Ar-SAr || Any-OR|Ar-Ar|Ar-OR|Ar-R|Quinoline|R-OR,False,"Ar-Br,Ar-X,Quinoline","Ar-Ar,Ar-R,Ar-OR,Any-OR,R-OR,H-SR","Ar-Ar,Ar-R,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR,Quinoline",Any-OR|Ar-Ar|Ar-Br|Ar-OR|Ar-R|Ar-X|H-SR|Quinoline|R-OR,Any-OR|Ar-Ar|Ar-OR|Ar-R|Ar-SAr|Ar-SR|Quinoline|R-OR,84.0,Brc1cnc2ccccc2c1.COc1cc(OC)cc(-c2cc(C)ccc2S)c1>>COc1cc(OC)cc(-c2cc(C)ccc2Sc2cnc3ccccc3c2)c1,Pd2(dba)3,DPEPhos,KOtBu / DIPEA,PhMe,,,,0.0
Ar-X|H-SR -> Ar-SAr || Any-OR|Ar-Ar|Ar-Cl|Ar-OR|Ar-R|Ar-X|R-OR,False,"Ar-Cl,Ar-X,Ar-I","Ar-Ar,Ar-R,Ar-OR,Any-OR,R-OR,H-SR","Ar-Ar,Ar-R,Ar-Cl,Ar-X,Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-OR|Ar-Ar|Ar-Cl|Ar-I|Ar-OR|Ar-R|Ar-X|H-SR|R-OR,Any-OR|Ar-Ar|Ar-Cl|Ar-OR|Ar-R|Ar-SAr|Ar-SR|Ar-X|R-OR,89.0,Clc1ccc(I)cc1.COc1cc(OC)cc(-c2cc(C)ccc2S)c1>>COc1cc(OC)cc(-c2cc(C)ccc2Sc2ccc(Cl)cc2)c1,Pd2(dba)3,DPEPhos,KOtBu / DIPEA,PhMe,,,,0.0
Ar-I|H-SR -> Ar-SAr || Any-OR|Ar-OR|R-OR,False,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR",H-SR,"Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR",Any-OR|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-OR|Ar-SAr|Ar-SR|R-OR,95.0,COc1ccc(I)cc1.Sc1ccccc1.[Na]>>COc1ccc(Sc2ccccc2)cc1,7791-20-0,phen,,THF,Zn / ZnCl2,,,0.6026567028928508
Ar-Br|H-SR -> Ar-SR || Any-OR|Ar-OAr|Ar-OR|Ar-R,False,H-SR,"Ar-R,Ar-Br,Ar-X,Ar-OAr,Any-OR,Ar-OR","Ar-R,Ar-SR,Any-SR,R-SR,R3C-SR,Ar-OAr,Any-OR,Ar-OR",Any-OR|Ar-Br|Ar-OAr|Ar-OR|Ar-R|Ar-X|H-SR,Any-OR|Any-SR|Ar-OAr|Ar-OR|Ar-R|Ar-SR|R-SR|R3C-SR,87.0,CC(C)(C)S.CC(C)(C)c1cc(Br)c2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(Br)c1O2>>CC(C)(C)Sc1cc(C(C)(C)C)cc2c1Oc1c(SC(C)(C)C)cc(C(C)(C)C)cc1C2(C)C,95464-05-4,,LiHMDS,DMF,,,,0.0
Ar-Cl|H-SR -> H-NHR || Ar-R,False,"Ar-Cl,Ar-X,Ar-NO2,Any-NO2","Ar-R,H-SR","Ar-R,H-NHR,Any-NH2,Ar-SAr,Ar-SR",Any-NO2|Ar-Cl|Ar-NO2|Ar-R|Ar-X|H-SR,Any-NH2|Ar-R|Ar-SAr|Ar-SR|H-NHR,87.0,O=[N+]([O-])c1ccccc1Cl.Cc1ccc(S)c(C)c1>>Cc1ccc(Sc2ccccc2N)c(C)c1,Palladium,,NaOH,water / MeOH,,,,0.0
Ar-Cl|H-SR -> H-NHR || None,False,"Ar-Cl,Ar-X,Ar-NO2,Any-NO2",H-SR,"H-NHR,Any-NH2,Ar-SAr,Ar-SR",Any-NO2|Ar-Cl|Ar-NO2|Ar-X|H-SR,Any-NH2|Ar-SAr|Ar-SR|H-NHR,88.0,O=[N+]([O-])c1ccccc1Cl.Sc1ccccc1>>Nc1ccccc1Sc1ccccc1,Palladium,,NaOH,MeOH / water,,,,0.0
Ar-Br|H-SR -> Ar-SAr || Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|R-OR,False,H-SR,"Ar-Br,Ar-X,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R","Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R",Any-CO2R|Any-OR|Ar-Br|Ar-CO2R|Ar-OR|Ar-X|H-SR|R-OR,Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|Ar-SAr|Ar-SR|R-OR,99.0,Sc1ccccc1.COC(=O)c1ccc(Br)c(OC)c1>>COC(=O)c1ccc(Sc2ccccc2)c(OC)c1,Pd2(dba)3,XantPhos,K2CO3,PhMe,,,,0.8630035121543761
Ar-Br|H-SR -> Ar-SAr || Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|R-OR,False,H-SR,"Ar-Br,Ar-X,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R","Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R",Any-CO2R|Any-OR|Ar-Br|Ar-CO2R|Ar-OR|Ar-X|H-SR|R-OR,Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|Ar-SAr|Ar-SR|R-OR,99.0,Sc1ccccc1.COC(=O)c1cc(OC)ccc1Br>>COC(=O)c1cc(OC)ccc1Sc1ccccc1,Pd2(dba)3,XantPhos,K2CO3,PhMe,,,,0.8630035121543761
Ar-Br|H-SR -> Ar-SAr || Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|R-OR,False,H-SR,"Ar-Br,Ar-X,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R","Ar-SAr,Ar-SR,Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R",Any-CO2R|Any-OR|Ar-Br|Ar-CO2R|Ar-OR|Ar-X|H-SR|R-OR,Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|Ar-SAr|Ar-SR|R-OR,99.0,Sc1ccccc1.COC(=O)c1cc(Br)cc(OC)c1>>COC(=O)c1cc(OC)cc(Sc2ccccc2)c1,Pd2(dba)3,XantPhos,K2CO3,PhMe,,,,0.8630035121543761
Ar-I|H-SR -> Bn-SR || Any-CN|Ar-CN,False,H-SR,"Ar-I,Ar-X,Ar-CN,Any-CN","Ar-CN,Any-CN,Bn-SR",Any-CN|Ar-CN|Ar-I|Ar-X|H-SR,Any-CN|Ar-CN|Bn-SR,96.0,SCc1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,1.495151068756448
Ar-I|H-SR -> Bn-SR || Ar-CF3,False,H-SR,"Ar-I,Ar-X,Ar-CF3","Ar-CF3,Bn-SR",Ar-CF3|Ar-I|Ar-X|H-SR,Ar-CF3|Bn-SR,95.0,SCc1ccccc1.FC(F)(F)c1ccc(I)cc1>>FC(F)(F)c1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,-1.0
Ar-I|H-SR -> Bn-SR || Any-CN|Any-OR|Ar-CN|Ar-OR|R-OR,False,"Ar-I,Ar-X,Ar-CN,Any-CN","Ar-OR,Any-OR,R-OR,H-SR","Ar-CN,Any-CN,Ar-OR,Any-OR,R-OR,Bn-SR",Any-CN|Any-OR|Ar-CN|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-CN|Any-OR|Ar-CN|Ar-OR|Bn-SR|R-OR,89.0,N#Cc1ccc(I)cc1.COc1ccc(CS)cc1>>COc1ccc(CSc2ccc(C#N)cc2)cc1,3004578-63-3,,Py,MeCN,,,,0.6324555320336759
Ar-I|H-SR -> Bn-SR || Any-OR|Ar-CF3|Ar-OR|R-OR,False,"Ar-I,Ar-X,Ar-CF3","Ar-OR,Any-OR,R-OR,H-SR","Ar-CF3,Ar-OR,Any-OR,R-OR,Bn-SR",Any-OR|Ar-CF3|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-CF3|Ar-OR|Bn-SR|R-OR,91.0,FC(F)(F)c1ccc(I)cc1.COc1ccc(CS)cc1>>COc1ccc(CSc2ccc(C(F)(F)F)cc2)cc1,3004578-63-3,,Py,MeCN,,,,-0.7071067811865476
Ar-I|H-SR -> Bn-SR || Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|R-OR,False,"Ar-I,Ar-X,Ar-CO2R,Any-CO2R","Ar-OR,Any-OR,R-OR,H-SR","Ar-OR,Any-OR,R-OR,Ar-CO2R,Any-CO2R,Bn-SR",Any-CO2R|Any-OR|Ar-CO2R|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-CO2R|Any-OR|Ar-CO2R|Ar-OR|Bn-SR|R-OR,95.0,COC(=O)c1ccc(I)cc1.COc1ccc(CS)cc1>>COC(=O)c1ccc(SCc2ccc(OC)cc2)cc1,3004578-63-3,,Py,MeCN,,,,0.0
Ar-I|H-SR -> Bn-SR || Any-CO2R|Ar-CO2R,False,H-SR,"Ar-I,Ar-X,Ar-CO2R,Any-CO2R","Ar-CO2R,Any-CO2R,Bn-SR",Any-CO2R|Ar-CO2R|Ar-I|Ar-X|H-SR,Any-CO2R|Ar-CO2R|Bn-SR,97.0,SCc1ccccc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,-0.7071067811865475
Ar-X|H-SR -> Bn-SR || Ar-Cl|Ar-X,False,H-SR,"Ar-Cl,Ar-X,Ar-I","Ar-Cl,Ar-X,Bn-SR",Ar-Cl|Ar-I|Ar-X|H-SR,Ar-Cl|Ar-X|Bn-SR,96.0,SCc1ccccc1.Clc1ccc(I)cc1>>Clc1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,1.0324460126841348
Ar-I|H-SR -> Ar-SR || Ar-CF3,False,"Ar-I,Ar-X,Ar-CF3",H-SR,"Ar-CF3,Ar-SR,Any-SR,R-SR,R2CH-SR",Ar-CF3|Ar-I|Ar-X|H-SR,Any-SR|Ar-CF3|Ar-SR|R-SR|R2CH-SR,93.0,FC(F)(F)c1ccc(I)cc1.SC1CCCCC1>>FC(F)(F)c1ccc(SC2CCCCC2)cc1,3004578-63-3,,Py,MeCN,,,,0.34934498739263853
Ar-I|H-SR -> Bn-SR || Ar-R,False,H-SR,"Ar-R,Ar-I,Ar-X","Ar-R,Bn-SR",Ar-I|Ar-R|Ar-X|H-SR,Ar-R|Bn-SR,84.0,SCc1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,-0.6991483250174062
Ar-I|H-SR -> Ar-SR || Ar-R,False,"Ar-R,Ar-I,Ar-X",H-SR,"Ar-R,Ar-SR,Any-SR,R-SR,R2CH-SR",Ar-I|Ar-R|Ar-X|H-SR,Any-SR|Ar-R|Ar-SR|R-SR|R2CH-SR,94.0,Cc1ccc(I)cc1.SC1CCCCC1>>Cc1ccc(SC2CCCCC2)cc1,3004578-63-3,,Py,MeCN,,,,0.8414183897440859
Ar-X|H-SR -> Bn-SR || Any-OR|Ar-Cl|Ar-OR|Ar-X|R-OR,False,"Ar-Cl,Ar-X,Ar-I","Ar-OR,Any-OR,R-OR,H-SR","Ar-Cl,Ar-X,Ar-OR,Any-OR,R-OR,Bn-SR",Any-OR|Ar-Cl|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-Cl|Ar-OR|Ar-X|Bn-SR|R-OR,88.0,Clc1ccc(I)cc1.COc1ccc(CS)cc1>>COc1ccc(CSc2ccc(Cl)cc2)cc1,3004578-63-3,,Py,MeCN,,,,0.0
Ar-I|H-SR -> Bn-SR || Any-OR|Ar-OR|R-OR,False,H-SR,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR","Ar-OR,Any-OR,R-OR,Bn-SR",Any-OR|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-OR|Bn-SR|R-OR,89.0,SCc1ccccc1.COc1ccc(I)cc1>>COc1ccc(SCc2ccccc2)cc1,3004578-63-3,,Py,MeCN,,,,0.30625913205249533
Ar-I|H-SR -> Bn-SR || Any-OR|Ar-OR|R-OR,False,H-SR,"Ar-I,Ar-X,Ar-OR,Any-OR,R-OR","Ar-OR,Any-OR,R-OR,Bn-SR",Any-OR|Ar-I|Ar-OR|Ar-X|H-SR|R-OR,Any-OR|Ar-OR|Bn-SR|R-OR,1.0,SCc1ccccc1.COc1ccc(I)cc1>>COc1ccc(SCc2ccccc2)cc1,2975640-81-2,3004578-65-5,Py,MeCN,,,,-3.335741357220419
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-NO2|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-NO2|Ar-NR2|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1ccccc1>>CN(CC#Cc1ccccc1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|Ar-X|H-NH2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-X|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-F,Ar-X,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-F|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-NR2|Ar-X|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1ccc(F)cc1F>>CN(CC#Cc1ccc(F)cc1F)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|Ar-X|H-NH2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-X|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-F,Ar-X,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-F|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-NR2|Ar-X|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1ccccc1F>>CN(CC#Cc1ccccc1F)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|Ar-X|H-NH2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-X|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-F,Ar-X,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-F|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-NR2|Ar-X|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1ccc(F)cc1>>CN(CC#Cc1ccc(F)cc1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|Ar-X|H-NH2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-X|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-F,Ar-X,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-F|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-F|Ar-NO2|Ar-NR2|Ar-X|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1ccc(F)c(F)c1>>CN(CC#Cc1ccc(F)c(F)c1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Any-OR|Ar-C#C|Ar-CF3|Ar-NO2|Ar-OR|Propargyl-H|R-OR,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2,Ar-OR,Any-OR,R-OR",Any-CO2H|Any-NHR|Any-NO2|Any-OR|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-OR|Ar-X|H-NH2|H-NR2|Propargyl-H|R-OR,Any-NO2|Any-NR2|Any-OR|Ar-C#C|Ar-CF3|Ar-NO2|Ar-NR2|Ar-OR|Propargyl-H|R-OR,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1cccc(OC)c1>>COc1cccc(C#CCN(C)c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)c1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Ar-CF3|Ar-NO2|Ar-R|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-R,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-R|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-CF3|Ar-NO2|Ar-NR2|Ar-R|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#CCc1ccccc1>>CN(CC#CCc1ccccc1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-NO2|Propargyl-H|Thiazole,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2,Thiazole",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H|Thiazole,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-NO2|Ar-NR2|Propargyl-H|Thiazole,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1cscn1>>CN(CC#Cc1cscn1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-NO2|Propargyl-H,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-NO2|Ar-NR2|Propargyl-H,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1cnsc1>>CN(CC#Cc1cnsc1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
Any-SCN|Ar-Cl|H-NH2|H-NR2 -> Ar-NR2 || Any-NO2|Ar-C#C|Ar-CF3|Ar-NO2|Propargyl-H|Thiazole,False,"Ar-Cl,Ar-X,Ar-CF3,Ar-NO2,Any-NO2,Ar-CO2H,Any-CO2H",H-NH2,"Ar-C#C,Ar-CF3,Propargyl-H,Ar-NO2,Any-NO2,Ar-NR2,Any-NR2,Thiazole",Any-CO2H|Any-NHR|Any-NO2|Any-SCN|Ar-C#C|Ar-CF3|Ar-CO2H|Ar-Cl|Ar-NO2|Ar-X|H-NH2|H-NR2|Propargyl-H|Thiazole,Any-NO2|Any-NR2|Ar-C#C|Ar-CF3|Ar-NO2|Ar-NR2|Propargyl-H|Thiazole,75.0,O=C(O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.N.N#CS.CNCC#Cc1cncs1>>CN(CC#Cc1cncs1)c1nc(=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,DMF,PEG-400,,DCM / Me2CO,,,,0.0
