sample_row,detected_reaction_type,reaction_smiles,cleaned_reaction_smiles,cleanup_applied,coordination_removed,counterion_removed,routing_route,routing_excluded,formed_motifs,formed_bond_classes,event_kinds,potential_scope_issue,decision
209,Alkylation_friedel_crafts,Fc1cc(CBr)cc(F)c1F.CC(C)(C)c1ccc(B2OC(C)(C)C(C)(C)O2)c([N+](=O)[O-])c1>>CC(C)(C)c1ccc(Cc2cc(F)c(F)c(F)c2)c([N+](=O)[O-])c1,Fc1cc(CBr)cc(F)c1F.CC(C)(C)c1ccc(B2OC(C)(C)C(C)(C)O2)c([N+](=O)[O-])c1>>CC(C)(C)c1ccc(Cc2cc(F)c(F)c(F)c2)c([N+](=O)[O-])c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
210,Suzuki_miyaura,OB(O)c1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
211,Multi-Event:LGDisp+C-C,Cc1cc(C)c(B(O)O)c(C)c1.OC[C@H]1[C@H](I)[C@@H]1CCc1ccccc1>>Cc1cc(C)c([C@H]2[C@H](CO)[C@H]2CCc2ccccc2)c(C)c1,Cc1cc(C)c(B(O)O)c(C)c1.OC[C@H]1[C@H](I)[C@@H]1CCc1ccccc1>>Cc1cc(C)c([C@H]2[C@H](CO)[C@H]2CCc2ccccc2)c(C)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
212,Suzuki_miyaura,Brc1cccnc1.CC(C)(C)c1ccc(B(O)O)cc1>>CC(C)(C)c1ccc(-c2cccnc2)cc1,Brc1cccnc1.CC(C)(C)c1ccc(B(O)O)cc1>>CC(C)(C)c1ccc(-c2cccnc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
213,Suzuki_miyaura,COc1cc(Br)c(C=O)cc1OC.OB(O)c1ccc2c(c1)OCO2>>COc1cc(C=O)c(-c2ccc3c(c2)OCO3)cc1OC,COc1cc(Br)c(C=O)cc1OC.OB(O)c1ccc2c(c1)OCO2>>COc1cc(C=O)c(-c2ccc3c(c2)OCO3)cc1OC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
214,Suzuki_miyaura,Nc1ncc(Br)nc1-c1ccc(C(F)(F)F)nc1.CS(=O)(=O)c1cc(B(O)O)ccn1>>CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cn1,Nc1ncc(Br)nc1-c1ccc(C(F)(F)F)nc1.CS(=O)(=O)c1cc(B(O)O)ccn1>>CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
215,Suzuki_miyaura,OB(O)c1cccs1.C[Si](C)(C)C#Cc1ccccc1Br>>C[Si](C)(C)C#Cc1ccccc1-c1cccs1,OB(O)c1cccs1.C[Si](C)(C)C#Cc1ccccc1Br>>C[Si](C)(C)C#Cc1ccccc1-c1cccs1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
216,Suzuki_miyaura,Cc1ccc(C)c(Br)c1.OB(O)c1ccccc1F>>Cc1ccc(C)c(-c2ccccc2F)c1,Cc1ccc(C)c(Br)c1.OB(O)c1ccccc1F>>Cc1ccc(C)c(-c2ccccc2F)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
217,Event:Ann,N#CCc1ccc(Br)cc1.CC(C)(C)OC(=O)N1CC2C[C-]2([B+3]([F-])([F-])[F-])C1.[K+]>>CC(C)(C)OC(=O)N1CC2CC2(c2ccc(CC#N)cc2)C1,N#CCc1ccc(Br)cc1>>CC(C)(C)OC(=O)N1CC2CC2(c2ccc(CC#N)cc2)C1,1,0,2,eligible_taxonomy_benchmark,0,Ar-Alkyl,,ring_closure_or_annulation,non_cc_without_borylation_label,kept
218,Event:Ann,CN12CC(=O)[O-][B+3]1([C-]1=CN(S(=O)(=O)C3=CC=CC=C3)C3=CC=CC=C31)[O-]C(=O)C2.Cn1nc2ccc(Cl)c(N)c2n1>>Cn1nc2ccc(-c3cn(S(=O)(=O)c4ccccc4)c4ccccc34)c(N)c2n1,CN12CC(=O)[O-][B+3]1([C-]1=CN(S(=O)(=O)C3=CC=CC=C3)C3=CC=CC=C31)[O-]C(=O)C2.Cn1nc2ccc(Cl)c(N)c2n1>>Cn1nc2ccc(-c3cn(S(=O)(=O)c4ccccc4)c4ccccc34)c(N)c2n1,0,0,0,exclude_unparseable_components,1,,,,,routing_excluded
219,Multi-Event:LGDisp+C-C,FC(F)CI.OB(O)c1ccc(-c2ccccc2)cc1>>FC(F)Cc1ccc(-c2ccccc2)cc1,FC(F)CI.OB(O)c1ccc(-c2ccccc2)cc1>>FC(F)Cc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
220,Suzuki_miyaura,CC(C)(C)OC(=O)NCc1ccc(B(O)O)s1.COc1ncc(-c2cc3ncnc(Cl)c3s2)cc1N>>COc1ncc(-c2cc3ncnc(-c4ccc(CNC(=O)OC(C)(C)C)s4)c3s2)cc1N,CC(C)(C)OC(=O)NCc1ccc(B(O)O)s1.COc1ncc(-c2cc3ncnc(Cl)c3s2)cc1N>>COc1ncc(-c2cc3ncnc(-c4ccc(CNC(=O)OC(C)(C)C)s4)c3s2)cc1N,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
221,Suzuki_miyaura,CCNC(=O)Nc1nc2cc(B(O)O)cc(-c3ccccn3)c2s1.CC=Cc1ncc(Br)cn1>>C/C=C\c1ncc(-c2cc(-c3ccccn3)c3sc(NC(=O)NCC)nc3c2)cn1,CCNC(=O)Nc1nc2cc(B(O)O)cc(-c3ccccn3)c2s1.CC=Cc1ncc(Br)cn1>>C/C=C\c1ncc(-c2cc(-c3ccccn3)c3sc(NC(=O)NCC)nc3c2)cn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
222,Suzuki_miyaura,CN(C)c1ccc(B(O)O)cc1.CNC(=O)c1ccccc1Br>>CNC(=O)c1ccccc1-c1ccc(N(C)C)cc1,CN(C)c1ccc(B(O)O)cc1.CNC(=O)c1ccccc1Br>>CNC(=O)c1ccccc1-c1ccc(N(C)C)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
223,Suzuki_miyaura,OB(O)c1ccc(-c2ccccc2)cc1.FC(F)(F)c1nc2c(Br)cccc2c(Br)c1Br>>FC(F)(F)c1nc2c(-c3ccc(-c4ccccc4)cc3)cccc2c(-c2ccc(-c3ccccc3)cc2)c1-c1ccc(-c2ccccc2)cc1,OB(O)c1ccc(-c2ccccc2)cc1.FC(F)(F)c1nc2c(Br)cccc2c(Br)c1Br>>FC(F)(F)c1nc2c(-c3ccc(-c4ccccc4)cc3)cccc2c(-c2ccc(-c3ccccc3)cc2)c1-c1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
224,Suzuki_miyaura,Brc1cccs1.COc1ccc(B(O)O)c(F)c1>>COc1ccc(-c2cccs2)c(F)c1,Brc1cccs1.COc1ccc(B(O)O)c(F)c1>>COc1ccc(-c2cccs2)c(F)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
225,Suzuki_miyaura,Cn1cc(B(O)O)cn1.CCOC(=O)C1CCc2nc3cc(Br)ccc3c(N)c2C1>>CCOC(=O)C1CCc2nc3cc(-c4cnn(C)c4)ccc3c(N)c2C1,Cn1cc(B(O)O)cn1.CCOC(=O)C1CCc2nc3cc(Br)ccc3c(N)c2C1>>CCOC(=O)C1CCc2nc3cc(-c4cnn(C)c4)ccc3c(N)c2C1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Pyrazole,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
226,Kumada,Cl[Mg]c1ccccc1.O=Cc1ccc(Br)cc1.CC(=O)c1ccc(B(O)O)cc1>>CC(=O)c1ccc(-c2ccc(C(O)c3ccccc3)cc2)cc1,Cl[Mg]c1ccccc1.O=Cc1ccc(Br)cc1.CC(=O)c1ccc(B(O)O)cc1>>CC(=O)c1ccc(-c2ccc(C(O)c3ccccc3)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Ar|R2CH-OH,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
227,Suzuki_miyaura,OB(O)c1ccccc1.Nc1c(Br)ccc(Br)c1N>>Nc1c(-c2ccccc2)ccc(-c2ccccc2)c1N,OB(O)c1ccccc1.Nc1c(Br)ccc(Br)c1N>>Nc1c(-c2ccccc2)ccc(-c2ccccc2)c1N,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
228,Suzuki_miyaura,N#Cc1ccc(Cl)cc1.OB(O)c1ccc(Br)cc1>>N#Cc1ccc(-c2ccc(Br)cc2)cc1,N#Cc1ccc(Cl)cc1.OB(O)c1ccc(Br)cc1>>N#Cc1ccc(-c2ccc(Br)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
229,Suzuki_miyaura,C=C(C)/C=C/B1OC(C)(C)C(C)(C)O1.COc1cc(OC)c2ccc(=O)oc2c1I>>C=C(C)/C=C/c1c(OC)cc(OC)c2ccc(=O)oc12,C=C(C)/C=C/B1OC(C)(C)C(C)(C)O1.COc1cc(OC)c2ccc(=O)oc2c1I>>C=C(C)/C=C/c1c(OC)cc(OC)c2ccc(=O)oc12,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
230,Suzuki_miyaura,OB(O)c1cccnc1.Brc1ccc(-c2cncc(-c3ccc(Br)s3)c2)s1>>c1cncc(-c2ccc(-c3cncc(-c4ccc(-c5cccnc5)s4)c3)s2)c1.Brc1ccc(-c2cncc(-c3ccc(-c4cccnc4)s3)c2)s1,OB(O)c1cccnc1.Brc1ccc(-c2cncc(-c3ccc(Br)s3)c2)s1>>c1cncc(-c2ccc(-c3cncc(-c4ccc(-c5cccnc5)s4)c3)s2)c1.Brc1ccc(-c2cncc(-c3ccc(-c4cccnc4)s3)c2)s1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|HeteroAr-H|Pyridine|Thiophene,,ring_closure_or_annulation,non_cc_without_borylation_label,kept
231,Suzuki_miyaura,COc1ncc(B(O)O)cc1F.CCOC(=O)c1cnc(N(C)CCCCOc2cc(Br)cc3c(C)ncnc23)nc1>>CCOC(=O)c1cnc(N(C)CCCCOc2cc(-c3cnc(OC)c(F)c3)cc3c(C)ncnc23)nc1,COc1ncc(B(O)O)cc1F.CCOC(=O)c1cnc(N(C)CCCCOc2cc(Br)cc3c(C)ncnc23)nc1>>CCOC(=O)c1cnc(N(C)CCCCOc2cc(-c3cnc(OC)c(F)c3)cc3c(C)ncnc23)nc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
232,Suzuki_miyaura,OB(O)c1ccccc1.CC(=O)OC[C@@H]1[C@H](COC(C)=O)[C@@H]2O[C@H]1C(Br)=C2Br>>CC(=O)OC[C@@H]1[C@H](COC(C)=O)[C@@H]2O[C@H]1C(c1ccccc1)=C2c1ccccc1,OB(O)c1ccccc1.CC(=O)OC[C@@H]1[C@H](COC(C)=O)[C@@H]2O[C@H]1C(Br)=C2Br>>CC(=O)OC[C@@H]1[C@H](COC(C)=O)[C@@H]2O[C@H]1C(c1ccccc1)=C2c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,,kept
233,Suzuki_miyaura,O=C1NCCc2c(Br)[nH]c3cc(F)cc1c23.Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1[N+](=O)[O-]>>Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1[N+](=O)[O-],O=C1NCCc2c(Br)[nH]c3cc(F)cc1c23.Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1[N+](=O)[O-]>>Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1[N+](=O)[O-],0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
234,Suzuki_miyaura,Cc1ccc(B2OC(C)(C)C(C)(C)O2)s1.COC(=O)[C@@H]1CS[C@H](c2ccccc2Cl)N1C(=O)c1ccc(I)cc1>>COC(=O)[C@@H]1CS[C@H](c2ccccc2Cl)N1C(=O)c1ccc(-c2ccc(C)s2)cc1,Cc1ccc(B2OC(C)(C)C(C)(C)O2)s1.COC(=O)[C@@H]1CS[C@H](c2ccccc2Cl)N1C(=O)c1ccc(I)cc1>>COC(=O)[C@@H]1CS[C@H](c2ccccc2Cl)N1C(=O)c1ccc(-c2ccc(C)s2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
235,Halogenation_aromatic,Cc1ccc2cccc(Cl)c2n1.O=C1C[CH-]([B+3]([F-])([F-])[F-])OC2=CC=C(Br)C=C12.[K+]>>Cc1cc(C2CC(=O)c3cc(Br)ccc3O2)c2cccc(Cl)c2n1,Cc1ccc2cccc(Cl)c2n1>>Cc1cc(C2CC(=O)c3cc(Br)ccc3O2)c2cccc(Cl)c2n1,1,0,2,eligible_taxonomy_benchmark,0,Ar-Alkyl|Ar-Br|Ar-COR|Ar-OR|R_acidic-H,C-C|C-O,c_c_bond_formation|c_o_bond_formation|intramolecular_likely|ring_closure_or_annulation,,kept
236,Suzuki_miyaura,Cc1cc(B(O)O)ccn1.Cc1ccc(S(=O)(=O)n2cc(I)c3cc(-c4cnn(C)c4)cnc32)cc1>>Cc1ccc(S(=O)(=O)n2cc(-c3ccnc(C)c3)c3cc(-c4cnn(C)c4)cnc32)cc1,Cc1cc(B(O)O)ccn1.Cc1ccc(S(=O)(=O)n2cc(I)c3cc(-c4cnn(C)c4)cnc32)cc1>>Cc1ccc(S(=O)(=O)n2cc(-c3ccnc(C)c3)c3cc(-c4cnn(C)c4)cnc32)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
237,Alkylation_friedel_crafts,CCOC(=O)c1ccc(B(O)O)cc1.CCCCCCCCC(F)(F)Br>>CCCCCCCCC(F)(F)c1ccc(C(=O)OCC)cc1,CCOC(=O)c1ccc(B(O)O)cc1.CCCCCCCCC(F)(F)Br>>CCCCCCCCC(F)(F)c1ccc(C(=O)OCC)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
238,Suzuki_miyaura,O=[N+]([O-])c1cccc(B(O)O)c1.CC(C)(C)OC(=O)NCCCOc1cccc(Br)c1>>CC(C)(C)OC(=O)NCCCOc1cccc(-c2cccc([N+](=O)[O-])c2)c1,O=[N+]([O-])c1cccc(B(O)O)c1.CC(C)(C)OC(=O)NCCCOc1cccc(Br)c1>>CC(C)(C)OC(=O)NCCCOc1cccc(-c2cccc([N+](=O)[O-])c2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
239,Suzuki_miyaura,OB(O)c1ccsc1.Nc1ccnc(Cl)c1>>Nc1ccnc(-c2ccsc2)c1,OB(O)c1ccsc1.Nc1ccnc(Cl)c1>>Nc1ccnc(-c2ccsc2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
240,Suzuki_miyaura,c1cc[nH]c1.Brc1ccc(Br)nc1.OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(-c2ccc(-n3cccc3)nc2)cc(C(F)(F)F)c1,c1cc[nH]c1.Brc1ccc(Br)nc1.OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1>>FC(F)(F)c1cc(-c2ccc(-n3cccc3)nc2)cc(C(F)(F)F)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar|Ar-AromN,C-C|C-N,c_c_bond_formation|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
241,Suzuki_miyaura,O=Cc1ccc(Cl)cc1B(O)O.COc1cc(C#C[Si](C(C)C)(C(C)C)C(C)C)c(Br)c(OC)c1>>COc1cc(C#C[Si](C(C)C)(C(C)C)C(C)C)c(-c2cc(Cl)ccc2C=O)c(OC)c1,O=Cc1ccc(Cl)cc1B(O)O.COc1cc(C#C[Si](C(C)C)(C(C)C)C(C)C)c(Br)c(OC)c1>>COc1cc(C#C[Si](C(C)C)(C(C)C)C(C)C)c(-c2cc(Cl)ccc2C=O)c(OC)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
242,Suzuki_miyaura,OB(O)c1cncnc1.O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc(C(=O)NC2CCc3cccc(Br)c3C2)n1>>O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc(C(=O)NC2CCc3cccc(-c4cncnc4)c3C2)n1,OB(O)c1cncnc1.O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc(C(=O)NC2CCc3cccc(Br)c3C2)n1>>O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc(C(=O)NC2CCc3cccc(-c4cncnc4)c3C2)n1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
243,Suzuki_miyaura,OB(O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
244,Multi-Event:LGDisp+C-C,COc1ccc(B(O)O)cc1.CCCC/C(OP(=O)(OCC)OCC)=C(/Br)c1ccc(OC)cc1>>CCCC/C(OP(=O)(OCC)OCC)=C(/c1ccccc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1.CCCC/C(OP(=O)(OCC)OCC)=C(/Br)c1ccc(OC)cc1>>CCCC/C(OP(=O)(OCC)OCC)=C(/c1ccccc1)c1ccc(OC)cc1,0,0,0,eligible_taxonomy_benchmark,0,,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
245,Suzuki_miyaura,OB(O)c1ccc2c(c1)OCCO2.COc1cc(-c2cscc2Br)cc(OC)c1OC>>COc1cc(-c2cscc2-c2ccc3c(c2)OCCO3)cc(OC)c1OC,OB(O)c1ccc2c(c1)OCCO2.COc1cc(-c2cscc2Br)cc(OC)c1OC>>COc1cc(-c2cscc2-c2ccc3c(c2)OCCO3)cc(OC)c1OC,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
246,Suzuki_miyaura,OB(O)c1ccc2ccccc2c1.C/C=C(\Br)C(NC(=O)OC)c1ccccc1>>C/C=C(\c1ccc2ccccc2c1)C(NC(=O)OC)c1ccccc1,OB(O)c1ccc2ccccc2c1.C/C=C(\Br)C(NC(=O)OC)c1ccccc1>>C/C=C(\c1ccc2ccccc2c1)C(NC(=O)OC)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkenyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
247,Miyaura_borylation,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.FC(F)(F)c1ccc2c(c1)CN1CN2Cc2cc(Br)ccc21>>CC1(C)OB(c2ccc3c(c2)CN2CN3Cc3cc(C(F)(F)F)ccc32)OC1(C)C,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.FC(F)(F)c1ccc2c(c1)CN1CN2Cc2cc(Br)ccc21>>CC1(C)OB(c2ccc3c(c2)CN2CN3Cc3cc(C(F)(F)F)ccc32)OC1(C)C,0,0,0,eligible_taxonomy_benchmark,0,Ar-Bpin,B-C,intermolecular_or_multi_component|leaving_group_displacement,borylation_like_non_suzuki_cc,kept
248,Suzuki_miyaura,OB(O)c1cc2ccccc2s1.Cc1cc(Cl)nnc1N1CCN(c2ncccn2)CC1>>Cc1cc(-c2cc3ccccc3s2)nnc1N1CCN(c2ncccn2)CC1,OB(O)c1cc2ccccc2s1.Cc1cc(Cl)nnc1N1CCN(c2ncccn2)CC1>>Cc1cc(-c2cc3ccccc3s2)nnc1N1CCN(c2ncccn2)CC1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
249,Suzuki_miyaura,CCC(=O)c1ccc(Br)cc1.CC(C)c1ccc(B(O)O)cc1>>CCC(=O)c1ccc(-c2ccc(C(C)C)cc2)cc1,CCC(=O)c1ccc(Br)cc1.CC(C)c1ccc(B(O)O)cc1>>CCC(=O)c1ccc(-c2ccc(C(C)C)cc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
250,Suzuki_miyaura,Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.Clc1cnc2c(Br)coc2c1>>Cn1cc(-c2coc3cc(Cl)cnc23)cn1,Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.Clc1cnc2c(Br)coc2c1>>Cn1cc(-c2coc3cc(Cl)cnc23)cn1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
251,Suzuki_miyaura,CCc1ccc(B(O)O)cc1.O=C1CC(Cc2c(-c3ccccc3)oc3ccc(Br)cc23)O1>>CCc1ccc(-c2ccc3oc(-c4ccccc4)c(CC4CC(=O)O4)c3c2)cc1,CCc1ccc(B(O)O)cc1.O=C1CC(Cc2c(-c3ccccc3)oc3ccc(Br)cc23)O1>>CCc1ccc(-c2ccc3oc(-c4ccccc4)c(CC4CC(=O)O4)c3c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
252,Suzuki_miyaura,OB(O)c1cccc2ccccc12.Clc1c(C#Cc2ccccc2)ccnc1C#Cc1ccccc1>>C(#Cc1ccnc(C#Cc2ccccc2)c1-c1cccc2ccccc12)c1ccccc1,OB(O)c1cccc2ccccc12.Clc1c(C#Cc2ccccc2)ccnc1C#Cc1ccccc1>>C(#Cc1ccnc(C#Cc2ccccc2)c1-c1cccc2ccccc12)c1ccccc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
253,Suzuki_miyaura,OB(O)c1ccccc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1.O=[N+]([O-])c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(-c2ccccc2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
254,Suzuki_miyaura,CCB(O)O.COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccccc4[N+](=O)[O-])cc3c(Cl)n2)c1Cl>>CCc1nc(-c2c(Cl)c(OC)cc(OC)c2Cl)cc2cnc(Nc3ccccc3[N+](=O)[O-])cc12,CCB(O)O.COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccccc4[N+](=O)[O-])cc3c(Cl)n2)c1Cl>>CCc1nc(-c2c(Cl)c(OC)cc(OC)c2Cl)cc2cnc(Nc3ccccc3[N+](=O)[O-])cc12,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
255,Alkylation_friedel_crafts,CN(C)S(=O)(=O)n1cnc(CCl)c1.CC1(C)OB(c2ccc(F)c(/N=N/c3ccccc3)c2)OC1(C)C>>CN(C)S(=O)(=O)n1cnc(Cc2ccc(F)c(/N=N/c3ccccc3)c2)c1,CN(C)S(=O)(=O)n1cnc(CCl)c1.CC1(C)OB(c2ccc(F)c(/N=N/c3ccccc3)c2)OC1(C)C>>CN(C)S(=O)(=O)n1cnc(Cc2ccc(F)c(/N=N/c3ccccc3)c2)c1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Alkyl,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
256,Suzuki_miyaura,OB(O)c1ccc(C(F)(F)F)cc1.COc1ccc(COc2cc(Br)nc(I)c2)cc1>>COc1ccc(COc2cc(Br)nc(-c3ccc(C(F)(F)F)cc3)c2)cc1,OB(O)c1ccc(C(F)(F)F)cc1.COc1ccc(COc2cc(Br)nc(I)c2)cc1>>COc1ccc(COc2cc(Br)nc(-c3ccc(C(F)(F)F)cc3)c2)cc1,0,0,0,eligible_taxonomy_benchmark,0,Ar-Ar,C-C,c_c_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,,kept
