input_row,reaction_type,example,rxn_smiles,valid,error,warnings,query_label,grammar_id,query_signatures,candidate_count,recipe_count,recommendation_rank,recipe_id,score,label_similarity,signature_similarity,qualifier_similarity,expected_yield_pct,mean_z_score,support,source_reaction_types,source_row_numbers,condition_display,resolved_components,temperature_c,time_h,concentration_m,atmosphere,condition_identity_uncertainty,declared_absences,recipe_warnings,procedure_text,explanation
57,Heck,Simple styrene,Brc1ccccc1.C=C>>C(=Cc1ccccc1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Br,696,623,3,RCR1:ad137217e041638ae56b7afad55c1b57032496da58646a55b1e550f2ea96c8c9,0.807189,0.925,1.0,0.5,35.75,2.28,1,Heck,35964,"QPhos Pd(crotyl)Cl [catalyst]; QPhos [ligand]; N-Methyldicyclohexylamin, TBD [base]; MeTHF [solvent]; TBAC [additive]","QPhos [ligand] <cas:384347-21-1>; N-Methyldicyclohexylamin, TBD [base]; TBAC [additive]; 2-Methyltetrahydrofuran [solvent] <cas:96-47-9>; QPhos Pd(crotyl)Cl [other_reagent]",100,22.5,,,true,,CONDITION_IDENTITY_UNCERTAINTY,22.5 h at 100 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
57,Heck,Simple styrene,Brc1ccccc1.C=C>>C(=Cc1ccccc1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Br,696,623,4,RCR1:edcebfd1b151ebf154f3e0905e2bbcaf671e9f6556b26a92f29f3c484cdeed12,0.802301,0.925,1.0,0.5,33.2,2.05,1,Heck,21757,"Me3(OMe)tBuXPhos Pd G3 [catalyst]; Me3(OMe)-tBuXPhos [ligand]; DBU, N-Methyldicyclohexylamin [base]; THF [solvent]; TBAB [additive]","Me3(OMe)-tBuXPhos [ligand]; DBU, N-Methyldicyclohexylamin [base]; Tetrabutylammonium bromide [additive] <cas:1643-19-2>; Tetrahydrofuran [solvent] <cas:109-99-9>; Me3(OMe)tBuXPhos Pd G3 [other_reagent]",70,31,,,true,,CONDITION_IDENTITY_UNCERTAINTY,31 h at 70 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
57,Heck,Simple styrene,Brc1ccccc1.C=C>>C(=Cc1ccccc1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Br + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Br,696,623,5,RCR1:59649c0ebb216f302e3aa5279007345a917185e0934b0a24e3b3751178f8e409,0.802196,0.925,1.0,0.5,33.13,2.05,1,Heck,5542,"tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; DBU, N-Methyldicyclohexylamin [base]; THF [solvent]; TBAB [additive]","Me4tBuXPhos [ligand] <cas:857356-94-6>; DBU, N-Methyldicyclohexylamin [base]; Tetrabutylammonium bromide [additive] <cas:1643-19-2>; Tetrahydrofuran [solvent] <cas:109-99-9>; tBuXPhos Pd(allyl)OTf [other_reagent]",70,31,,,true,,CONDITION_IDENTITY_UNCERTAINTY,31 h at 70 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
58,Heck,Acrylate,Ic1ccc(C=O)cc1.C=CC(=O)OCC>>CCOC(=O)/C=C/c1ccc(C=O)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(Ar–I + H2C=CHR1) OR (intramolecular Ar–I / Ar–H) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
59,Heck,Acrylonitrile,Brc1ccncc1.C=CC#N>>N#C/C=C/c1ccncc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(HeteroAr–Br + H2C=CHR1) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
60,Heck,Methyl acrylate,Brc1ccc(OC)cc1.C=CC(=O)OC>>COc1ccc(/C=C/C(=O)OC)cc1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(Ar–Br + H2C=CHR1) OR (intramolecular Ar–Br / Ar–H) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
61,Heck,Naphthyl iodide,Ic1ccc2ccccc2c1.C=C>>C(=Cc1ccc2ccccc2c1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|I,696,623,1,RCR1:2b9df2dc435ac7b6fc50964a6ee783cf6efcb591520e73394e266fedbda15d3e,0.734848,0.786875,0.8375,0.5,39.34,2.22,6,Heck,34011; 32957; 1990; 7083; 37771,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
61,Heck,Naphthyl iodide,Ic1ccc2ccccc2c1.C=C>>C(=Cc1ccc2ccccc2c1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|I,696,623,2,RCR1:8be61f6c551b90620bb221a2b842497e3aa3bf865fbb7f35c9e62eb1214fa0db,0.725075,0.786875,0.8375,0.5,34.17,1.83,6,Heck,36154; 5044; 35614; 37233; 6552,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; water [solvent]; Potassium 2-ethylhexanoate [additive],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; Potassium 2-ethylhexanoate [additive] <cas:3164-85-0>; Water [solvent] <cas:7732-18-5>; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY; MULTIPLE_POSSIBLE_ROLES,21 h at 120 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
61,Heck,Naphthyl iodide,Ic1ccc2ccccc2c1.C=C>>C(=Cc1ccc2ccccc2c1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|I,696,623,3,RCR1:4706ff40e882f2762e88673c15438885cb0d1b094098167cfffb2151f0edc353,0.724981,0.786875,0.8375,0.5,48.62,2.92,1,Heck,23857,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5.5 h at 100 °C, then 18.5 h at 120 °C",Compatible reactive-taxonomy grammar; Partial FG-signature pair match
61,Heck,Naphthyl iodide,Ic1ccc2ccccc2c1.C=C>>C(=Cc1ccc2ccccc2c1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|I,696,623,4,RCR1:ae31287963adb84d24a5bae6f65ca05f2050517bf959628e19a31e5bd5a524c1,0.719578,0.786875,0.8375,0.5,34.95,1.89,4,Heck,47826; 45203; 19566; 16363,tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; TBAC [additive],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; TBAC [additive]; tAmOH [solvent]; tBuXPhos Pd(allyl)OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
61,Heck,Naphthyl iodide,Ic1ccc2ccccc2c1.C=C>>C(=Cc1ccc2ccccc2c1),true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–I + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|I,696,623,5,RCR1:7ff530589fc080df1ac7bc06c90584a8891ba7688710be7dd4a4e5e730bf422d,0.719083,0.786875,0.8375,0.5,31.17,1.6,6,Heck,44148; 39364; 40411; 8937; 9983,Me4tBuXPhos Pd G3 [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; Me4tBuXPhos Pd G3 [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
62,Heck,Thiophene + acrylamide,Brc1cccs1.C=CC(=O)N>>NC(=O)/C=C/c1cccs1,false,QUERY_REACTION_NOT_EXACTLY_VERIFIED,,(HeteroAr–Br + H2C=CHR1) OR (HeteroAr–Br + R–C(O)–NH2) OR (intramolecular HeteroAr–Br / HeteroAr–H) →,,,0,0,,,,,,,,,,,,,,,,,,,,,,
63,Heck,Electron-poor chloride,Clc1ccc(C#N)cc1.C=C>>C=Cc1ccc(C#N)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Cl + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Cl,696,623,1,RCR1:2b9df2dc435ac7b6fc50964a6ee783cf6efcb591520e73394e266fedbda15d3e,0.838442,0.925,1.0,0.5,39.34,2.22,6,Heck,34011; 32957; 1990; 7083; 37771,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
63,Heck,Electron-poor chloride,Clc1ccc(C#N)cc1.C=C>>C=Cc1ccc(C#N)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Cl + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Cl,696,623,2,RCR1:8be61f6c551b90620bb221a2b842497e3aa3bf865fbb7f35c9e62eb1214fa0db,0.828668,0.925,1.0,0.5,34.17,1.83,6,Heck,36154; 5044; 35614; 37233; 6552,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; water [solvent]; Potassium 2-ethylhexanoate [additive],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; Potassium 2-ethylhexanoate [additive] <cas:3164-85-0>; Water [solvent] <cas:7732-18-5>; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY; MULTIPLE_POSSIBLE_ROLES,21 h at 120 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
63,Heck,Electron-poor chloride,Clc1ccc(C#N)cc1.C=C>>C=Cc1ccc(C#N)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Cl + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Cl,696,623,3,RCR1:4706ff40e882f2762e88673c15438885cb0d1b094098167cfffb2151f0edc353,0.828575,0.925,1.0,0.5,48.62,2.92,1,Heck,23857,[Pd(allyl)(Me4-tBu-XPhos)]OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; [Pd(allyl)(Me4-tBu-XPhos)]OTf [other_reagent],,,,,true,,CONDITION_IDENTITY_UNCERTAINTY,"5.5 h at 100 °C, then 18.5 h at 120 °C",Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
63,Heck,Electron-poor chloride,Clc1ccc(C#N)cc1.C=C>>C=Cc1ccc(C#N)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Cl + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Cl,696,623,4,RCR1:ae31287963adb84d24a5bae6f65ca05f2050517bf959628e19a31e5bd5a524c1,0.823172,0.925,1.0,0.5,34.95,1.89,4,Heck,47826; 45203; 19566; 16363,tBuXPhos Pd(allyl)OTf [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; TBAC [additive],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; TBAC [additive]; tAmOH [solvent]; tBuXPhos Pd(allyl)OTf [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
63,Heck,Electron-poor chloride,Clc1ccc(C#N)cc1.C=C>>C=Cc1ccc(C#N)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar–Cl + H2C=CH2 → Ar–CH=CH2,terminal_alkene_heck_coupling,PI|Alkene; LG|Ar|Cl,696,623,5,RCR1:7ff530589fc080df1ac7bc06c90584a8891ba7688710be7dd4a4e5e730bf422d,0.822676,0.925,1.0,0.5,31.17,1.6,6,Heck,44148; 39364; 40411; 8937; 9983,Me4tBuXPhos Pd G3 [catalyst]; Me4tBuXPhos [ligand]; N-Methyldicyclohexylamin [base]; tAmOH [solvent],Me4tBuXPhos [ligand] <cas:857356-94-6>; N-Methyldicyclohexylamin [base]; tAmOH [solvent]; Me4tBuXPhos Pd G3 [other_reagent],120,21,,,true,,CONDITION_IDENTITY_UNCERTAINTY,21 h at 120 °C,Compatible reactive-taxonomy grammar; Exact unordered FG-signature pair
64,Negishi,Ph-Ph,Brc1ccccc1.c1ccc([Zn]Cl)cc1>>c1ccc(-c2ccccc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar1–Br + Ar2–ZnX → Ar1–Ar2,other_metal_transfer_coupling,LG|Ar|Br; TM|Ar|ZnX,480,442,1,RCR1:10b4c032b2a445f1276be3a6f7c140ea90c6a794f48f2d232e2f29e1cbbcc6d1,0.552872,0.5,0.5,0.5,75.84,4.98,1,Negishi,29700,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; DMF [solvent],"meCgPPh [ligand] <cas:97739-46-3>; N,N-Dimethylformamide [solvent] <cas:68-12-2>; meCgPPh Pd G3 [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
64,Negishi,Ph-Ph,Brc1ccccc1.c1ccc([Zn]Cl)cc1>>c1ccc(-c2ccccc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar1–Br + Ar2–ZnX → Ar1–Ar2,other_metal_transfer_coupling,LG|Ar|Br; TM|Ar|ZnX,480,442,2,RCR1:2c883134874bafaa952ed6658c28191d07b95c75a5c4420b9adc590823b2a017,0.538199,0.5,0.5,0.5,66.29,4.27,1,Negishi,49309,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; NMP [solvent],meCgPPh [ligand] <cas:97739-46-3>; N-Methyl-2-pyrrolidone [solvent] <cas:872-50-4>; meCgPPh Pd G3 [other_reagent],25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
64,Negishi,Ph-Ph,Brc1ccccc1.c1ccc([Zn]Cl)cc1>>c1ccc(-c2ccccc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar1–Br + Ar2–ZnX → Ar1–Ar2,other_metal_transfer_coupling,LG|Ar|Br; TM|Ar|ZnX,480,442,3,RCR1:8357d51a9e748ef9c7e26453f21bcf7cdb398f80a90c1bb31b38647ee4b7a9bc,0.530182,0.5,0.5,0.5,61.16,3.88,1,Negishi,36438,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; DMAc [solvent],"meCgPPh [ligand] <cas:97739-46-3>; N,N-Dimethylacetamide [solvent] <cas:127-19-5>; meCgPPh Pd G3 [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
64,Negishi,Ph-Ph,Brc1ccccc1.c1ccc([Zn]Cl)cc1>>c1ccc(-c2ccccc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar1–Br + Ar2–ZnX → Ar1–Ar2,other_metal_transfer_coupling,LG|Ar|Br; TM|Ar|ZnX,480,442,4,RCR1:618171be2e2d42e59f4c02774a3eb6a25a547d9da6ff9d864887f8813a7d0cbc,0.527817,0.5,0.5,0.5,59.66,3.77,1,Negishi,24873,XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; DMF [solvent],"XPhos [ligand] <cas:564483-18-7>; N,N-Dimethylformamide [solvent] <cas:68-12-2>; XPhos Pd(crotyl)Cl [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
64,Negishi,Ph-Ph,Brc1ccccc1.c1ccc([Zn]Cl)cc1>>c1ccc(-c2ccccc2)cc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,Ar1–Br + Ar2–ZnX → Ar1–Ar2,other_metal_transfer_coupling,LG|Ar|Br; TM|Ar|ZnX,480,442,5,RCR1:2bc6c42298b3478547563cb02ae8b753a17e3f345f0cdc04750dad834b135d9d,0.52097,0.5,0.5,0.5,55.37,3.45,1,Negishi,21649,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; MeTHF [solvent]; TBAB [additive],meCgPPh [ligand] <cas:97739-46-3>; Tetrabutylammonium bromide [additive] <cas:1643-19-2>; 2-Methyltetrahydrofuran [solvent] <cas:96-47-9>; meCgPPh Pd G3 [other_reagent],25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
65,Negishi,Vinyl pyridine,Ic1ccncc1.C=C[Zn]Br>>C=Cc1ccncc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,HeteroAr–I + Alkenyl–ZnX → HeteroAr–Alkenyl,other_metal_transfer_coupling,LG|HeteroAr|I; TM|Alkenyl|ZnX,480,442,1,RCR1:10b4c032b2a445f1276be3a6f7c140ea90c6a794f48f2d232e2f29e1cbbcc6d1,0.345684,0.22375,0.175,0.5,75.84,4.98,1,Negishi,29700,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; DMF [solvent],"meCgPPh [ligand] <cas:97739-46-3>; N,N-Dimethylformamide [solvent] <cas:68-12-2>; meCgPPh Pd G3 [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
65,Negishi,Vinyl pyridine,Ic1ccncc1.C=C[Zn]Br>>C=Cc1ccncc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,HeteroAr–I + Alkenyl–ZnX → HeteroAr–Alkenyl,other_metal_transfer_coupling,LG|HeteroAr|I; TM|Alkenyl|ZnX,480,442,2,RCR1:2c883134874bafaa952ed6658c28191d07b95c75a5c4420b9adc590823b2a017,0.331011,0.22375,0.175,0.5,66.29,4.27,1,Negishi,49309,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; NMP [solvent],meCgPPh [ligand] <cas:97739-46-3>; N-Methyl-2-pyrrolidone [solvent] <cas:872-50-4>; meCgPPh Pd G3 [other_reagent],25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
65,Negishi,Vinyl pyridine,Ic1ccncc1.C=C[Zn]Br>>C=Cc1ccncc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,HeteroAr–I + Alkenyl–ZnX → HeteroAr–Alkenyl,other_metal_transfer_coupling,LG|HeteroAr|I; TM|Alkenyl|ZnX,480,442,3,RCR1:8357d51a9e748ef9c7e26453f21bcf7cdb398f80a90c1bb31b38647ee4b7a9bc,0.322994,0.22375,0.175,0.5,61.16,3.88,1,Negishi,36438,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; DMAc [solvent],"meCgPPh [ligand] <cas:97739-46-3>; N,N-Dimethylacetamide [solvent] <cas:127-19-5>; meCgPPh Pd G3 [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
65,Negishi,Vinyl pyridine,Ic1ccncc1.C=C[Zn]Br>>C=Cc1ccncc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,HeteroAr–I + Alkenyl–ZnX → HeteroAr–Alkenyl,other_metal_transfer_coupling,LG|HeteroAr|I; TM|Alkenyl|ZnX,480,442,4,RCR1:618171be2e2d42e59f4c02774a3eb6a25a547d9da6ff9d864887f8813a7d0cbc,0.320629,0.22375,0.175,0.5,59.66,3.77,1,Negishi,24873,XPhos Pd(crotyl)Cl [catalyst]; XPhos [ligand]; DMF [solvent],"XPhos [ligand] <cas:564483-18-7>; N,N-Dimethylformamide [solvent] <cas:68-12-2>; XPhos Pd(crotyl)Cl [other_reagent]",25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
65,Negishi,Vinyl pyridine,Ic1ccncc1.C=C[Zn]Br>>C=Cc1ccncc1,true,,WEAK_LABEL_PRECEDENTS_NOT_STRUCTURE_VERIFIED; REACTIVE_SITES_MATCHED_AS_UNORDERED_PARTICIPANTS; UNRESOLVED_CONDITION_IDENTITIES_RETAINED_WITH_UNCERTAINTY,HeteroAr–I + Alkenyl–ZnX → HeteroAr–Alkenyl,other_metal_transfer_coupling,LG|HeteroAr|I; TM|Alkenyl|ZnX,480,442,5,RCR1:2bc6c42298b3478547563cb02ae8b753a17e3f345f0cdc04750dad834b135d9d,0.313782,0.22375,0.175,0.5,55.37,3.45,1,Negishi,21649,meCgPPh Pd G3 [catalyst]; meCgPPh [ligand]; MeTHF [solvent]; TBAB [additive],meCgPPh [ligand] <cas:97739-46-3>; Tetrabutylammonium bromide [additive] <cas:1643-19-2>; 2-Methyltetrahydrofuran [solvent] <cas:96-47-9>; meCgPPh Pd G3 [other_reagent],25,24,,,true,,CONDITION_IDENTITY_UNCERTAINTY,24 h at 25 °C,Compatible reactive-taxonomy grammar; Partial FG-signature pair match
