"source_file","reaction_id","reaction_type","reaction_smiles"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-3480667","Aldol (classic & Mukaiyama)","O=CCc1ccccc1.C=C(O[Si](C)(C)C)c1ccccc1O[Si](C)(C)C>>O=C(CC(O)Cc1ccccc1)c1ccccc1O"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-4282919","Aldol (classic & Mukaiyama)","Cc1ccc(C=O)cc1.CO/C(O[Si](C)(C)C)=C(\O[Si](C)(C)C)C(F)(F)F>>COC(=O)C(O)(C(O)c1ccc(C)cc1)C(F)(F)F"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-5044166","Aldol (classic & Mukaiyama)","O=C/C=C/c1ccccc1.C/C=C(\O[Si](C)(C)C)c1ccccc1>>C[C@@H](C(=O)c1ccccc1)[C@@H](O)/C=C/c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-049-CAS-784453","Aldol (classic & Mukaiyama)","COc1ccccc1C=O.C/C=C(\O[Si](C)(C)C)c1ccccc1>>COc1ccccc1[C@H](O)[C@@H](C)C(=O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-113-CAS-9381456","Aldol (classic & Mukaiyama)","O=Cc1ccc(Cl)cc1.C/C=C(\O[Si](C)(C)C)c1ccccc1>>C[C@H](C(=O)c1ccccc1)[C@@H](O)c1ccccc1.C[C@@H](C(=O)c1ccccc1)[C@@H](O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-254-CAS-14710133","Aldol (classic & Mukaiyama)","C=C(O[Si](C)(C)C)c1ccccc1.O=C/C=C/c1ccccc1>>O=CCC(CC(=O)c1ccccc1)c1ccccc1.O=C(CC(O)/C=C/c1ccccc1)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-290-CAS-1008080","Aldol (classic & Mukaiyama)","CCCCC/C=N/NC(=O)c1ccccc1.C=C(O[Si](C)(C)C)/C(C)=C/OC>>CCCCCC1CC(=O)C(C)=CN1NC(=O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-290-CAS-10131519","Aldol (classic & Mukaiyama)","CCC/C=N/NC(=O)c1ccccc1.C=C(/C=C/OC)O[Si](C)(C)C>>CCCC1CC(=O)C=CN1NC(=O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-290-CAS-12264583","Aldol (classic & Mukaiyama)","CCC/C=N/NC(=O)c1ccccc1.C=C(O[Si](C)(C)C)/C(C)=C/OC>>CCCC1CC(=O)C(C)=CN1NC(=O)c1ccccc1"
"Aldol_classic__Mukaiyama.csv","31-290-CAS-13025246","Aldol (classic & Mukaiyama)","COc1ccc(C=Nc2ccccc2)cc1.C=C(/C=C/OC)O[Si](C)(C)C>>COc1ccc(C2CC(=O)C=CN2c2ccccc2)cc1"
"Aliphatic_Halide_Exchange.csv","31-008-CAS-10410117","Aliphatic Halide Exchange","CC(C)(C)[Si](C)(C)Cl.COc1ccc(CO[C@@H]2[C@@H](C)[C@H]([C@H](OCc3ccc(OC)cc3)[C@@]3(OC)C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H](CCCCCl)O3)O[C@H](CC(=O)C[C@@H](O)/C=C/I)[C@H]2OCc2ccc(OC)cc2)cc1.ICI>>C=C(C[C@@H](/C=C/I)O[Si](C)(C)C(C)(C)C)C[C@H]1O[C@@H]([C@H](OCc2ccc(OC)cc2)[C@@]2(OC)C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)[C@@H](CCCCI)O2)[C@H](C)[C@@H](OCc2ccc(OC)cc2)[C@@H]1OCc1ccc(OC)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10143687","Aliphatic Halide Exchange","CC(C)=C(C)Br>>CC(C)=C(C)I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10185113","Aliphatic Halide Exchange","N#Cc1ccc(C=O)cc1.C[Si](C)(C)C(F)(F)Br>>N#Cc1ccc(C(O)C(F)(F)I)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10283632","Aliphatic Halide Exchange","CCCCC(C)I>>CCCCC(C)Br"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10303448","Aliphatic Halide Exchange","FC1CCCCC1>>C1=CCCCC1.IC1CCCCC1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10378693","Aliphatic Halide Exchange","C=C(CCl)C[C@@H](CCc1ccccc1)OC(=O)c1ccccc1>>C=C(CI)C[C@@H](CCc1ccccc1)OC(=O)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10382047","Aliphatic Halide Exchange","CO[C@H]1O[C@H](COCCCCCl)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@@H]2[C@H]1OCCCCCl>>CO[C@H]1O[C@H](COCCCCI)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@@H]2[C@H]1OCCCCI"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10466398","Aliphatic Halide Exchange","O=Cc1ccco1.C[Si](C)(C)C(F)(F)Br>>OC(c1ccco1)C(F)(F)I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1055805","Aliphatic Halide Exchange","O=Cc1ccccc1[N+](=O)[O-].C[Si](C)(C)C(F)(F)Br>>O=[N+]([O-])c1ccccc1C(O)C(F)(F)I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10571789","Aliphatic Halide Exchange","CCC(C)(C)I>>CCC(C)(C)Br"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10579743","Aliphatic Halide Exchange","ClCc1ccccc1>>BrCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10691285","Aliphatic Halide Exchange","BrC12CC3CC4C5CC(CC41)CC2C5C3>>FC12CC3CC4C5CC(CC41)CC2C5C3"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10708336","Aliphatic Halide Exchange","C=C(CCl)C[C@@H](CCc1ccccc1)OC(=O)[C@@H](C)CC>>C=C(CI)C[C@@H](CCc1ccccc1)OC(=O)[C@@H](C)CC"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1080761","Aliphatic Halide Exchange","FC(F)(F)C(OC(Cl)(Cl)Cl)C(F)(F)F>>FC(Cl)(Cl)OC(C(F)(F)F)C(F)(F)F"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10853194","Aliphatic Halide Exchange","CO[C@@H]1OC[C@@H](OCCCCCl)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@H]12>>CO[C@@H]1OC[C@@H](OCCCCI)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@H]12"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10912983","Aliphatic Halide Exchange","CO[C@@H]1OC[C@@H](OCCCCCl)[C@H]2OC(C)(C)O[C@@H]12>>CO[C@@H]1OC[C@@H](OCCCCI)[C@H]2OC(C)(C)O[C@@H]12"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-10969536","Aliphatic Halide Exchange","BrC12CC3CC4C1CC1CC2C(C3)C4(Br)C1>>FC12CC3CC4C1CC1CC2C(C3)C4(F)C1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11019296","Aliphatic Halide Exchange","CC(=O)OC12CC3C4CC5(Br)CC3C(C1)C(C5)C4C2>>CC(=O)OC12CC3C4CC5(F)CC3C(C1)C(C5)C4C2"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11069783","Aliphatic Halide Exchange","CO[C@@]1(C)O[C@H]2[C@H](O[C@]1(C)OC)[C@H](OCc1ccccc1)C=C(Br)[C@H]2O>>CO[C@@]1(C)O[C@H]2[C@H](O[C@]1(C)OC)[C@H](OCc1ccccc1)C=C(I)[C@H]2O"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11146992","Aliphatic Halide Exchange","C=C(CCl)CS(=O)(=O)c1ccccc1>>C=C(CBr)CS(=O)(=O)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11175736","Aliphatic Halide Exchange","BrCc1ccccc1>>FCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1127994","Aliphatic Halide Exchange","CCC12B3(C#CC4=CC=CC=C4)C4(CC)C5(CC)C1(CC)B3245I>>CCC12B3(C#CC4=CC=CC=C4)C4(CC)C5(CC)C1(CC)B3245Br.CCC12B3(C#CC4=CC=CC=C4)C4(CC)C5(CC)C1(CC)B3245C#CC1=CC=CC=C1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11489892","Aliphatic Halide Exchange","CN(C)C=O.Cc1cc(C)n(CCBr)n1>>Cc1nn(CCCl)c(C)c1C=O"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11517066","Aliphatic Halide Exchange","COC(=O)C(Cl)(Cl)SC(=O)c1ccccc1>>COC(=O)C(F)(Cl)SC(=O)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1159952","Aliphatic Halide Exchange","CC(C)(C)Br>>CC(C)(C)Cl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11788997","Aliphatic Halide Exchange","CSC(Cl)(Cl)Cl>>CSC(F)(F)F"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11797376","Aliphatic Halide Exchange","CC(=O)OC[C@H]1O[C@](Cl)(Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OCC1OC(F)(Cl)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11821280","Aliphatic Halide Exchange","CC(=O)OC[C@H]1O[C@](Cl)(Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OCC1OC(F)(F)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-11984050","Aliphatic Halide Exchange","O=Cc1ccc(Cl)cc1.C[Si](C)(C)C(F)(F)Br>>C[Si](C)(C)OC(c1ccc(Cl)cc1)C(F)(F)I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12076487","Aliphatic Halide Exchange","ClC1(Cl)Oc2ccccc2O1>>FC1(F)Oc2ccccc2O1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12082840","Aliphatic Halide Exchange","CC(C)(Br)CBr>>CC(C)(Cl)CBr"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12245498","Aliphatic Halide Exchange","FC(F)(F)c1ccc(C(F)(F)F)cc1>>BrC(Br)(Br)c1ccc(C(Br)(Br)Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1229846","Aliphatic Halide Exchange","FC(F)(F)c1cccc(C(F)(F)F)c1>>BrC(Br)(Br)c1cccc(C(Br)(Br)Br)c1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12317971","Aliphatic Halide Exchange","O=Cc1ccc([N+](=O)[O-])cc1.C[Si](C)(C)C(F)(F)Br>>O=[N+]([O-])c1ccc(C(O)C(F)(F)I)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12405317","Aliphatic Halide Exchange","C=C(CCl)C[C@H]1CCCCCCCCCCCCCCC(=O)O1>>C=C(CI)C[C@H]1CCCCCCCCCCCCCCC(=O)O1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12411839","Aliphatic Halide Exchange","CCCCC(C)Br>>CCCCC(C)Cl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12432548","Aliphatic Halide Exchange","CCCCCCCCC(C)(F)CC>>CCCCCCCCC(C)(I)CC"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12449778","Aliphatic Halide Exchange","C=C(CCl)C[C@H](OC(=O)CC)c1ccccc1>>C=C(CI)C[C@H](OC(=O)CC)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12503277","Aliphatic Halide Exchange","CO[C@H]1O[C@H](COCCCCCl)[C@@H](OCCCCCl)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12>>CO[C@H]1O[C@H](COCCCCI)[C@@H](OCCCCI)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12565700","Aliphatic Halide Exchange","C=C(CBr)C(=O)O>>C=C(CCl)C(=O)Cl.C=C(CBr)C(=O)Cl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12574105","Aliphatic Halide Exchange","C[Si](C)(C)C(F)(F)Br.Cc1ccc(S(=O)(=O)n2c(C=O)cc3ccccc32)cc1>>Cc1ccc(S(=O)(=O)n2c(C(O)C(F)(F)I)cc3ccccc32)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12696341","Aliphatic Halide Exchange","CCC(C)(C)Br>>CCC(C)(C)Cl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12705189","Aliphatic Halide Exchange","CO[C@H]1O[C@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@@H]2[C@@H]1OCCCCCl>>CO[C@H]1O[C@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)[C@H]2O[C@](C)(OC)[C@@](C)(OC)O[C@@H]2[C@@H]1OCCCCI"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12711167","Aliphatic Halide Exchange","CCCCCCCCCCCCF>>CCCCCCCCCCCCCl.CCCCCCCCCCCCBr"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-12763522","Aliphatic Halide Exchange","CCCCCCCCF>>CCCCCCCCCl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-13032525","Aliphatic Halide Exchange","CCCCCCCCCCC(C)F>>CCCCCCCCCCC(C)Br"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-13126529","Aliphatic Halide Exchange","C=C(CCl)C[C@@H](CCc1ccccc1)OC(=O)CCOCc1ccccc1>>C=C(CI)C[C@@H](CCc1ccccc1)OC(=O)CCOCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1314300","Aliphatic Halide Exchange","COc1ccc(C=O)cc1.C[Si](C)(C)C(F)(F)Br>>COc1ccc(C(O)C(F)(F)I)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-13465248","Aliphatic Halide Exchange","IB1234[BH]567[BH]89%10[BH]%11%12%13[BH]85%14[BH]%1158[BH]%12%11%15[BH]%139%12[BH]%1061[CH]%12%112[CH]5%153[BH]%14874>>[76Br]B1234[BH]567[BH]89%10[BH]%11%12%13[BH]85%14[BH]%1158[BH]%12%11%15[BH]%139%12[BH]%1061[CH]%12%112[CH]5%153[BH]%14874"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-13780788","Aliphatic Halide Exchange","FC(F)(F)c1cccc(Br)c1>>Brc1cccc(C(Br)(Br)Br)c1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-13919195","Aliphatic Halide Exchange","CSC(Cl)(Cl)Cl>>CSC(F)(Cl)Cl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14044601","Aliphatic Halide Exchange","Cl[C@@H]1C=C[C@H]1Cl>>I[C@@H]1C=C[C@H]1I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14104946","Aliphatic Halide Exchange","ClC(Cl)(Cl)SCc1ccccc1>>FC(F)(F)SCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14107037","Aliphatic Halide Exchange","Cc1ccc(C(F)(F)F)cc1>>BrCc1ccc(C(Br)(Br)Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14206801","Aliphatic Halide Exchange","ClC1(Cl)Oc2ccccc2O1>>FC1(F)Oc2ccccc2O1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1427565","Aliphatic Halide Exchange","C=CCBr>>C=CCCl"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14280493","Aliphatic Halide Exchange","CCCCCCCCBr>>CCCCCCCCI"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14361396","Aliphatic Halide Exchange","S=P(c1ccccc1)(c1ccccc1)N(CCCCCl)c1ccccc1>>S=P(c1ccccc1)(c1ccccc1)N(CCCCI)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14401779","Aliphatic Halide Exchange","O=C(CC(F)(F)F)N1C(=O)OC[C@@H]1Cc1ccccc1>>O=C(CC(F)(F)Cl)N1C(=O)OC[C@@H]1Cc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14446960","Aliphatic Halide Exchange","COc1cccc(C=O)c1.C[Si](C)(C)C(F)(F)Br>>COc1cccc(C(O)C(F)(F)I)c1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14538836","Aliphatic Halide Exchange","ClC(Cl)(Cl)SCc1ccccc1>>FC(F)(Cl)SCc1ccccc1.FC(Cl)(Cl)SCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14553700","Aliphatic Halide Exchange","CC(C)(C)I>>CC(C)(C)Br"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14562042","Aliphatic Halide Exchange","FC12CC3CC(CC(C3)C1)C2>>IC12CC3CC(CC(C3)C1)C2"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14724226","Aliphatic Halide Exchange","O=Cc1ccccc1.C[Si](C)(C)C(F)(F)Br>>OC(c1ccccc1)C(F)(F)I"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14736289","Aliphatic Halide Exchange","CC1(C)[C@@H]2CC[C@@]1(CBr)[C@H](Br)C2>>CC1(C)[C@H]2CC[C@]1(CBr)[C@@H](Cl)C2"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14753017","Aliphatic Halide Exchange","FC(F)(F)C(OC(Cl)Cl)C(F)(F)F>>FC(F)OC(C(F)(F)F)C(F)(F)F"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-1479651","Aliphatic Halide Exchange","C=C(CCl)C[C@@H](CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OC(=O)C[C@@H]1CC(=C)C[C@H](COCc2ccccc2)O1>>C=C(CI)C[C@@H](CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OC(=O)C[C@@H]1CC(=C)C[C@H](COCc2ccccc2)O1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14799092","Aliphatic Halide Exchange","CO[C@H]1O[C@H](CO)[C@@H](OCCCCCl)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12>>CO[C@H]1O[C@H](CO)[C@@H](OCCCCI)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14830769","Aliphatic Halide Exchange","C=CCI>>C=CCBr"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14892591","Aliphatic Halide Exchange","CCCCCCCCF>>CCCCCCCCBr"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-14944537","Aliphatic Halide Exchange","BrC12CC3C4CC5CC3C(C1)C(C5)C4C2>>FC12CC3C4CC5CC3C(C1)C(C5)C4C2"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15028037","Aliphatic Halide Exchange","CC(Br)c1ccccc1>>CC(F)c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15162504","Aliphatic Halide Exchange","FC1CCCCC1>>BrC1CCCCC1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15222771","Aliphatic Halide Exchange","BrC12CC3C4CC5(Br)CC3C(C1)C(C5)C4C2>>FC12CC3C4CC5(F)CC3C(C1)C(C5)C4C2"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15398698","Aliphatic Halide Exchange","ClC(Cl)=Cc1ccc2ccccc2n1>>FC(F)(F)Cc1ccc2ccccc2n1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15456816","Aliphatic Halide Exchange","CO[C@@H]1O[C@H](COCCCCCl)[C@H]2OC(C)(C)O[C@@H]12>>CO[C@@H]1O[C@H](COCCCCI)[C@H]2OC(C)(C)O[C@@H]12"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15810476","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15813157","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15815135","Aliphatic Halide Exchange","O=C(CBr)c1ccc(Br)cc1>>O=C(CI)c1ccc(Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15817935","Aliphatic Halide Exchange","ClCc1ccc(Cl)cc1>>Clc1ccc(CBr)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15818326","Aliphatic Halide Exchange","ClCc1ccccc1>>BrCc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15821108","Aliphatic Halide Exchange","ClCc1ccccc1Cl>>Clc1ccccc1CI"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15841729","Aliphatic Halide Exchange","ClCc1ccc(Cl)cc1>>Clc1ccc(CI)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15862349","Aliphatic Halide Exchange","BrCc1ccc(Br)cc1>>Brc1ccc(CI)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15903655","Aliphatic Halide Exchange","O=[N+]([O-])c1ccc(CBr)cc1>>O=[N+]([O-])c1ccc(CI)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15922217","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15936357","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15940114","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15942819","Aliphatic Halide Exchange","ClCc1ccccc1>>ICc1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15944812","Aliphatic Halide Exchange","Clc1cccc(CBr)c1>>Clc1cccc(CI)c1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-15947504","Aliphatic Halide Exchange","ClCc1ccccc1Cl>>Clc1ccccc1CBr"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16203004","Aliphatic Halide Exchange","I/C=C/c1ccccc1>>Cl/C=C/c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205478","Aliphatic Halide Exchange","I/C=C/c1ccccc1>>Br/C=C/c1ccccc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205479","Aliphatic Halide Exchange","FC(F)(F)c1ccc(/C=C/I)cc1>>FC(F)(F)c1ccc(/C=C/Cl)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205480","Aliphatic Halide Exchange","FC(F)(F)c1ccc(/C=C/I)cc1>>FC(F)(F)c1ccc(/C=C/Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205482","Aliphatic Halide Exchange","Clc1ccc(/C=C/I)cc1>>Clc1ccc(/C=C/Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205483","Aliphatic Halide Exchange","COC(=O)c1ccc(/C=C/I)cc1>>COC(=O)c1ccc(/C=C/Cl)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205484","Aliphatic Halide Exchange","COC(=O)c1ccc(/C=C/I)cc1>>COC(=O)c1ccc(/C=C/Br)cc1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205487","Aliphatic Halide Exchange","I/C=C/c1ccc2ccccc2c1>>Cl/C=C/c1ccc2ccccc2c1"
"Aliphatic_Halide_Exchange.csv","31-046-CAS-16205488","Aliphatic Halide Exchange","I/C=C/c1ccc2ccccc2c1>>Br/C=C/c1ccc2ccccc2c1"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-006-CAS-12346481","Allylic, Benzylic and Vinylic Halogenations","O=C1C(Br)=C[C@@H]2[C@@]1(Br)[C@@H]1C=C[C@@]2(Br)C12OCCO2>>O=C1C(Br)=C[C@@H]2[C@H]1[C@]1(Br)C=C[C@@]2(Br)C1=O"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-024-CAS-4580350","Allylic, Benzylic and Vinylic Halogenations","C[Si](C)(C)Cl.ON=CCc1ccccc1>>C[Si](C)(C)ON=CC(Br)c1ccccc1"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-048-CAS-3897362","Allylic, Benzylic and Vinylic Halogenations","CC1(C)CC2C1CCC1=CCCC2(O)CC1>>CC1(C)CC2C1CCC1=CCCC2(Br)CC1Br.CC1(C)CC2C1CCC1=CC(Br)CC2(O)CC1"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-10419942","Allylic, Benzylic and Vinylic Halogenations","COc1ccc(C)cc1>>COc1ccc(CBr)cc1.COc1ccc(C)cc1Br"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-11054981","Allylic, Benzylic and Vinylic Halogenations","O=C1c2c(O)cccc2Cc2cccc(O)c21>>O=C1c2c(O)ccc(Br)c2C(Br)c2c(Br)ccc(O)c21"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-11225091","Allylic, Benzylic and Vinylic Halogenations","Cc1cc(O)c(C)c2c1OC(C)(C)CC2>>Cc1c(Br)c(O)c(CBr)c2c1OC(C)(C)CC2"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-11610256","Allylic, Benzylic and Vinylic Halogenations","C(=C(c1ccccc1)c1ccccc1)c1ccccc1>>BrC(=C(c1ccc(Br)cc1)c1ccc(Br)cc1)c1ccc(Br)cc1"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-1275774","Allylic, Benzylic and Vinylic Halogenations","Cc1cccc2ccccc12>>BrCc1cccc2ccccc12.Cc1ccc(Br)c2ccccc12"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-13567300","Allylic, Benzylic and Vinylic Halogenations","COC(=O)c1c(C)cc2cccccc1-2>>COC(=O)c1c2cccccc-2c(Br)c1C.COC(=O)c1c2cccccc-2c(Br)c1CBr"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-13580864","Allylic, Benzylic and Vinylic Halogenations","CC[P](CC)(CC)[Pt+2]([Br-])(<-[C-]1=C2C=CC=CC2=CC2=C1C=CC=C2)[P](CC)(CC)CC>>CC[P](CC)(CC)[Pt+2]([Br-])(<-[C-]1=C2C=C(Br)C=CC2=C(Br)C2=C1C=C(Br)C=C2)[P](CC)(CC)CC"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-13741958","Allylic, Benzylic and Vinylic Halogenations","C(=C(c1ccccc1)c1ccccc1)c1ccccc1>>BrC(=C(c1ccc(Br)cc1)c1ccc(Br)cc1)c1ccc(Br)cc1"
"Allylic_Benzylic_and_Vinylic_Halogenations.csv","31-084-CAS-13968768","Allylic, Benzylic and Vinylic Halogenations","Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2>>Cc1c(Br)c(O)c(CBr)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2"
