reaction_smiles,reaction_label,spectator_groups
COC(=O)[C@@H](N)CC(C)C.Cl.O=C(O)c1cccc(=O)[nH]1>>COC(=O)[C@H](CC(C)C)NC(=O)c1cccc(=O)[nH]1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,ester
COC(=O)[C@@H](N)Cc1ccccc1.Cl.O=C(O)c1ccc(O)cn1>>COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(O)cn1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,ester; heteroaryl_nitrogen; phenol
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCCCCCCCCCCN.O=C1CCC(=O)O1>>CCCCCCCCCCCCNC(=O)[C@@H](NC(=O)CCC(=O)O)C(C)C,(R–C(O)OC(O)R + Ar–H) OR (R–C(O)OC(O)R + R–NH2) OR (R–C(O)OH + R–NH2) →,
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.COc1ccc(NC(=O)c2ccc(F)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(F)cc2NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; aryl_halide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.COc1ccc(NC(=O)c2ccccc2N)cc1>>COc1ccc(NC(=O)c2ccccc2NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.COc1ccc(NC(=O)c2ccc(Cl)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(Cl)cc2NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; aryl_halide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.COc1ccc(NC(=O)c2ccc(Br)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(Br)cc2NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; aryl_halide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)O.COc1ccc(NC(=O)c2ccc(F)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(F)cc2NC(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; aryl_halide; aryl_halide; amide; aryl_halide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)O.COc1ccc(NC(=O)c2ccccc2N)cc1>>COc1ccc(NC(=O)c2ccccc2NC(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; aryl_halide; aryl_halide; amide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)O.COc1ccc(NC(=O)c2ccc(Br)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(Br)cc2NC(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; aryl_halide; aryl_halide; amide; aryl_halide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)O.COc1ccc(NC(=O)c2ccc(Cl)cc2N)cc1>>COc1ccc(NC(=O)c2ccc(Cl)cc2NC(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)OC(C)(C)C)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; aryl_halide; aryl_halide; amide; aryl_halide; ether
Nc1ccc([N+](=O)[O-])cc1C(=O)O.CCCCN>>CCCCNC(=O)c1cc([N+](=O)[O-])ccc1N,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro
Nc1ccc([N+](=O)[O-])cc1C(=O)O.COCCCN>>COCCCNC(=O)c1cc([N+](=O)[O-])ccc1N,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; ether
Nc1ccc([N+](=O)[O-])cc1C(=O)O.NCCN1CCCCC1>>Nc1ccc([N+](=O)[O-])cc1C(=O)NCCN1CCCCC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; tertiary_amine
Nc1ccc([N+](=O)[O-])cc1C(=O)O.CCN>>CCNC(=O)c1cc([N+](=O)[O-])ccc1N,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro
Nc1ccc([N+](=O)[O-])cc1C(=O)O.COCCN>>COCCNC(=O)c1cc([N+](=O)[O-])ccc1N,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; ether
Nc1ccc([N+](=O)[O-])cc1C(=O)O.NCCN1CCOCC1>>Nc1ccc([N+](=O)[O-])cc1C(=O)NCCN1CCOCC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; tertiary_amine; ether
Nc1ccc([N+](=O)[O-])cc1C(=O)O.NCCCN1CCOCC1>>Nc1ccc([N+](=O)[O-])cc1C(=O)NCCCN1CCOCC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; tertiary_amine; ether
Nc1ccc([N+](=O)[O-])cc1C(=O)O.CN(C)CCN>>CN(C)CCNC(=O)c1cc([N+](=O)[O-])ccc1N,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine; nitro; tertiary_amine
Nc1c(Br)cc(Cl)cc1C(=O)O.COc1ccnc([C@@H](N)C2CC2)c1.Cl>>COc1ccnc([C@@H](NC(=O)c2cc(Cl)cc(Br)c2N)C2CC2)c1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; primary_amine; heteroaryl_nitrogen; ether
NC=O.COc1cc(Br)cc(C(=O)O)c1N>>COc1cc(Br)cc2c(=O)nc[nH]c12,(Ar–Br + R–C(O)–NH2) OR (intramolecular Ar–Br / Ar–NH2) OR (intramolecular Ar–C(O)OH / Ar–NH2) →,
O=C(O)[C@@H]1CCCN1C(=O)OCc1ccccc1.Cl.NNCC(=O)OCc1ccccc1>>O=C(CNNC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)OCc1ccccc1,R–C(O)OH + N–NH2 → R–C(O)–NHR,carbamate; secondary_amine; ester
O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21.C#C[C@@H](N)CC(N)=O.O=C(O)C(F)(F)F>>C#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; alkyne; amide; carboxylic_acid
COC(=O)c1ccc(C)c(N)c1.O=C(O)c1cnc2[nH]ccc2c1>>COC(=O)c1ccc(C)c(NC(=O)c2cnc3[nH]ccc3c2)c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,ester; heteroaryl_nitrogen
O=C(O)c1ccc(Br)cc1Br.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(Br)cc1Br,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; sulfonamide
O=C(O)c1ccc(Cl)cc1Cl.Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1>>Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Cl)cc3Cl)cc2)s1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; sulfonamide; heteroaryl_nitrogen; heteroaryl_nitrogen
O=C(O)c1ccc(Cl)cc1Cl.CC(=O)NS(=O)(=O)c1ccc(N)cc1>>CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; sulfonamide; amide
Cc1ccc(C(=O)O)c(C)c1.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(C)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide
O=C(O)c1ccc(C(F)(F)F)cc1C(F)(F)F.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(C(F)(F)F)cc1C(F)(F)F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide
O=C(O)c1ccc(C(F)(F)F)cc1Cl.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(C(F)(F)F)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; sulfonamide
O=C(O)c1ccc(F)cc1F.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(F)cc1F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; sulfonamide
COc1ccc(C(=O)O)c(Br)c1.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(Br)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; ether; sulfonamide
COc1ccc(C(=O)O)c(C)c1.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(C)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; sulfonamide
COc1cc(Cl)ccc1C(=O)O.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>COc1cc(Cl)ccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; aryl_halide; sulfonamide
COc1ccc(C(=O)O)c(Cl)c1.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(Cl)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; ether; sulfonamide
O=C(O)c1ccc(C(F)(F)F)cc1Br.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(C(F)(F)F)cc1Br,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; sulfonamide
COc1cc(C(F)(F)F)ccc1C(=O)O.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>COc1cc(C(F)(F)F)ccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; sulfonamide
O=C(O)c1ccc(Cl)cc1OC(F)(F)F.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(Cl)cc1OC(F)(F)F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; aryl_halide; sulfonamide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.O=C(O)c1cc(F)c(Br)cc1F>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1cc(F)c(Br)cc1F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(Br)c(F)cc1C(=O)O>>Cc1cc(Br)c(F)cc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
N#Cc1ccc(C(=O)O)c(Cl)c1.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>N#Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(Cl)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; nitrile; sulfonamide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.O=C(O)c1cc(F)c(Cl)cc1Cl>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1cc(F)c(Cl)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.O=C(O)c1cc2ccccc2cc1Cl>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1cc2ccccc2cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(C(=O)O)c(C)cc1Br>>Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(C)cc1Br,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide
O=C(O)c1c(Cl)cc(Cl)cc1Cl.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1c(Cl)cc(Cl)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; aryl_halide; sulfonamide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(Cl)c(C(=O)O)cc1Cl>>Cc1cc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
O=C(O)c1cc(Cl)c(Cl)cc1Cl.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1cc(Cl)c(Cl)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; aryl_halide; sulfonamide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(C(=O)O)c(F)cc1Br>>Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(F)cc1Br,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(Cl)c(C(=O)O)cc1F>>Cc1cc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)cc1F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(C(=O)O)c(C)cc1Cl>>Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(C)cc1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(Cl)c(F)cc1C(=O)O>>Cc1cc(Cl)c(F)cc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.N#Cc1cc(Cl)c(C(=O)O)c(Cl)c1>>N#Cc1cc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(Cl)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide; nitrile
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(C(=O)O)c(F)cc1F>>Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c(F)cc1F,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
O=C(O)c1ccc(Cl)c(Cl)c1Cl.Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(Cl)c(Cl)c1Cl,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,aryl_halide; aryl_halide; aryl_halide; sulfonamide
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cc1cc(Cl)c(Cl)cc1C(=O)O>>Cc1cc(Cl)c(Cl)cc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,sulfonamide; aryl_halide; aryl_halide
CN.Cl.O=C(O)c1ccc2c(c1I)C(=O)CCC2>>CNC(=O)c1ccc2c(c1I)C(=O)CCC2,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ketone
NCCCCCNc1ncc(Cl)c(Nc2cc(C(=O)O)n[nH]2)n1>>O=C1NCCCCC/N=C2/N=CC(Cl)=C(N2)Nc2cc1n[nH]2,(intramolecular HeteroAr–C(O)OH / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–R–NH) OR (intramolecular HeteroAr–C(O)OH / R–NH2) OR (intramolecular HeteroAr–Cl / AromN–H) OR (intramolecular HeteroAr–Cl / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–Cl / HeteroAr–R–NH) OR (intramolecular HeteroAr–Cl / R–NH2) →,
NCCCCCNc1nc(Nc2cc(C(=O)O)n[nH]2)c2ccccc2n1>>O=C1NCCCCC/N=C2/N=c3ccccc3=C(N2)Nc2cc1n[nH]2,(intramolecular HeteroAr–C(O)OH / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–R–NH) OR (intramolecular HeteroAr–C(O)OH / R–NH2) →,
NCCOCCNc1ncc(Cl)c(Nc2cc(C(=O)O)n[nH]2)n1>>O=C1NCCOCC/N=C2/N=CC(Cl)=C(N2)Nc2cc1n[nH]2,(intramolecular HeteroAr–C(O)OH / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–R–NH) OR (intramolecular HeteroAr–C(O)OH / R–NH2) OR (intramolecular HeteroAr–Cl / AromN–H) OR (intramolecular HeteroAr–Cl / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–Cl / HeteroAr–R–NH) OR (intramolecular HeteroAr–Cl / R–NH2) →,
NCCc1ccc(Nc2nc(Nc3cc(C(=O)O)n[nH]3)c3ccccc3n2)cc1>>O=C1NCCc2ccc(cc2)/N=C2/N=c3ccccc3=C(N2)Nc2cc1n[nH]2,(intramolecular HeteroAr–C(O)OH / HeteroAr–Ar–NH) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–C(O)OH / R–NH2) →,
NCCc1cccc(Nc2nc(Nc3cc(C(=O)O)n[nH]3)c3ccccc3n2)c1>>O=C1NCCc2cccc(c2)/N=C2/N=c3ccccc3=C(N2)Nc2cc1n[nH]2,(intramolecular HeteroAr–C(O)OH / HeteroAr–Ar–NH) OR (intramolecular HeteroAr–C(O)OH / HeteroAr–HeteroAr–NH) OR (intramolecular HeteroAr–C(O)OH / R–NH2) →,
O=C(O)c1ccccc1I.COC(CN)OC>>COC(CNC(=O)c1ccccc1I)OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; ether
O=C(O)c1ccccc1Br.COC(CN)OC>>COC(CNC(=O)c1ccccc1Br)OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; ether
O=C(O)c1ccccc1Cl.COC(CN)OC>>COC(CNC(=O)c1ccccc1Cl)OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether; ether
C=C1CCCCCCCCCCCCCC1CC(=O)O.NCCc1ccccc1>>O=C1CCCCCCCCCCCCCC(CC(=O)NCCc2ccccc2)C1,R–C(O)OH + R–NH2 →,
O=C(O)CCOCCOCCOCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(N)cc1>>CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=O)CCOCCOCCOCCNC(=O)OCc2ccccc2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ether; ether; carbamate; amide; carbamate
O=C(O)CCCCCCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(N)cc1>>CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=O)CCCCCCCNC(=O)OCc2ccccc2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; carbamate
O=C(O)CCCCCCCCCCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(N)cc1>>CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=O)CCCCCCCCCCCNC(=O)OCc2ccccc2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,carbamate; amide; carbamate
O=C(O)CCOCCOCCOCCOCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(N)cc1>>CC(C)(C)OC(=O)Nc1ccccc1NC(=O)c1ccc(NC(=O)CCOCCOCCOCCOCCNC(=O)OCc2ccccc2)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ether; ether; ether; carbamate; amide; carbamate
COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)O.CC(C)(C)N>>COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)NC(C)(C)C,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide
COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)O.NC1CC1>>COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)NC1CC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide
COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)O.Cl.NCC(F)(F)F>>COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)NCC(F)(F)F,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide
COc1cc(-n2cnc3cc(Br)ccc32)cc(OC)c1C(=O)O.CCN>>CCNC(=O)c1c(OC)cc(-n2cnc3cc(Br)ccc32)cc1OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen; heteroaryl_nitrogen; aryl_halide
COc1cc(-n2c(C)ccc2C)cc(O)c1C(=O)O.CCN.Cl>>CCNC(=O)c1c(O)cc(-n2c(C)ccc2C)cc1OC,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; ether; heteroaryl_nitrogen
Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O.COc1cc2ccc(C(=O)O)cc2cn1>>COc1cc2ccc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cc2cn1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; imide; heteroaryl_nitrogen; ether
O=C(O)c1ccc2c(c1)OCCO2.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>O=C1CCC(N2Cc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C2=O)C(=O)N1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ether; amide; imide
Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O.COc1ccc2cc(C(=O)O)ncc2c1>>COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ncc2c1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; imide; heteroaryl_nitrogen; ether
CCCCOc1ccc2cc(C(=O)O)ccc2c1.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>CCCCOc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; amide; imide
COc1ccc(/C=C/C(=O)O)cc1.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>COc1ccc(C=CC(=O)Nc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,Alkenyl–C(O)OH + Ar–NH2 →,
COc1ccc(CCC(=O)O)cc1.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>COc1ccc(CCC(=O)Nc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; amide; imide
O=C(O)c1ccc2occc2c1.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>O=C1CCC(N2Cc3cc(NC(=O)c4ccc5occc5c4)ccc3C2=O)C(=O)N1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; imide
Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O.Cc1ccc2c(c1)OCC(C(=O)O)=C2>>Cc1ccc2c(c1)OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; imide; ether
COc1ccc2cc(C(=O)O)c(=O)oc2c1.Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O>>COc1ccc2c(c1)OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,HeteroAr–C(O)OH + Ar–NH2 →,
Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O.COc1cc(Br)cc2c1OCC(C(=O)O)=C2>>COc1cc(Br)cc2c1OCC(C(=O)Nc1ccc3c(c1)CN(C1CCC(=O)NC1=O)C3=O)=C2,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,amide; imide; ether; aryl_halide; ether
CSc1ccc(CN)cc1.Cc1ccc(-n2cc3c(N4CCCC(C(=O)O)C4)ncnc3n2)cc1>>CSc1ccc(CNC(=O)[C@@H]2CCCN(c3ncnc4nn(-c5ccc(C)cc5)cc34)C2)cc1,R–C(O)OH + R–NH2 →,
CSc1ccc([C@H](C)N)cc1.Cc1ccc(-n2cc3c(N4CCCC(C(=O)O)C4)ncnc3n2)cc1>>CSc1ccc([C@H](C)NC(=O)[C@@H]2CCCN(c3ncnc4nn(-c5ccc(C)cc5)cc34)C2)cc1,R–C(O)OH + R–NH2 →,
CSc1ccc([C@@H](C)N)cc1.Cc1ccc(-n2cc3c(N4CCCC(C(=O)O)C4)ncnc3n2)cc1>>CSc1ccc([C@@H](C)NC(=O)[C@@H]2CCCN(c3ncnc4nn(-c5ccc(C)cc5)cc34)C2)cc1,R–C(O)OH + R–NH2 →,
